density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
Low,architectureD,100,1177.6267897257756,0.0458177731032257,7.071256497143306
Low,control,1,1155.364499507159,0.0457853458645492,7.052171157158623
Low,control,2,1245.2662692838317,0.0458586523510654,7.127104656942393
Low,control,3,1239.9964438953175,0.0458803169990628,7.122863790768614
Low,control,4,1231.5835621435103,0.0458619105991977,7.116056069211934
Low,control,5,1183.3035273803189,0.0458275987138943,7.076065405354818
Low,control,6,1170.7929483738135,0.0458496484751196,7.0654365318868955
Low,control,7,1216.09530503144,0.0458502258398389,7.10340043530311
Low,control,8,1211.4716401875671,0.0458022329922057,7.099591131140301
Low,control,9,1205.876860282949,0.0458693702945706,7.094962266172599
Low,control,10,1301.0901083974677,0.0458151854844163,7.170957736988385
Low,control,11,1265.9468938973046,0.0459169504068353,7.143575653875865
Low,control,12,1211.196002359576,0.0458587960837417,7.099363582115961
Low,control,13,1208.1057075814713,0.0458664845581928,7.096808880942362
Low,control,14,1213.4422596536265,0.0458473967629878,7.101216442372995
Low,control,15,1198.0941183931047,0.0458939031746638,7.088487338521964
Low,control,16,1151.1016455314011,0.0458563506788323,7.048474715449489
Low,control,17,1243.9329651657972,0.0458978947933563,7.126033385324523
Low,control,18,1256.222087072724,0.0459008850783197,7.135864152314942
Low,control,19,1291.601075421401,0.0458097919491851,7.1636378715110585
Low,control,20,1219.4577454547275,0.0458277627915892,7.106161567982068
Low,control,21,1169.997584323691,0.0458807008353234,7.0647569631090645
Low,control,22,1229.307835432263,0.0458400910316963,7.1142065545505355
Low,control,23,1302.1665335640098,0.0458172122535179,7.1717847205523855
Low,control,24,1173.6005487785635,0.0458060667000564,7.067831694431392
Low,control,25,1201.5736877921431,0.0458074106722364,7.09138738312709
Low,control,26,1195.7214663417574,0.0458762310468708,7.086505019713916
Low,control,27,1256.2966193045024,0.0458283156278521,7.135923481012962
Low,control,28,1177.993110810096,0.0458623825182776,7.071567515985684
Low,control,29,1231.887174742301,0.0458387194021277,7.11630256095692
Low,control,30,1215.745911323971,0.045889907686661,7.103113086188765
Low,control,31,1211.659163984882,0.0458519554647797,7.099745909245854
Low,control,32,1277.0856121402292,0.0458435358814133,7.152335895398686
Low,control,33,1240.077924944585,0.0458862274821532,7.122929499321809
Low,control,34,1232.2676577561408,0.0458639913691689,7.1166113751692786
Low,control,35,1262.7176122076398,0.0458600011084855,7.141021512401246
Low,control,36,1286.2287212954911,0.045888298561778,7.1594697438009165
Low,control,37,1186.0804812706258,0.0457951887818516,7.078409436674065
Low,control,38,1269.6635073087816,0.0458206527058473,7.146507189470918
Low,control,39,1199.0678394364395,0.0458001632039499,7.089299733440637
Low,control,40,1223.884279306693,0.0458592301630214,7.109784915552708
Low,control,41,1179.443011183582,0.0458031436430032,7.072797581600422
Low,control,42,1248.3537452521175,0.0458920596394489,7.129580958486338
Low,control,43,1290.899167949107,0.0459143381580824,7.163094283961451
Low,control,44,1233.1087317601662,0.045871945310649,7.11729368399663
Low,control,45,1162.924942583732,0.0458839900969049,7.05869361267482
Low,control,46,1199.9590400014347,0.0458123274570653,7.090042701861399
Low,control,47,1141.9976996750954,0.0458232311989498,7.040534375918914
Low,control,48,1214.1320787043342,0.0458093112317813,7.101784761998371
Low,control,49,1216.9341554749,0.0458844815718425,7.104089987559106
Low,control,50,1261.5628169633212,0.0458093241757402,7.140106562293854
Low,control,51,1199.4033472130193,0.045827010153225,7.089579501470068
Low,control,52,1207.8076437242194,0.0458765758447517,7.096562130487836
Low,control,53,1283.1204414041756,0.0458225258627368,7.157050235037555
Low,control,54,1209.681008345456,0.0458810076795784,7.098111974367865
Low,control,55,1242.5764990110208,0.0458552935287275,7.124942324696054
Low,control,56,1188.9095527308375,0.045836312075481,7.080791823764373
Low,control,57,1279.059714708396,0.0458361231998766,7.153880489080361
Low,control,58,1298.9534795152597,0.045845907459728,7.169314203492949
Low,control,59,1229.390505374311,0.0458960669491106,7.114273801467904
Low,control,60,1104.925443273699,0.0458454247774958,7.007533139525007
Low,control,61,1194.4494235753848,0.0458534313544236,7.085440624785642
Low,control,62,1220.6228970938837,0.0459182216337753,7.107116578818509
Low,control,63,1232.3180712874528,0.0459285774623739,7.116652285518409
Low,control,64,1242.696508124695,0.0458310487727131,7.125038900897882
Low,control,65,1165.9148545469975,0.0459041438581589,7.06126134069949
Low,control,66,1142.476414272767,0.0458108843268761,7.040953478592703
Low,control,67,1273.5020169605027,0.0458526225831174,7.1495258782113495
Low,control,69,1224.7596930230434,0.045902241958656,7.110499934774399
Low,control,70,1169.6538533712833,0.0458681879969041,7.064463132199602
Low,control,71,1127.4160889350692,0.0459023222533709,7.027683646376825
Low,control,72,1187.394531767325,0.0458798609636078,7.079516716610647
Low,control,73,1205.9856496820755,0.0458384951267697,7.095052478113579
Low,control,74,1257.8804231854058,0.0458700109884227,7.137183379630792
Low,control,75,1220.4870024085687,0.045802483781232,7.107005240377349
Low,control,76,1213.2795808102987,0.0459005984359599,7.101082369451361
Low,control,77,1179.5926241904183,0.0458929135074403,7.072924424115891
Low,control,78,1273.0667223562932,0.0458293788856176,7.149184010660925
Low,control,79,1224.004554804255,0.0457971720992338,7.109883184310654
Low,control,80,1232.8784029810909,0.0458780247173345,7.117106879469955
Low,control,81,1203.3944030124976,0.0458620123794994,7.092901511796956
Low,control,82,1140.5884467158842,0.0458670860943412,7.039299589542508
Low,control,83,1259.938838020168,0.0458227975315165,7.138818457513524
Low,control,84,1175.8739215281091,0.0458877238453164,7.069766913126273
Low,control,85,1117.2320282950682,0.045855968406324,7.018609502023025
Low,control,87,1169.1994280145254,0.0458452509626571,7.064074544025994
Low,control,88,1260.593338106422,0.0458709831889877,7.1393377923644445
Low,control,89,1265.8140034329924,0.045884140311193,7.143470675191208
Low,control,90,1199.3120201473344,0.0458777923834178,7.089503354823432
Low,control,91,1220.0869494192957,0.045835590376363,7.1066774052035315
Low,control,92,1251.6512964497526,0.0458178013544458,7.132218995654264
Low,control,93,1164.6839731721027,0.0458639951874415,7.060205061536642
Low,control,94,1170.3909834685044,0.0458570699938494,7.065093145872844
Low,control,95,1266.5223219616437,0.0458817713896554,7.144030094206779
Low,control,96,1233.3928720430604,0.0458466991607325,7.117524083428532
Low,control,97,1232.2373036266458,0.0458384359637082,7.116586742125343
Low,control,98,1266.167802691327,0.0458899679160363,7.1437501394905025
Low,control,99,1217.8473505275665,0.0458563324116306,7.104840112441552
Low,control,100,1201.644636479096,0.0458596508275319,7.091446427855783
