density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
High,architectureC,53,3,0.0070262439669165,11.591581152443917,1.0641426800486298
High,architectureC,54,3,0.0070104832028397,14.984954525189934,1.1756554293311101
High,architectureC,55,3,0.0070012472526304,15.377803658344073,1.1868943115918118
High,architectureC,56,3,0.0070273847050396,18.107670719699943,1.2578625884343508
High,architectureC,57,3,0.0070254699194115,21.918945148046323,1.340819649839431
High,architectureC,58,3,0.0070159855971698,23.17497675906708,1.3650193072862657
High,architectureC,59,3,0.0070046589715587,16.242994127068044,1.2106660872825572
High,architectureC,5,3,0.0070172391573235,18.545497102431696,1.2682384788589998
High,architectureC,60,3,0.0070177006365789,20.77405055864543,1.3175211842461074
High,architectureC,61,3,0.0070012709759411,18.775272374996423,1.2735862460809955
High,architectureC,62,3,0.0070316186439947,25.11055948895452,1.399856389346083
High,architectureC,63,3,0.0070133697503048,24.34168243290806,1.386350592220937
High,architectureC,64,3,0.0070184730547705,12.399479672531792,1.0934034609614662
High,architectureC,65,3,0.0070121120978484,21.47798344775149,1.3319935033484787
High,architectureC,66,3,0.007015735646542,15.82502146916083,1.199344307879393
High,architectureC,67,3,0.0070175580494646,30.27169636319597,1.481036758602188
High,architectureC,68,3,0.0070138225124164,21.680262768294245,1.3360645416176702
High,architectureC,69,3,0.0070373354325155,16.582481162343672,1.2196495126132698
High,architectureC,6,3,0.0070307830502844,16.21184460614938,1.2098324322880565
High,architectureC,70,3,0.0070191682390675,19.31764140512896,1.2859540999641714
High,architectureC,71,3,0.0070230265515395,21.015312435222327,1.3225358510573426
High,architectureC,72,3,0.007014407835342,18.98507105883988,1.2784122269909224
High,architectureC,73,3,0.0070183030070681,20.15223564866417,1.304323232909874
High,architectureC,74,3,0.0070180772742508,14.847002593828654,1.1716387844037475
High,architectureC,75,3,0.0070311333051241,18.88019164767513,1.2760063983892402
High,architectureC,76,3,0.0070150320303895,25.50136042322521,1.4065633493963123
High,architectureC,77,3,0.0070299780680133,22.40216287748809,1.350289950495403
High,architectureC,78,3,0.0070138408564569,20.312024927521225,1.3077532208451004
High,architectureC,79,3,0.0070261964981059,25.464889763711867,1.405941800476255
High,architectureC,7,3,0.0070180842067575,15.79865698556478,1.1986201699576686
High,architectureC,80,3,0.0070252683885554,17.11411508959938,1.2333544482218073
High,architectureC,81,3,0.0070168819509578,13.220550761463835,1.1212495480151432
High,architectureC,83,3,0.0070269212382754,24.79826402075659,1.3944212795119242
High,architectureC,84,3,0.0070210222772976,18.04234031769164,1.2562928702977998
High,architectureC,85,3,0.0070289097709405,17.218341599278524,1.2359913196515484
High,architectureC,86,3,0.0070225334528259,26.63176644561141,1.425399973503862
High,architectureC,87,3,0.0070236649539465,19.88571908631953,1.2985413001031947
High,architectureC,88,3,0.0070306047957873,22.759416282406534,1.3571611193846913
High,architectureC,89,3,0.0070319855723533,16.781523552474837,1.224831386790423
High,architectureC,8,3,0.0070128567004263,21.194856072613344,1.3262304717614208
High,architectureC,90,3,0.0070228564594589,13.817378358312284,1.1404256499466818
High,architectureC,91,3,0.0070236028054657,16.598690163122246,1.220073818318828
High,architectureC,92,3,0.0070133874825603,21.07100289669541,1.3236852068057878
High,architectureC,93,3,0.0070034805024671,12.05379681042794,1.0811238663376599
High,architectureC,94,3,0.0069914210535167,13.690537421478192,1.1364204966804718
High,architectureC,95,3,0.0070349520829713,17.71290241392941,1.248289729969066
High,architectureC,96,3,0.0070174068878506,20.930362743312383,1.3207767551448866
High,architectureC,97,3,0.0070164553656366,23.986376323056305,1.3799646430587293
High,architectureC,98,3,0.0070414642332062,15.8888913716525,1.2010935958876534
High,architectureC,99,3,0.0070051871131906,19.889813977146023,1.298630721330731
High,architectureC,9,3,0.0070447832841406,17.044357969495568,1.2315806467760133
High,architectureD,100,3,0.0070461737731898,6.228951879676824,0.7944149758457985
High,architectureD,10,3,0.0070082753563451,5.810166883936668,0.7641886066987537
High,architectureD,11,3,0.0070292631068943,5.786272098961484,0.7623988524538527
High,architectureD,12,3,0.0070175738829677,4.723049207258004,0.6742224703129472
High,architectureD,13,3,0.0070125717544283,8.532345966651294,0.9310684567587983
High,architectureD,14,3,0.007022666352816,15.508831585905584,1.1905790798956126
High,architectureD,15,3,0.0070144506381033,14.84839668326469,1.1716795614510027
High,architectureD,16,3,0.0070216347089556,8.578501286837865,0.9334114207497035
High,architectureD,17,3,0.0070187333264966,4.411887323229976,0.6446244123075143
High,architectureD,18,3,0.0070042766883475,11.561061488283253,1.0629977110170272
High,architectureD,19,3,0.0070347963377246,7.730479748155427,0.8882064467658518
High,architectureD,1,3,0.007000235138342,3.9087661322996654,0.5920396866793279
High,architectureD,20,3,0.0070446760379124,9.38818500750056,0.9725816393995967
High,architectureD,22,3,0.0070205793512941,14.287213527813911,1.1549475354742442
High,architectureD,23,3,0.0070157377259771,7.665587906251063,0.8845454683423195
High,architectureD,24,3,0.0070014091284066,11.002550110024766,1.0414933551906915
High,architectureD,25,3,0.0070254999919728,10.699461973312165,1.0293619395640472
High,architectureD,26,3,0.0070009740193038,8.990174320485409,0.9537681128334415
High,architectureD,27,3,0.0070229612109991,10.603140829162582,1.0254345296730178
High,architectureD,28,3,0.0070201228677545,5.064688763499999,0.7045527621449409
High,architectureD,29,3,0.0070253898579925,11.479902697776716,1.0599382070516992
High,architectureD,2,3,0.0070225782145671,6.659229473344891,0.8234239806967665
High,architectureD,30,3,0.0069991784620144,8.088998536011838,0.9078947568154623
High,architectureD,31,3,0.0070014662146043,9.88309729281809,0.9948930707393965
High,architectureD,32,3,0.0070224362836159,4.863788612714427,0.6869746916087134
High,architectureD,33,3,0.0070116385128575,4.81228169336913,0.6823510414224052
High,architectureD,34,3,0.0070183284167499,4.901372755671486,0.6903177324198444
High,architectureD,35,3,0.0070068169116123,7.161476111570185,0.8550025475923836
High,architectureD,36,3,0.0069978364925878,5.826258243382178,0.7653897304101309
High,architectureD,37,3,0.007030017529731,18.30307964835922,1.2625241696081129
High,architectureD,38,3,0.0070131937305664,10.234823543872954,1.0100803594965329
High,architectureD,39,3,0.0070209367034739,8.824756194354647,0.9457027157698811
High,architectureD,3,3,0.0070233211497932,12.24794533679976,1.0880632394162657
High,architectureD,40,3,0.0070277140450739,8.893664449642825,0.9490807398624574
High,architectureD,41,3,0.0070323717228064,11.378222098325962,1.0560744067683678
High,architectureD,42,3,0.0070108358255727,16.068804951585168,1.2059835791758524
High,architectureD,43,3,0.0070150359388398,8.18762176531417,0.9131577718225328
High,architectureD,44,3,0.0070187214458221,6.682344782584427,0.8249288797592935
High,architectureD,45,3,0.0070126244852239,5.344533042839603,0.7279097664620893
High,architectureD,46,3,0.0070248054574993,15.562247860129231,1.192072328048382
High,architectureD,47,3,0.0070109288168934,5.955255081759621,0.7749003683759865
High,architectureD,48,3,0.007017231386386,8.127745520659268,0.9099700974123351
High,architectureD,49,3,0.0070272718354611,8.684824238220473,0.938761033705009
High,architectureD,4,3,0.007026794706555,10.012082807046731,1.0005244328753327
High,architectureD,50,3,0.0070178607911156,13.014261885155287,1.1144195417657086
High,architectureD,51,3,0.0070216764846788,15.38304729455998,1.1870423752652923
High,architectureD,52,3,0.0070311664049118,7.006945175693347,0.8455287194648897
High,architectureD,53,3,0.0070385253955575,8.548407913850797,0.9318852376974227
High,architectureD,54,3,0.0070245631652785,7.449463411834384,0.8721249914500284
High,architectureD,55,3,0.0070117390294507,7.379643650753391,0.8680353910577406
High,architectureD,56,3,0.0070300697882159,3.6942864804228974,0.5675305705960045
High,architectureD,57,3,0.0070115902927876,4.770670450373675,0.6785794172867803
High,architectureD,58,3,0.0070134502301467,6.557499397802772,0.8167382593796698
High,architectureD,59,3,0.0070248112076443,5.967528986087444,0.7757945371831501
High,architectureD,5,3,0.0070271176371112,10.784310614398622,1.0327923881096983
High,architectureD,60,3,0.0070127438039039,5.804345689684163,0.7637532698324645
High,architectureD,61,3,0.007013688934074,9.46688893616585,0.9762072820827042
High,architectureD,62,3,0.007019802932726,11.475959789853697,1.059789017869948
High,architectureD,63,3,0.0070163024352349,4.539480931743552,0.6570061961682586
High,architectureD,64,3,0.0070135537137386,10.618229266136964,1.026052098283649
High,architectureD,65,3,0.0070267656198234,6.636831749913284,0.8219608079975602
High,architectureD,66,3,0.0070212833383215,6.357786746592072,0.8033059566816891
High,architectureD,67,3,0.0070237311123135,5.065771977105373,0.7046456372283898
High,architectureD,68,3,0.0070143544769121,12.145914739377153,1.0844302281822313
High,architectureD,69,3,0.0070268026819492,13.461731193075044,1.1291009142158426
High,architectureD,6,3,0.0070334803564813,8.96935216432606,0.9527610760854731
High,architectureD,70,3,0.0069952134358524,10.267119291549989,1.011448608029762
High,architectureD,71,3,0.0070213316281286,13.25312679333877,1.1223183529061007
High,architectureD,72,3,0.0070307236976293,10.116893593359746,1.0050471822308527
High,architectureD,73,3,0.0070331883511817,10.028852291607654,1.001251234920554
High,architectureD,74,3,0.0070138361682185,10.096152385958073,1.0041558969596136
High,architectureD,75,3,0.0070165677090167,3.0742313304284097,0.4877365442790594
High,architectureD,76,3,0.0070139371539525,9.82804699572882,0.9924672245211997
High,architectureD,77,3,0.0070325682420973,7.46519337368663,0.8730410618985984
High,architectureD,78,3,0.007021943020069,7.232789362944185,0.8593058175313683
High,architectureD,79,3,0.0070393186810064,12.628763070029978,1.1013608154668608
High,architectureD,7,3,0.0070040847051413,16.079392823490917,1.2062696452590707
High,architectureD,80,3,0.007036290769997,8.755359040834886,0.9422739603859
High,architectureD,81,3,0.0070267290775564,16.995735105465887,1.2303399535818114
High,architectureD,82,3,0.0070334571561991,5.701115848283629,0.7559598660802825
High,architectureD,83,3,0.0070081706143145,10.674468605279296,1.028346264255451
High,architectureD,84,3,0.0070261814951089,10.989755964328983,1.040988048699922
High,architectureD,86,3,0.0070213692481515,6.152086850629035,0.7890224578861406
High,architectureD,87,3,0.0070342282620643,9.273066675432243,0.9672233824690667
High,architectureD,88,3,0.0070102211401367,6.082039291567301,0.7840492214733131
High,architectureD,89,3,0.0070000206617348,11.492541619503235,1.0604160851948394
High,architectureD,8,3,0.0070337463371442,12.95073364243314,1.1122943713389397
High,architectureD,92,3,0.0070278973777035,9.3674553516036,0.971621631779351
High,architectureD,93,3,0.007003469246257,8.973779431279521,0.9529753906979002
High,architectureD,94,3,0.0070151227140445,8.76925822101961,0.9429628585721163
High,architectureD,95,3,0.007026813700419,10.63960141698084,1.0269253586311948
High,architectureD,96,3,0.0070158075201855,5.681774564387811,0.7544839982386122
High,architectureD,97,3,0.007021629633993,9.80941763965292,0.9916432251788725
High,architectureD,98,3,0.0070017679006884,13.918812762872896,1.1436021927082733
High,architectureD,99,3,0.0069996424391278,5.56989746961975,0.7458472007772827
High,architectureD,9,3,0.0070456962068416,6.6943279324408245,0.8257069831578671
High,control,100,3,0.0070129270398525,7.681308853793488,0.8854352277852673
High,control,10,3,0.0070361781286491,15.074256398553104,1.1782358979285914
High,control,11,3,0.0070187969521371,8.870269415438202,0.9479368107969163
High,control,12,3,0.0070006162899094,14.453338658934216,1.15996817883456
High,control,13,3,0.0070113833256036,8.332710366220132,0.9207862865972339
High,control,14,3,0.0070288789724787,11.491853957923963,1.0603900982048071
High,control,15,3,0.0070049147484085,12.141360112200688,1.0842673404572691
High,control,16,3,0.0070247055717102,19.30234395889481,1.2856100502825605
High,control,17,3,0.0070103893429745,10.221144987237135,1.0094995488110148
High,control,19,3,0.0070362964504049,11.145665495311864,1.0471060048317742
High,control,1,3,0.0070300364887264,19.39288722735612,1.28764247197519
High,control,20,3,0.0070152596936579,15.490872697016025,1.190075884952383
High,control,21,3,0.0070026109214053,7.632524054143637,0.8826681816658042
High,control,22,3,0.0070190962037607,8.271068722839589,0.9175616293160687
High,control,23,3,0.0070279509833834,13.841665242411707,1.1411883417165136
High,control,24,3,0.0070136630742705,10.411437318445024,1.0175106888169814
High,control,25,3,0.0070124979091254,18.89779684442267,1.2764111759149341
High,control,26,3,0.0070213320275322,12.548026002044969,1.0985754099725473
High,control,27,3,0.0070075361837552,8.598168840446032,0.9344059690147728
High,control,28,3,0.0070238783813265,14.515779951179184,1.1618403759853264
High,control,29,3,0.0070247629590456,10.376654255930797,1.016057346536191
High,control,2,3,0.0070131384765539,9.230794012520771,0.9652390596851671
High,control,30,3,0.007020026275461,17.705206829768997,1.248101004491628
High,control,31,3,0.0070193326190415,14.297965159271437,1.155274234459391
High,control,32,3,0.0070264002098329,8.055429812650432,0.906088717974642
High,control,33,3,0.0070286635480803,17.39650116304454,1.2404619104447616
High,control,34,3,0.0070281833982876,7.782459980428299,0.8911168960973932
High,control,35,3,0.0070309939227488,6.025677887746233,0.7800059120513506
High,control,36,3,0.0070218885078063,17.86369703114178,1.2519713444778975
High,control,37,3,0.007011479458266,17.964808967310564,1.2544226034007298
High,control,38,3,0.0070246781713497,12.066708198517857,1.0815888105943945
High,control,39,3,0.0070223935347425,15.687659429823537,1.1955581524755217
High,control,3,3,0.0070233094783301,10.851200193648395,1.0354777758483267
High,control,40,3,0.0070241276092239,12.568372553120032,1.0992790456288464
High,control,41,3,0.007019957986941,11.711006597556311,1.0685942256424776
High,control,42,3,0.007037694455217,14.34837892781817,1.1568028374831196
High,control,43,3,0.0070160435392326,18.096602009940536,1.2575970352629906
High,control,44,3,0.0070083283660893,21.6953436123314,1.3363665329053176
High,control,45,3,0.0070502238755059,10.25960525706402,1.0111306514213299
High,control,46,3,0.0070106328080473,16.248845965423403,1.2108225217059057
High,control,47,3,0.0070257690886184,7.544027995996888,0.8776032914053594
High,control,48,3,0.00700788190885,11.627006267620052,1.06546790657523
High,control,49,3,0.007027592176233,11.291958528876345,1.052769274477252
High,control,4,3,0.0069902678324435,12.299903089857771,1.0899016896746978
High,control,50,3,0.0070244889491007,13.152285268573626,1.1190012199970552
High,control,51,3,0.007009704914048,11.775460418297149,1.0709778969658277
High,control,52,3,0.0070154818698805,13.762802585147746,1.138706880362397
High,control,53,3,0.0070204791960661,11.887018375371374,1.0750729340543328
High,control,54,3,0.0070254146558894,7.408676396102334,0.8697406256291714
High,control,55,3,0.0070169254003726,5.43732186012389,0.7353850416532642
High,control,56,3,0.0070410699108269,13.679856448409623,1.1360815400748376
High,control,57,3,0.0070231364160808,10.32286237375527,1.013800137287596
High,control,58,3,0.0070259118469058,9.609828119975544,0.9827156200084283
High,control,59,3,0.007017282172466,15.281687247054982,1.1841713072260627
High,control,5,3,0.0070073245315027,8.308815104196162,0.9195390947347916
High,control,61,3,0.0069953491063093,17.53663594265615,1.243946286198581
High,control,62,3,0.0070130325363123,18.34142568444176,1.263433090484567
High,control,63,3,0.0070048736446978,18.52483784969001,1.2677544152320368
High,control,64,3,0.007022382950545,15.218401217719256,1.1823690296491807
High,control,65,3,0.0070191825605424,11.359337114256796,1.0553529884154726
High,control,66,3,0.0070151335074535,8.28498042787198,0.91829148679552
High,control,67,3,0.0070016571834519,13.005825188481166,1.1141379123515491
High,control,68,3,0.0070136243796615,14.9037682921823,1.1732960899954812
High,control,6,3,0.0070071142708232,10.66832588679396,1.0280962736727541
High,control,70,3,0.0070238289250071,12.399203700459102,1.0933937948718169
High,control,71,3,0.0070315918680987,13.710550522773003,1.1370548934621834
High,control,72,3,0.0070217063290095,9.500986424793172,0.9777686975630376
High,control,73,3,0.0070137078898995,19.57216643636372,1.2916389002253938
High,control,74,3,0.0070141473861031,13.313435306305433,1.1242901322644065
High,control,75,3,0.0070080212468471,9.759265233181516,0.9894171212335944
High,control,76,3,0.0070439260624039,21.93212125142607,1.3410806382090588
High,control,77,3,0.0070237578565108,8.367149819424327,0.9225775453890517
High,control,78,3,0.0070027441161934,13.379694400776437,1.126446194031793
High,control,79,3,0.0070035471109557,11.98423610229164,1.0786103565062894
High,control,7,3,0.0070360200725668,12.69319727845223,1.1035710299349404
High,control,80,3,0.0070250869039603,11.653240646567516,1.0664467149940455
High,control,81,3,0.0070049429348969,14.196309232774036,1.1521754508491742
High,control,82,3,0.0070207206863096,18.046495532465286,1.2563928783370053
High,control,83,3,0.007024558673572,12.991316496172892,1.1136531632403026
High,control,84,3,0.0070031175681454,12.634134326841016,1.101545490026744
High,control,85,3,0.0070225987204593,12.894076218070728,1.11039023303731
High,control,86,3,0.0070165571882165,17.361358417924865,1.2395837030022359
High,control,88,3,0.0070261043563105,8.071953222946812,0.9069786364950903
High,control,89,3,0.0070185985848117,10.833736789559696,1.0347782800023
High,control,8,3,0.0070095919271843,13.806503922239008,1.1400837206134746
High,control,90,3,0.0070297819386165,10.916740622729064,1.0380929917700636
High,control,91,3,0.0070383246223004,20.848965736897192,1.3190845156215558
High,control,92,3,0.0070280752993642,8.887069667740242,0.9487585847138488
High,control,93,3,0.0070210840041856,22.622537815987425,1.3545413228554182
High,control,94,3,0.0070134799128139,4.76997997809739,0.6785165561008959
High,control,95,3,0.0070159077007724,13.477459468409036,1.12960803442219
High,control,96,3,0.0070418004486895,12.67318243188396,1.1028856866322019
High,control,97,3,0.0070282608382237,12.08799831736452,1.08235439087768
High,control,98,3,0.0070097924658709,9.162681270770404,0.96202257964008
High,control,99,3,0.0070041502644028,13.640842529793169,1.134841195448
High,control,9,3,0.0070407656825067,14.300467481204253,1.1553502347510014
High,architectureA,100,4,0.0075476137942715,24.078856888093565,1.3816358655186332
High,architectureA,10,4,0.0075952091398934,23.178423704418098,1.3650838975572344
High,architectureA,11,4,0.0075304709261865,28.760259957488312,1.4587928072182328
High,architectureA,12,4,0.0075785176225127,19.92950768424776,1.2994965705190833
High,architectureA,13,4,0.0075562544691962,17.69945060574167,1.2479597859890483
High,architectureA,14,4,0.0075582485754007,33.6004639795564,1.5263452744841832
High,architectureA,15,4,0.0075624005945472,8.808128227131933,0.9448836283899529
High,architectureA,16,4,0.0075321665902895,16.947571806251172,1.2291074826754518
High,architectureA,17,4,0.0075593756870473,16.693759877915586,1.222554162343237
High,architectureA,18,4,0.0075671188373193,16.36897876550722,1.2140215853166574
High,architectureA,19,4,0.0075599584677817,15.481329273870037,1.1898082477888492
High,architectureA,1,4,0.0075441341903229,32.199023230788846,1.5078426974128294
High,architectureA,20,4,0.0075502615219228,28.5243894581014,1.4552163574613222
High,architectureA,21,4,0.0075486795223585,20.94666894892825,1.321114968967189
High,architectureA,22,4,0.0075405973243632,25.372951263690737,1.4043709852741915
High,architectureA,23,4,0.0075510462471933,23.462500788925027,1.370374300232526
High,architectureA,24,4,0.0075700051354088,22.254746077162,1.3474226434212153
High,architectureA,25,4,0.0075596411454135,26.788362056899384,1.4279461599912942
High,architectureA,26,4,0.0075641374088952,28.93062741116165,1.4613578521841306
High,architectureA,27,4,0.0075674811478232,29.629540946666367,1.4717249229659075
High,architectureA,28,4,0.0075707658064932,27.456844205000166,1.4386506194588482
High,architectureA,29,4,0.0075621850741463,18.72033690763237,1.2723136604175254
High,architectureA,2,4,0.0075722092335227,19.928803119555656,1.299481216704444
High,architectureA,30,4,0.0075714320535512,31.83318688436356,1.502880118891547
High,architectureA,31,4,0.0075420879719157,24.54026265972044,1.3898792067633057
High,architectureA,32,4,0.0075520942835399,26.794466470968064,1.428045113832649
High,architectureA,33,4,0.0075471966980897,22.91696906983117,1.3601571785968551
High,architectureA,34,4,0.0075400270302476,15.813451894124077,1.1990266817561157
High,architectureA,35,4,0.0075625446303324,27.0707668278154,1.4325005581115458
High,architectureA,36,4,0.0075530999669324,22.547677062714182,1.353101806045011
High,architectureA,38,4,0.0075633720886586,24.26187534119695,1.3849243669697922
High,architectureA,39,4,0.0075632797239881,17.20049905358704,1.2355410476677124
High,architectureA,3,4,0.0075649460153204,24.70342788888701,1.3927572208683807
High,architectureA,40,4,0.0075370055777003,12.689632004748198,1.1034490278768527
High,architectureA,41,4,0.0075558921586923,22.36271894881439,1.3495246056848273
High,architectureA,42,4,0.0075488550243094,12.381182441531054,1.0927621231420617
High,architectureA,43,4,0.0075561517226482,19.40263218569773,1.2878606508673496
High,architectureA,44,4,0.0075521333744288,19.24930690609646,1.2844150968431307
High,architectureA,45,4,0.0075703863460355,10.403226882241569,1.0171680700470855
High,architectureA,46,4,0.0075537162051107,27.54545909245568,1.4400500150342144
High,architectureA,47,4,0.0075565020088957,32.3477075219449,1.50984350769876
High,architectureA,48,4,0.0075559956370775,21.90510989925429,1.340545436401205
High,architectureA,49,4,0.0075775623507941,30.6190317615211,1.485991453270242
High,architectureA,4,4,0.0075705787483214,22.04532860875563,1.3433165768255588
High,architectureA,50,4,0.0075547347920989,25.37628178188156,1.4044279881326556
High,architectureA,51,4,0.0075997048814447,14.27849178145235,1.154682335900554
High,architectureA,52,4,0.0075744388012753,25.417712487008654,1.4051364628595338
High,architectureA,53,4,0.0075604219023105,19.68500510533415,1.2941355317611563
High,architectureA,54,4,0.0075321418553246,21.442564605930404,1.331276727270468
High,architectureA,55,4,0.0075483498098152,20.5448711471036,1.3127034218073148
High,architectureA,56,4,0.0076009264568299,21.649303965815875,1.3354439381644603
High,architectureA,57,4,0.0075555905282766,24.72082185243666,1.3930629049299275
High,architectureA,58,4,0.0075511441346821,18.218495782448176,1.2605125164157671
High,architectureA,59,4,0.0075588183844614,28.45705876020092,1.4541900106384704
High,architectureA,5,4,0.0075379458864672,16.435152248381723,1.2157737315588542
High,architectureA,60,4,0.007545905870476,25.06218202603464,1.3990188799307586
High,architectureA,61,4,0.0075750032690586,20.848275165803503,1.319070130438801
High,architectureA,62,4,0.0075503496912936,17.772722867993753,1.2497539689395496
High,architectureA,63,4,0.0075654734146953,14.084629050554453,1.1487454133793906
High,architectureA,64,4,0.0075473822500383,36.22227843075768,1.5589757645529718
High,architectureA,65,4,0.0075621548504019,20.015481307062007,1.301366037932899
High,architectureA,66,4,0.0075798482303038,19.885487720778297,1.2985362471623398
High,architectureA,67,4,0.007572489592436,25.769728202465974,1.4111098380001978
High,architectureA,68,4,0.0075619891034446,18.66996270804258,1.2711434504767964
High,architectureA,69,4,0.0075677047694924,23.99801318614509,1.3801752876278024
High,architectureA,6,4,0.0075419690129031,18.817916617226143,1.2745715398283763
High,architectureA,70,4,0.0076093525786269,23.41166427564981,1.369432287683808
High,architectureA,71,4,0.0075661039974513,13.407006565653049,1.1273318220619184
High,architectureA,72,4,0.0075572019686896,14.152001964707674,1.150817880194321
High,architectureA,73,4,0.00754428518849,34.846605473425214,1.542160478389197
High,architectureA,74,4,0.0075569959026049,29.451386024964616,1.4691057381326122
High,architectureA,75,4,0.0075305322331585,13.923011320530213,1.143733176255248
High,architectureA,76,4,0.0075660560876397,14.118883871314033,1.149800366142957
High,architectureA,77,4,0.0075463962326449,16.954864660870594,1.229294327451075
High,architectureA,78,4,0.0075911725694934,23.08459144414764,1.363322192722016
High,architectureA,79,4,0.0075511026979428,16.56120561558153,1.2190919491841132
High,architectureA,7,4,0.0075721700376804,25.63109662798045,1.4087671878967711
High,architectureA,80,4,0.0075481449436032,20.50111698299909,1.311777523803928
High,architectureA,81,4,0.0075548521044777,13.784845083293002,1.1394018897853506
High,architectureA,82,4,0.0075706545360268,27.622799024181607,1.4412676836258913
High,architectureA,83,4,0.007545869196352,21.95577000782925,1.3415486727903119
High,architectureA,84,4,0.0075720716708098,13.09846487864929,1.1172203999459953
High,architectureA,85,4,0.007576790948933,17.083104318400093,1.232566792924903
High,architectureA,86,4,0.0075304341868212,26.71172933600637,1.426702005459521
High,architectureA,87,4,0.0075404074835078,16.96439361859608,1.2295383406799754
High,architectureA,88,4,0.0075544212055046,9.995176734756727,0.9997904777188694
High,architectureA,89,4,0.007540275667703,25.910188802008097,1.413470577608424
High,architectureA,8,4,0.007567269646854,25.87395911550201,1.412862887566948
High,architectureA,90,4,0.0075532586139336,30.355779918986343,1.4822413955077929
High,architectureA,91,4,0.0075316973663039,14.685280126278885,1.1668822352399442
High,architectureA,92,4,0.0075788905531666,10.996814419029974,1.0412668960125555
High,architectureA,93,4,0.0075777717924072,16.68957162703901,1.2224451897409192
High,architectureA,94,4,0.0075417459230923,29.811326977211795,1.4743813080035884
High,architectureA,95,4,0.007560090158777,17.245119988722738,1.2366662204638552
High,architectureA,96,4,0.0075680737232632,21.662666850304262,1.3357119207600523
High,architectureA,97,4,0.0075742712218883,22.394641898548088,1.3501441222516621
High,architectureA,98,4,0.0075586773696324,12.6911931538139,1.1035024539117655
High,architectureA,99,4,0.0075762346504959,19.841258818116348,1.297569222274753
High,architectureA,9,4,0.0075707402659401,23.66863792474891,1.374173266007406
High,architectureB,100,4,0.0075610400750354,20.064562120849505,1.3024296863437745
High,architectureB,10,4,0.0075555256954374,27.9383244608925,1.446200356709853
High,architectureB,11,4,0.0075655917595886,34.30586715899505,1.5353684015842108
High,architectureB,12,4,0.0075673720331564,23.07562379094041,1.3631534499060354
High,architectureB,13,4,0.0075616527135955,10.55175061104006,1.0233245181780868
High,architectureB,14,4,0.0075590583760254,15.5727529447625,1.1923653937521455
High,architectureB,15,4,0.0075465047374472,19.16759216277653,1.2825675601343007
High,architectureB,16,4,0.0075550136901742,39.86219981280904,1.6005612617554006
High,architectureB,17,4,0.007576261544097,36.76665500621943,1.5654541199852057
High,architectureB,18,4,0.0075262498987572,37.85337939139854,1.5781046575618976
High,architectureB,19,4,0.0075560448545517,22.13788493935917,1.3451361258903316
High,architectureB,1,4,0.0075547483225786,33.790560117754985,1.5287953907696896
High,architectureB,20,4,0.0075203337546844,22.66164500533566,1.3552914320414848
High,architectureB,21,4,0.007572643899472,22.7297474062922,1.3565946094749488
High,architectureB,22,4,0.0075477570301415,31.373123559104084,1.4965577599138966
High,architectureB,23,4,0.0075705560528565,19.45518617525521,1.2890353911150445
High,architectureB,24,4,0.0075566340998486,40.68339695504834,1.609417208194663
High,architectureB,25,4,0.0075508169041451,38.95402905123349,1.5905523838114959
High,architectureB,26,4,0.0075542463134181,17.10688383204417,1.2331709062213307
High,architectureB,27,4,0.0075796168676117,30.040140990334624,1.4777019666537232
High,architectureB,28,4,0.0075496862893239,22.29084666953289,1.3481265645288165
High,architectureB,29,4,0.0075353184318426,18.14524928655898,1.258762939085668
High,architectureB,2,4,0.0075755091529854,16.165378798835526,1.2085858857688891
High,architectureB,30,4,0.0075448904462728,26.730665356535493,1.4270097689726073
High,architectureB,31,4,0.0075811178147809,33.56734316637332,1.5259169684793092
High,architectureB,32,4,0.0075819876459173,43.865133263178514,1.6421194530921688
High,architectureB,33,4,0.0075903301623984,26.191789413032023,1.418165170271676
High,architectureB,34,4,0.0075434862009027,24.24502309900593,1.3846226022179293
High,architectureB,35,4,0.0075687345921683,22.495452579034943,1.352094735025493
High,architectureB,36,4,0.007566167190748,22.54993108745913,1.3531452190130053
High,architectureB,37,4,0.0075857538308142,25.97425264776947,1.4145430605364673
High,architectureB,38,4,0.0075677964675669,26.462997315060296,1.4226390327339207
High,architectureB,39,4,0.0075540988623924,23.81714839525197,1.3768897625899963
High,architectureB,3,4,0.007549113924506,17.05251134343057,1.2317883470985187
High,architectureB,40,4,0.0075817093633795,23.03203508529154,1.3623323134424858
High,architectureB,41,4,0.0075382058447075,23.536313191417403,1.3717384344622865
High,architectureB,42,4,0.0075341080694524,20.23695340790056,1.3061451317978277
High,architectureB,43,4,0.0075195642164555,26.73883940311356,1.427142552822665
High,architectureB,44,4,0.0075912949111259,33.886504179997154,1.5300267681986708
High,architectureB,45,4,0.0075544710924114,18.582566798463432,1.2691057026294026
High,architectureB,46,4,0.0075360343105153,38.38858824378779,1.5842021410518552
High,architectureB,47,4,0.0075681359946719,22.47237136324574,1.3516489031103867
High,architectureB,48,4,0.0075916824104472,27.66488245061946,1.4419288292165084
High,architectureB,49,4,0.0075620594364096,28.12890762328388,1.4491528668117815
High,architectureB,4,4,0.0075603147165172,25.92285352234948,1.4136828058713975
