density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureB,49,892.7351787663235,0.0500255145793317,2.950722648746161
High,architectureB,50,748.5441323410488,0.0501196694779071,2.874217410380042
High,architectureB,51,834.8171401525705,0.0500016647296295,2.9215913572564522
High,architectureB,52,1023.0977131325536,0.0500852639116819,3.009917113915219
High,architectureB,53,861.0550695901559,0.0501416009489327,2.9350309280556415
High,architectureB,54,901.6726277084732,0.0500743858091092,2.9550488858937265
High,architectureB,55,855.0331144707634,0.0500866529297282,2.931982934790666
High,architectureB,56,931.4315288559748,0.0501848365588117,2.9691509346665192
High,architectureB,57,938.0519011818252,0.0500507395219331,2.97222686798812
High,architectureB,58,768.5072784203483,0.050067201559633,2.8856479849949386
High,architectureB,59,993.9002632057768,0.0500442586571023,2.997342805611987
High,architectureB,60,867.7161815746962,0.0500732310980392,2.938377696452696
High,architectureB,61,936.7477296479744,0.050072516495702,2.9716226491877182
High,architectureB,62,1015.0305039697776,0.0500656231714298,3.0064790939799577
High,architectureB,63,904.2288636699836,0.0501230692739644,2.9562783659282363
High,architectureB,64,966.1253780905844,0.0501200237762173,2.985033490265983
High,architectureB,65,835.8711542996522,0.0500944616215448,2.9221393380978538
High,architectureB,66,853.9712781506062,0.0500990248155078,2.9314432641896304
High,architectureB,67,815.7817359618066,0.0501144681080411,2.9115739779364618
High,architectureB,68,836.8933253798116,0.0500088099299973,2.9226701041684167
High,architectureB,69,839.422498932568,0.0501193202276159,2.923980605370246
High,architectureB,70,1010.1790870093382,0.0500769307029211,3.0043983733918753
High,architectureB,71,922.247718297023,0.0500698997214512,2.9648475894263684
High,architectureB,72,978.433212527475,0.0500441043899128,2.990531186232441
High,architectureB,73,920.9821700046512,0.0500539567652351,2.964251222440554
High,architectureB,74,811.6731205187509,0.0501234700316111,2.90938116404808
High,architectureB,75,968.582706464038,0.050092092124095,2.9861367106796632
High,architectureB,76,814.3804462838073,0.0500649295901502,2.910827337471819
High,architectureB,77,864.0717296445218,0.0500880122405721,2.9365497962934293
High,architectureB,78,820.5063401804646,0.0500954801616135,2.914081941263276
High,architectureB,79,884.9700402635212,0.0500682574370678,2.9469285683605686
High,architectureB,80,884.2485413156397,0.0500615874513637,2.946574352061467
High,architectureB,81,831.4740199327055,0.0501291472943149,2.919848683890912
High,architectureB,82,867.1945668169728,0.0501063600032424,2.938116548243205
High,architectureB,83,897.8317868844749,0.0500788543728688,2.9531949771228265
High,architectureB,84,952.5249793091778,0.0501567712092025,2.9788763735695896
High,architectureB,85,959.453699786538,0.0500998494096537,2.982024021893395
High,architectureB,86,876.7107025890095,0.0501111335600957,2.9428563083074772
High,architectureB,87,923.1245432971892,0.0500984287517249,2.9652602977950258
High,architectureB,88,868.5218146345671,0.0500896172797011,2.9387807310806853
High,architectureB,89,845.2851746727863,0.0500658043131523,2.927003252018046
High,architectureB,90,953.0555594376548,0.0500547159877362,2.979118219057906
High,architectureB,91,860.4162351075139,0.0500326224709779,2.9347085964516935
High,architectureB,92,855.563416472361,0.0499732764814711,2.932252206049257
High,architectureB,93,903.6697678430196,0.0501136410109079,2.9560097532571343
High,architectureB,94,895.9296947414767,0.0500764910480075,2.952273931108786
High,architectureB,95,847.6522777077133,0.0500532113164473,2.9282177333382573
High,architectureB,96,912.1052637170718,0.0501238621565388,2.9600449620273377
High,architectureB,97,914.9314489749096,0.0501522988765176,2.961388555872784
High,architectureB,98,1030.0763612412711,0.0500899194543558,3.0128694208570765
High,architectureB,99,804.2095812737126,0.0500851683561873,2.905369242939381
High,architectureB,100,904.8021257177672,0.0500903513955238,2.956553612238367
High,architectureC,1,770.3882005675653,0.0500566550343076,2.886709622419127
High,architectureC,2,780.6835961620125,0.0500672576503301,2.8924750540013395
High,architectureC,3,845.0029984564916,0.0500992183280734,2.9268582500275597
High,architectureC,4,767.8370238273832,0.0501343015265285,2.885269049245658
High,architectureC,5,789.6685348897101,0.0500913069116669,2.8974448334720755
High,architectureC,6,792.4832208819705,0.0501410045037137,2.8989900757408744
High,architectureC,7,771.0746915755066,0.050095347055333,2.887096448826503
High,architectureC,8,757.9218128560734,0.0500594642687918,2.8796244061642904
High,architectureC,9,785.8859371495531,0.0501113634401471,2.895359517462772
High,architectureC,10,800.487749018788,0.0500432171487244,2.9033546896916063
High,architectureC,11,811.0623045289847,0.0500610922775562,2.909054217310802
High,architectureC,12,874.6217211378662,0.0501125050345114,2.941820258800259
