density,architecture,repetition,absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,B-Gradient90-45,80,28.686587515061056,1.4576788887296523
Low,B-Gradient90-45,81,29.125118529932536,1.4642677014775396
Low,B-Gradient90-45,82,16.943154361174162,1.228994267513142
Low,B-Gradient90-45,83,28.880790462807923,1.4606090756336694
Low,B-Gradient90-45,84,30.232389340991464,1.480472471908276
Low,B-Gradient90-45,85,30.59556415910512,1.4856584656688776
Low,B-Gradient90-45,86,20.972922926388755,1.3216589608583222
Low,B-Gradient90-45,87,24.919520374628128,1.3965396792127769
Low,B-Gradient90-45,88,23.37017822134484,1.3686620243413707
Low,B-Gradient90-45,89,31.088848993453905,1.492604643399095
Low,B-Gradient90-45,8,23.81663947041674,1.3768804824862062
Low,B-Gradient90-45,90,25.935334634091024,1.4138918559078424
Low,B-Gradient90-45,91,19.64563007750533,1.2932659621269846
Low,B-Gradient90-45,92,15.485388468147931,1.1899221045883104
Low,B-Gradient90-45,94,29.20002655248518,1.4653832463659715
Low,B-Gradient90-45,95,31.495566695289604,1.4982494269555549
Low,B-Gradient90-45,96,17.400304260732547,1.240556842397652
Low,B-Gradient90-45,97,22.762827944548373,1.3572262157379251
Low,B-Gradient90-45,98,30.65451709661416,1.486494479036809
Low,B-Gradient90-45,99,18.347174388837143,1.263569188924543
Low,B-Gradient90-45,9,25.32932244791295,1.4036235726935002
Low,C-Uniform90,100,12.292054757184689,1.089624486232094
Low,C-Uniform90,10,9.897323846553231,0.9955177808813582
Low,C-Uniform90,11,17.52503531749048,1.2436589018555737
Low,C-Uniform90,12,7.516722853299033,0.8760285378073803
Low,C-Uniform90,13,17.919834346653616,1.253333990668363
Low,C-Uniform90,14,14.384992079629674,1.1579096271040594
Low,C-Uniform90,15,23.440554607410764,1.3699678829471054
Low,C-Uniform90,16,20.08015570498812,1.302767076080301
Low,C-Uniform90,17,26.106448346071858,1.416747792212827
Low,C-Uniform90,18,12.46559409072186,1.0957129811289195
Low,C-Uniform90,19,8.993248617211444,0.9539165995949977
Low,C-Uniform90,1,20.030175157544235,1.3016847470780155
Low,C-Uniform90,20,10.747044433425422,1.0312890444619596
Low,C-Uniform90,21,14.679183441131478,1.1667018977548484
Low,C-Uniform90,22,16.667619077187236,1.2218735665053024
Low,C-Uniform90,23,12.50512810036802,1.0970881449268182
Low,C-Uniform90,24,20.347556645604428,1.3085122661882727
Low,C-Uniform90,25,17.94394522827446,1.2539179349454825
Low,C-Uniform90,26,26.745376043626536,1.4272487085134755
Low,C-Uniform90,27,17.705827602596514,1.2481162312828165
Low,C-Uniform90,29,20.84719335774792,1.3190475944997284
Low,C-Uniform90,2,26.91342241706583,1.4299689278766576
Low,C-Uniform90,30,13.106813538896342,1.1174971210814457
Low,C-Uniform90,31,15.19347039006614,1.1816569838110234
Low,C-Uniform90,32,16.482893264300426,1.217033446343732
Low,C-Uniform90,33,13.617531631020007,1.1340983927325015
Low,C-Uniform90,34,14.451961662767944,1.159926800829114
Low,C-Uniform90,35,15.52063228929611,1.1909094098447717
Low,C-Uniform90,36,28.13888170724332,1.4493068337517496
Low,C-Uniform90,37,13.85399457346512,1.1415750131900495
Low,C-Uniform90,38,21.648653645048554,1.335430892250227
Low,C-Uniform90,39,11.730387538373458,1.069312360197108
Low,C-Uniform90,3,12.509175807943814,1.0972286962758633
Low,C-Uniform90,40,8.142926244675788,0.9107805011473281
Low,C-Uniform90,41,18.037909235459,1.2561861972788488
Low,C-Uniform90,42,13.055658013541205,1.1157987654311428
Low,C-Uniform90,43,14.576992128139397,1.163667919255225
Low,C-Uniform90,44,23.327156763702504,1.367861807928611
Low,C-Uniform90,45,16.566408737756767,1.2192283723653212
Low,C-Uniform90,46,21.025948351359368,1.3227555932677533
Low,C-Uniform90,47,14.966959464488566,1.175133582446325
Low,C-Uniform90,48,16.30375041677573,1.2122875183891222
Low,C-Uniform90,49,16.16990839343114,1.208707559526682
Low,C-Uniform90,4,8.629175145866268,0.9359692839284759
Low,C-Uniform90,50,22.623208966157737,1.3545542070196213
