density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,architecture_D,62,8,0.0013919108734679,193.23633051392127,2.2860887818020283
Low,architecture_D,62,9,0.0003243692139978,249.14167888739743,2.3964463866961787
Low,architecture_D,62,10,0.0002306111850469,266.4765933474391,2.425659067672216
Low,architecture_E,62,1,0.0036035913082483,54.93894180040687,1.7398802900559664
Low,architecture_E,62,2,0.0060487316799642,31.209435901788776,1.4942859190352662
Low,architecture_E,62,3,0.0076584362935441,36.62695655423189,1.56380083330785
Low,architecture_E,62,4,0.0078955018081195,59.25234192173065,1.77270552031226
Low,architecture_E,62,5,0.0079440883300464,86.34796339811726,1.9362520987605691
Low,architecture_E,62,6,0.0064432720478993,141.464687368133,2.150648044135149
Low,architecture_E,62,7,0.004311644819431,175.98449834977308,2.2454744145320316
Low,architecture_E,62,8,0.0013869801900519,218.86982625693463,2.3401858931651938
Low,architecture_E,62,9,0.0003222296127956,237.84128969307676,2.3762872511626902
Low,architecture_E,62,10,0.0002293892207003,220.8710345227628,2.344138765342927
Low,architecture_F,62,1,0.0035804984500115,52.14125252323697,1.7171814594636248
Low,architecture_F,62,2,0.0060370754902465,29.310351812645763,1.467021031313691
Low,architecture_F,62,3,0.0076675499835033,53.350577133746064,1.7271391218794299
Low,architecture_F,62,4,0.0079053797586558,56.266102924203295,1.7502468362998158
Low,architecture_F,62,5,0.0079348105827609,86.28097400851361,1.9359150391209938
Low,architecture_F,62,6,0.0064270344824032,117.2201772366958,2.069002373698567
Low,architecture_F,62,7,0.0043341674249904,180.17687973017087,2.255699061616354
Low,architecture_F,62,8,0.0013968370639095,169.67032043131067,2.229605880030087
Low,architecture_F,62,9,0.000317790800359,180.84395001821363,2.2573039843851426
Low,architecture_F,62,10,0.0002299106827958,222.77204727678352,2.3478606960392074
Low,architecture_G,62,1,0.0035943592448944,57.16986114593286,1.7571671374018119
Low,architecture_G,62,2,0.0060387412320925,41.157869597323234,1.614452886836948
Low,architecture_G,62,3,0.0076550216127176,29.758110985118577,1.4736053591729872
Low,architecture_G,62,4,0.007905386490259,83.05065501460074,1.9193430620505665
Low,architecture_G,62,5,0.0079419472516079,99.0763629124244,1.9959700552810093
Low,architecture_G,62,6,0.006415464500141,128.47683389876354,2.1088248255899718
Low,architecture_G,62,7,0.0043360296573805,159.74071576073155,2.203415626072662
Low,architecture_G,62,8,0.0013928222036979,177.98064830629156,2.250372784383755
Low,architecture_G,62,9,0.000311271196884,158.774846914419,2.2007817026785967
Low,architecture_G,62,10,0.0002291061467733,194.60945393492807,2.2891639340414915
