density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureA,78,847.2131980447987,0.0501654847649434,6.741952372594559
High,architectureA,79,831.1368681814199,0.0501103586993348,6.722794484279466
High,architectureA,80,831.0720611274857,0.05005423817517,6.722716507254045
High,architectureA,81,783.2976974602246,0.0501226753719422,6.663512824831306
High,architectureA,82,761.0938942914154,0.0501132990342291,6.634756733025185
High,architectureA,83,843.1628443783701,0.0499829647547461,6.737160111800042
High,architectureA,84,744.8362706129692,0.0500980839746358,6.613164423237074
High,architectureA,86,900.5409827866522,0.0501222872360152,6.802995674726054
High,architectureA,87,804.4010165786378,0.0499795421842604,6.6900979216702465
High,architectureA,88,802.7704364807953,0.0500770416207756,6.688068790734386
High,architectureA,89,812.0557524590794,0.0500714463909085,6.699568998468533
High,architectureA,90,864.0506985773837,0.0500690482503269,6.761631445991525
High,architectureA,91,846.3992354019546,0.0500512026866357,6.740991157750549
High,architectureA,92,741.7768906164398,0.0500827852874186,6.609048511451376
High,architectureA,93,930.8817609636618,0.0501873383851403,6.836132267024348
High,architectureA,94,906.4727768770322,0.0500458416781284,6.809560998720284
High,architectureA,95,853.95919401175,0.0500530242654937,6.749883410459319
High,architectureA,96,809.3353965934743,0.0500804483603,6.696213412840988
High,architectureA,97,779.1063961579581,0.0500536130102708,6.658147616978326
High,architectureA,98,848.470040988156,0.0500742083380595,6.743434775846048
High,architectureA,99,872.2390660726392,0.0501401614402973,6.7710635446746315
High,architectureA,100,846.7154924375543,0.0500504504394138,6.741364737915056
High,architectureB,1,804.3287239584969,0.0500970722334141,6.6900080462631255
High,architectureB,2,994.237173584886,0.0501370240412337,6.90197578341106
High,architectureB,3,908.1580128369216,0.0500158652592246,6.811418386409208
High,architectureB,4,811.8802427969027,0.0500756259532506,6.69935284504454
High,architectureB,5,938.3859830246128,0.0500738852412745,6.84416136012691
High,architectureB,6,846.473122785653,0.0500900830353747,6.741078450077567
High,architectureB,7,734.7497025488028,0.0501225540127443,6.59952990046574
High,architectureB,8,933.8864996366724,0.0500755828092771,6.839354910112986
High,architectureB,9,860.4444713200091,0.0500479477515663,6.757449082854708
High,architectureB,10,930.684922940267,0.0500815725981482,6.835920791361584
High,architectureB,11,928.2114899710162,0.0500409721988681,6.833259605496906
High,architectureB,12,1005.6673228524652,0.0501476585249481,6.913406602979103
High,architectureB,13,831.734180306596,0.0501129789481267,6.723512894948061
High,architectureB,14,741.7484413269419,0.0500770185633115,6.609010157823178
High,architectureB,15,809.0332590650723,0.0500637929268242,6.695840027542334
High,architectureB,16,850.5922297765056,0.0500524270298333,6.745932847786633
High,architectureB,17,897.7100052280823,0.0500550784208548,6.79984708210332
High,architectureB,18,910.119620451644,0.0499989312273273,6.8135760419177265
High,architectureB,19,863.3171012805665,0.0500707648683732,6.7607820642432
High,architectureB,20,973.3379672265507,0.050075004394455,6.880731367432081
High,architectureB,21,945.54287711628,0.0500661815338478,6.8517592356861385
High,architectureB,22,877.4352126833509,0.0501088251593966,6.777003120914442
High,architectureB,23,817.6766689870818,0.0500599232921286,6.706466988275953
High,architectureB,24,990.3615373137036,0.0501080381942174,6.898070065669049
High,architectureB,25,894.1293570625044,0.050121699910935,6.795850459407034
High,architectureB,26,826.0713847050804,0.0501071189860816,6.716681191947912
High,architectureB,27,995.7483448484668,0.050117789068554,6.903494559844421
High,architectureB,28,881.7341196092482,0.0500735411978669,6.781890558870902
High,architectureB,29,891.9557363575739,0.0500295487110341,6.793416508431234
High,architectureB,30,874.1276010641698,0.0500937737970013,6.773226361639989
High,architectureB,31,955.7871977307988,0.0501315140132732,6.862535291757219
High,architectureB,32,854.0212684216038,0.0501045960173745,6.749956097953405
High,architectureB,33,921.7404850735518,0.0501419449156552,6.826263714385143
High,architectureB,34,964.163936366073,0.0501463311352131,6.871261338623273
High,architectureB,35,874.4224941796169,0.0501443497502456,6.7735636618054755
High,architectureB,36,887.7118103664711,0.0501260728847121,6.788647152442762
High,architectureB,37,843.1355790354885,0.0501477106586607,6.737127774293815
High,architectureB,38,882.3659814715844,0.050120946075002,6.782606914920052
High,architectureB,39,1053.7622964580785,0.0500302908122285,6.960122178484591
High,architectureB,40,907.1357696458268,0.0501297046653694,6.8102921298120505
High,architectureB,41,863.6249067386337,0.0499945737493369,6.7611385388206875
High,architectureB,42,821.5370269555673,0.0501306833321844,6.711177008835991
High,architectureB,43,925.2380889447496,0.0500176986662157,6.830051097846197
High,architectureB,44,848.2616284443234,0.050065597730907,6.743189112316999
High,architectureB,45,801.0725687563777,0.0500819621460935,6.685951540662985
High,architectureB,46,912.6711200057216,0.0500778714075285,6.816375596648718
High,architectureB,47,829.4903681182032,0.0500483780814864,6.720811497891236
High,architectureB,48,825.610335160987,0.0500625771384636,6.716122913012543
High,architectureB,49,892.7351787663235,0.0500255145793317,6.794289984562816
High,architectureB,50,748.5441323410488,0.0501196694779071,6.618130163165034
High,architectureB,51,834.8171401525705,0.0500016647296295,6.727212707038949
High,architectureB,52,1023.0977131325536,0.0500852639116819,6.930590277648845
High,architectureB,53,861.0550695901559,0.0501416009489327,6.758158462417399
High,architectureB,54,901.6726277084732,0.0500743858091092,6.804251513727557
High,architectureB,55,855.0331144707634,0.0500866529297282,6.75114019856192
High,architectureB,56,931.4315288559748,0.0501848365588117,6.836722681012465
High,architectureB,57,938.0519011818252,0.0500507395219331,6.843805279225826
High,architectureB,58,768.5072784203483,0.050067201559633,6.644450033877651
High,architectureB,59,993.9002632057768,0.0500442586571023,6.901636862795111
High,architectureB,60,867.7161815746962,0.0500732310980392,6.765864681438161
