Tile Number, Tile x cohordinate [m], Tile y cohordinate [m], area_m2[m2], Tile z cohordinate [m],absorbedPARTile [umol^s-1],absorbedPARTilem2 [umol m^-2 m^-1],Thermal time[dd]
1,0.14142136,0.0,0.0701,0.004042135611804359,0.06101561064013719,15.094894506248536,0.0
2,0.28284273,0.07071068,0.0701,0.005716443181545683,0.16530202417690276,28.916936445820905,0.0
3,0.4242641,0.07071068,0.0701,0.004042135611804359,0.07868293999325753,19.465685357878044,0.0
4,0.56568545,0.14142136,0.0701,0.004042135611804359,0.18226921176586386,45.092304976997326,0.0
5,0.70710677,0.21213204,0.0701,0.005716443181545683,0.09084934469607353,15.89263494988654,0.0
6,0.8485281,0.21213204,0.0701,0.004042135611804359,0.02868721369989764,7.0970438537790725,0.0
7,0.9899494,0.28284273,0.0701,0.004042135611804359,0.02252015563449332,5.571350839572797,0.0
