Tile Number, Tile x cohordinate [m], Tile y cohordinate [m], area_m2[m2], Tile z cohordinate [m],absorbedPARTile [umol^s-1],absorbedPARTilem2 [umol m^-2 m^-1],Thermal time[dd]
1,0.14142136,0.0,0.0701,0.004042135611804359,0.1585347412033081,39.22053993941587,0.0
2,0.28284273,0.07071068,0.0701,0.005716443181545683,0.31959516907806396,55.9080461273207,0.0
3,0.4242641,0.07071068,0.0701,0.004042135611804359,0.16575875712371826,41.00771795969646,0.0
4,0.56568545,0.14142136,0.0701,0.004042135611804359,0.16500840381256102,40.8220850707439,0.0
5,0.70710677,0.21213204,0.0701,0.005716443181545683,0.19834162392478946,34.69668421879764,0.0
6,0.8485281,0.21213204,0.0701,0.004042135611804359,0.14106461932445527,34.8985370289162,0.0
7,0.9899494,0.28284273,0.0701,0.004042135611804359,0.16789301395645143,41.53572024306875,0.0
