Tile Number, Tile x cohordinate [m], Tile y cohordinate [m], area_m2[m2], Tile z cohordinate [m],absorbedPARTile [umol^s-1],absorbedPARTilem2 [umol m^-2 m^-1],Thermal time[dd]
1,0.1118034,0.0,0.0701,0.00108033979058772,0.019877976518410445,18.3997448687848,0.0
2,0.22360681,0.0559017,0.0701,0.0012078565728149138,0.0361223010556221,29.90611788570141,0.0
3,0.3354102,0.0559017,0.0701,0.00108033979058772,0.01646819251034081,15.24353046496777,0.0
4,0.44721362,0.1118034,0.0701,0.00108033979058772,0.027049657625908254,25.038101772769902,0.0
5,0.559017,0.1677051,0.0701,0.0012078565728149138,0.017947483539800642,14.858952580747209,0.0
6,0.6708204,0.1677051,0.0701,0.00108033979058772,0.020101104184749648,18.606279579699983,0.0
7,0.7826238,0.22360681,0.0701,0.00108033979058772,0.01770868778132945,16.39177593532464,0.0
