Tile Number, Tile x cohordinate [m], Tile y cohordinate [m], area_m2[m2], Tile z cohordinate [m],absorbedPARTile [umol^s-1],absorbedPARTilem2 [umol m^-2 m^-1],Thermal time[dd]
1,0.14142136,0.0,0.0701,0.004042135611804359,0.2219445818191528,54.907752518495904,0.0
2,0.28284273,0.07071068,0.0701,0.005716443181545683,0.33787751802185056,59.1062496890752,0.0
3,0.4242641,0.07071068,0.0701,0.004042135611804359,0.17382728313278198,43.003822688469285,0.0
4,0.56568545,0.14142136,0.0701,0.004042135611804359,0.32672707991943367,80.83031132485601,0.0
5,0.70710677,0.21213204,0.0701,0.005716443181545683,0.31571118004608156,55.22860457448221,0.0
6,0.8485281,0.21213204,0.0701,0.004042135611804359,0.1851031740768814,45.79341018057868,0.0
7,0.9899494,0.28284273,0.0701,0.004042135611804359,0.15921490358535773,39.38880801534666,0.0
