Tile Number, Tile x cohordinate [m], Tile y cohordinate [m], area_m2[m2], Tile z cohordinate [m],absorbedPARTile [umol^s-1],absorbedPARTilem2 [umol m^-2 m^-1],Thermal time[dd]
1,0.1118034,0.0,0.0701,0.00108033979058772,0.002330885881873202,2.1575488584060833,0.0
2,0.22360681,0.0559017,0.0701,0.0012078565728149138,0.0015525998840207837,1.2854174236949711,0.0
3,0.3354102,0.0559017,0.0701,0.00108033979058772,0.002422316735064341,2.242180428943163,0.0
4,0.44721362,0.1118034,0.0701,0.00108033979058772,0.004014801816884847,3.7162398829175207,0.0
5,0.559017,0.1677051,0.0701,0.0012078565728149138,0.001891846318366942,1.5662839123009347,0.0
6,0.6708204,0.1677051,0.0701,0.00108033979058772,0.0055244130889834965,5.113588462735542,0.0
7,0.7826238,0.22360681,0.0701,0.00108033979058772,0.0015212175725270694,1.408091774255122,0.0
