Tile Number, Tile x cohordinate [m], Tile y cohordinate [m], area_m2[m2], Tile z cohordinate [m],absorbedPARTile [umol^s-1],absorbedPARTilem2 [umol m^-2 m^-1],Thermal time[dd]
1,0.14142136,0.0,0.0701,0.004042135611804359,0.1082978368983078,26.792232448125358,0.0
2,0.28284273,0.07071068,0.0701,0.005716443181545683,0.020514455557034014,3.5886747940153687,0.0
3,0.4242641,0.07071068,0.0701,0.004042135611804359,0.020175538919268623,4.991306788507898,0.0
4,0.56568545,0.14142136,0.0701,0.004042135611804359,0.09772127193029403,24.175653989667225,0.0
5,0.70710677,0.21213204,0.0701,0.005716443181545683,0.29208612069793705,51.09577956462066,0.0
6,0.8485281,0.21213204,0.0701,0.004042135611804359,0.18210139344108578,45.05078773440705,0.0
7,0.9899494,0.28284273,0.0701,0.004042135611804359,0.05583552570169926,13.813372697996881,0.0
