Tile Number, Tile x cohordinate [m], Tile y cohordinate [m], area_m2[m2], Tile z cohordinate [m],absorbedPARTile [umol^s-1],absorbedPARTilem2 [umol m^-2 m^-1],Thermal time[dd]
1,0.1118034,0.0,0.0701,0.00108033979058772,0.006057686989814621,5.607205290956797,0.0
2,0.22360681,0.0559017,0.0701,0.0012078565728149138,0.013107584215396343,10.85193764757108,0.0
3,0.3354102,0.0559017,0.0701,0.00108033979058772,0.008724399100650633,8.075606560695537,0.0
4,0.44721362,0.1118034,0.0701,0.00108033979058772,0.008456394086813143,7.827531819607187,0.0
5,0.559017,0.1677051,0.0701,0.0012078565728149138,0.01359663294432074,11.256827383597162,0.0
6,0.6708204,0.1677051,0.0701,0.00108033979058772,0.008704590554486214,8.05727108297177,0.0
7,0.7826238,0.22360681,0.0701,0.00108033979058772,0.022485162984804182,20.813047136375438,0.0
