density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2]
Low,architectureA,8,1060.2818444148586,0.0478353428352218
Low,architectureA,9,1053.4740594178572,0.0478344385923786
Low,architectureA,10,1126.7862258554592,0.0477788076778561
Low,architectureA,11,1130.382808545158,0.0478119303252442
Low,architectureA,12,1120.7812769490226,0.0478568360335347
Low,architectureA,13,1065.3275913227685,0.0477972895932389
Low,architectureA,14,1085.616580564992,0.0477744368127544
Low,architectureA,15,1061.6698751411745,0.0478113703192509
Low,architectureA,16,1171.0871600966295,0.047797509279919
Low,architectureA,17,1083.9228914420696,0.047734090698224
Low,architectureA,18,1099.403018694891,0.0478068538261123
Low,architectureA,19,1058.6250933016997,0.0477968254870697
Low,architectureA,20,1128.0411013449416,0.0478554586675166
Low,architectureB,1,1137.3319128343762,0.0477722829863502
Low,architectureB,2,1158.7686358221324,0.0477421818900103
Low,architectureB,3,1067.7938453263855,0.0477351672049552
Low,architectureB,4,1148.6456486068623,0.047829434161287994
Low,architectureB,5,1211.3918866915137,0.0477388636363859
Low,architectureB,6,1189.7061858443976,0.0477591739013807
Low,architectureB,7,1136.7228213494702,0.0478067631750981
Low,architectureB,8,1160.523502110841,0.0478003547771481
Low,architectureB,9,1107.724127189087,0.0477762447326224
Low,architectureB,10,1153.931866081482,0.0478524244818391
Low,architectureB,11,1056.5020912670484,0.0477563156197631
Low,architectureB,12,1095.1385611644469,0.047783762618328604
Low,architectureB,13,1135.0305783719539,0.047825830783351495
Low,architectureB,14,1132.369511260566,0.0478386347279963
Low,architectureB,15,1094.12699187501,0.0477114358574088
Low,architectureB,16,1092.8726140600695,0.0477925404660185
Low,architectureB,17,1089.305959990809,0.0477415804340073
Low,architectureB,18,1242.4799825592704,0.0477886121901735
Low,architectureB,19,1182.1756687884,0.0477907402507602
Low,architectureB,20,1133.6013079890547,0.0478061587170636
Low,architectureC,1,1033.7836132206223,0.0477084439424058
Low,architectureC,2,993.6376957461089,0.0477499157299435
Low,architectureC,3,1023.1456970241886,0.047803612313557405
Low,architectureC,4,1046.0363924783996,0.047828906570354
Low,architectureC,5,970.8753687674707,0.047717869991226604
Low,architectureC,6,998.5409873971489,0.0477586866634409
Low,architectureC,7,1065.6770412218195,0.0478177360960597
Low,architectureC,8,997.4183263584266,0.0478105555760244
Low,architectureC,9,1020.1505715476135,0.0478097619785445
Low,architectureC,10,1032.7522568998033,0.0477989093644589
Low,architectureC,11,1039.55562762634,0.0477640730295895
Low,architectureC,12,987.9421173828667,0.0477509126943717
Low,architectureC,13,1066.2534589237778,0.0477006194214927
Low,architectureC,14,1055.147780508067,0.0477570216035409
Low,architectureC,15,1039.5952536627665,0.0477514367919673
Low,architectureC,16,1020.2831615844027,0.0478066046130263
Low,architectureC,17,1086.6520781907257,0.0477954919906651
Low,architectureC,18,997.3332925125515,0.0477264241563765
Low,architectureC,19,1065.2698306367156,0.0477664294632714
Low,architectureC,20,1039.1070907605526,0.0477840153596276
Low,architectureD,1,1147.425183930827,0.0477540422501744
Low,architectureD,2,1088.0467834680567,0.0477621295112983
Low,architectureD,3,1218.726226851916,0.0477430670253216
Low,architectureD,4,1204.0542265560762,0.0477625163881716
Low,architectureD,5,1193.6453401669203,0.0477876150469561
Low,architectureD,6,1110.6906307079457,0.0477822804664864
Low,architectureD,7,1144.8830063561218,0.0478042087964947
Low,architectureD,8,1183.0624245749848,0.0478298348464175
Low,architectureD,9,1208.7774073621345,0.0477827454204132
Low,architectureD,10,1168.8225629727065,0.0477362614580168
Low,architectureD,11,1168.3913160485968,0.0477636563464366
Low,architectureD,12,1160.1847822567509,0.047786416092842
Low,architectureD,13,1256.4430061298008,0.0477617025558727
Low,architectureD,14,1256.5467430709218,0.0478151094941973
Low,architectureD,15,1238.9395306890228,0.0477915927067024
Low,architectureD,16,1170.2462829548572,0.0478362460180635
Low,architectureD,17,1156.8222801448885,0.0477562683944353
Low,architectureD,18,1248.8988312860188,0.0477611857431514
Low,architectureD,19,1206.6281543503017,0.0477704503336816
Low,architectureD,20,1189.4831782994468,0.0477473880404567
Low,architectureE,1,1038.3997785962972,0.0477832761740865
Low,architectureE,2,1006.5984735263835,0.0477796362966516
Low,architectureE,3,965.3460325682984,0.0477447675260299
Low,architectureE,4,1085.0595839923624,0.0476994543643834
Low,architectureE,5,982.8304670924579,0.0478264498311945
Low,architectureE,6,1028.4474310345986,0.04779262378944
Low,architectureE,7,1062.0583865622311,0.0478183019292475
Low,architectureE,8,1095.9513590709307,0.0477822166473644
Low,architectureE,9,1030.4871733998464,0.047761011874386
Low,architectureE,10,1054.4862041058423,0.0477526822129423
Low,architectureE,11,1058.650671992701,0.0478464183132254
Low,architectureE,12,1045.2063089706342,0.047763119222661
Low,architectureE,13,1039.1788830447847,0.0477743373053147
Low,architectureE,14,1065.0941240988764,0.0478114289279862
Low,architectureE,15,1089.8451385855194,0.0477538118632714
Low,architectureE,16,1055.3475161630372,0.0477585475963057
Low,architectureE,17,985.9451960352777,0.0477956639892844
Low,architectureE,18,998.9087739372914,0.0477931720802631
Low,architectureE,19,1001.723504936424,0.0478207354233701
Low,architectureE,20,980.2233178845914,0.0477907336256065
Low,control,1,1168.5601036275743,0.0478445999236926
Low,control,2,1097.1112451809684,0.0477377944130188
Low,control,3,1170.806562543179,0.0477519390856131
Low,control,4,1048.440417059901,0.0478120016301136
Low,control,5,1099.2222734331406,0.0477620347593306
Low,control,6,1158.7387842463386,0.0477982254894984
Low,control,7,1070.5259623030943,0.047794950049834806
Low,control,8,1172.821801366877,0.047811478722731
Low,control,9,1205.629541424738,0.0477627603196396
Low,control,10,1193.6108508349755,0.0477676402915452
Low,control,11,1143.0675291941518,0.047836249943424
Low,control,12,1102.4984739420013,0.0477322526401727
Low,control,13,1100.847513970917,0.0477849818828568
Low,control,14,1143.6320315536414,0.047737674563928
Low,control,15,1154.650861545726,0.047796185526295
Low,control,16,1061.7360638224345,0.0477968368999416
Low,control,17,1202.9426569702894,0.0478065682847643
Low,control,18,1090.6339904280355,0.047723453449685996
Low,control,19,1079.9145584921534,0.0477922034896407
Low,control,20,1154.132649294487,0.0477604211178633
