density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
High,architectureB,15,4,0.0077335583851605,31.687789720929306
High,architectureB,15,5,0.008634727807418434,56.195997298086645
High,architectureB,15,6,0.00685312112878565,71.82174826390195
High,architectureB,15,7,0.004998773066523784,121.46220888764354
High,architectureB,15,8,0.00182452486680155,165.5654453241672
High,architectureB,15,9,0.0004614497435595131,182.99352381512332
High,architectureB,15,10,0.0003859663483639359,245.67971817328274
High,architectureC,15,1,0.0035576044396347668,14.083464563999158
High,architectureC,15,2,0.006158574892430349,13.566605821850624
High,architectureC,15,3,0.007346220211943683,16.10589941696321
High,architectureC,15,4,0.007733998210846167,25.58298648153487
High,architectureC,15,5,0.0086308677874125,68.60487089884082
High,architectureC,15,6,0.006837312197511,97.11113250386903
High,architectureC,15,7,0.004977441740947517,121.33416414761524
High,architectureC,15,8,0.0018402099090382002,133.56494402046613
High,architectureC,15,9,0.0004605955760977935,147.5696254242338
High,architectureC,15,10,0.0003859663483639359,189.87237809876095
High,architectureD,15,1,0.0035615800198985498,10.923995185689881
High,architectureD,15,2,0.00617589966380275,5.5965290994675145
High,architectureD,15,3,0.0073269634294027665,19.372467932226776
High,architectureD,15,4,0.007731976198381983,18.96602072915712
High,architectureD,15,5,0.008629001528318733,60.680690246958115
High,architectureD,15,6,0.006840971971789934,91.26382987404988
High,architectureD,15,7,0.0050004789043765,139.54417128108074
High,architectureD,15,8,0.0018516910288414667,204.68786829808576
High,architectureD,15,9,0.0004735049089259308,221.7156885494617
High,architectureD,15,10,0.0003859663483639359,261.95883674128686
High,architectureE,15,1,0.00355836133263835,8.469704446658323
High,architectureE,15,2,0.0061652601473518665,7.8068053991010045
High,architectureE,15,3,0.007339996168067734,7.6890349406890515
High,architectureE,15,4,0.007719856145016683,18.320748760867478
High,architectureE,15,5,0.008624611359402049,36.34338126495652
High,architectureE,15,6,0.006840816745972333,67.77736717425806
High,architectureE,15,7,0.005001295921101817,134.39638423432177
High,architectureE,15,8,0.0018007423381425332,162.50448074397931
High,architectureE,15,9,0.00046809646868450303,207.06788211469348
High,architectureE,15,10,0.0003859663483639359,250.12416401127768
High,control,15,1,0.00356478713370075,15.372426868934589
High,control,15,2,0.0061800785445273836,7.114669978040688
High,control,15,3,0.0073478292730727,15.202001375693692
High,control,15,4,0.0077606907212664005,33.338871750419365
High,control,15,5,0.008629144143444983,81.81019734228344
High,control,15,6,0.0068514408918771,69.70243548346619
High,control,15,7,0.0049823240358591,111.69116875709763
High,control,15,8,0.0018421083821448167,137.77482865196012
High,control,15,9,0.0004666076592926281,161.32580371016277
High,control,15,10,0.0003859663483639359,208.99842366458844
High,architectureA,16,1,0.0035604262552149835,12.900485383820262
High,architectureA,16,2,0.0061718829546227,5.866340051473689
High,architectureA,16,3,0.00732398174144475,10.677713582551087
High,architectureA,16,4,0.0077386288033413,23.46455646850684
High,architectureA,16,5,0.008639053501698917,47.92294106580761
High,architectureA,16,6,0.00685874972528915,100.37589139346547
High,architectureA,16,7,0.005002024348278483,138.21526901989947
High,architectureA,16,8,0.0018384741309762,148.11558203297932
High,architectureA,16,9,0.00045402329057941466,160.86570275126883
High,architectureA,16,10,0.0003859663483639359,210.50218827209366
High,architectureB,16,1,0.003563588137727717,13.288637835483451
High,architectureB,16,2,0.006188215978732967,8.615715263746438
High,architectureB,16,3,0.007317371807045034,9.694343985408533
High,architectureB,16,4,0.007694208815926817,25.965843103939008
High,architectureB,16,5,0.008627462359218067,58.28263218248839
High,architectureB,16,6,0.0068505891599365334,98.48570225105313
High,architectureB,16,7,0.0049774470056667,130.7697828955034
High,architectureB,16,8,0.0018042732891136333,132.00173096979947
High,architectureB,16,9,0.00046910846608784755,256.59804699911496
High,architectureB,16,10,0.0003859663483639359,273.1668439656987
High,architectureC,16,1,0.0035604286866125667,28.15664419716013
High,architectureC,16,2,0.006175091886895783,17.700639092315694
High,architectureC,16,3,0.007312184469312683,28.17924769647536
High,architectureC,16,4,0.0077519685315841835,24.266756262398385
High,architectureC,16,5,0.008636100302189918,72.57353097794622
High,architectureC,16,6,0.006830015888295317,97.703488062984
High,architectureC,16,7,0.004986319277934967,129.86483690521715
High,architectureC,16,8,0.0018222505804388167,144.92518348485083
High,architectureC,16,9,0.0004766579171112753,174.92667852692045
High,architectureC,16,10,0.0003859663483639359,200.40887930820668
High,architectureD,16,1,0.0035539264561396666,7.473692724381036
High,architectureD,16,2,0.006179470140425383,5.140585635052351
High,architectureD,16,3,0.0073119078822631,11.89838419050209
High,architectureD,16,4,0.00773273528949215,11.895412605522717
High,architectureD,16,5,0.008640038110262267,67.49619686210761
High,architectureD,16,6,0.0068442435918454675,68.40787625508888
High,architectureD,16,7,0.004975765518036533,117.84197631045483
High,architectureD,16,8,0.0018333121628397167,195.7753326400034
High,architectureD,16,9,0.0004745826330071527,229.114540296369
High,architectureD,16,10,0.0003859663483639359,266.1788182675802
High,architectureE,16,1,0.003567268034713033,4.237475091767097
High,architectureE,16,2,0.006172152416805983,6.530614156229203
High,architectureE,16,3,0.00735197905830605,4.3875507913316705
High,architectureE,16,4,0.007762535833346467,18.9272961642872
High,architectureE,16,5,0.008616455412322017,39.838556528014564
High,architectureE,16,6,0.006847172064382251,78.2066897304726
High,architectureE,16,7,0.0049708096045388665,147.0409841006419
High,architectureE,16,8,0.0018558390255880668,159.1700323984788
High,architectureE,16,9,0.0004814689483304049,218.19402743580815
High,architectureE,16,10,0.0003859663483639359,246.0347978325674
High,control,16,1,0.0035543110571723334,17.948375056624414
High,control,16,2,0.006175722412560518,10.41949504855643
High,control,16,3,0.007344120011081,15.14255040220032
High,control,16,4,0.007749120921589349,31.43446431297828
High,control,16,5,0.008640237295667184,76.91771878756737
High,control,16,6,0.006828373734220934,89.24972434373153
High,control,16,7,0.00500211214905145,97.82705485508336
High,control,16,8,0.0018696116364656165,136.19596277073174
High,control,16,9,0.0004803061597277896,191.58116691142095
High,control,16,10,0.0003859663483639359,216.61783546787274
High,architectureA,17,1,0.0035612664321295166,14.71092625538759
High,architectureA,17,2,0.006167856597109433,7.308427616871156
High,architectureA,17,3,0.0073138384379969335,9.629633000910667
High,architectureA,17,4,0.007746087382380883,20.50661315443419
High,architectureA,17,5,0.008629993820974935,65.2607284820572
High,architectureA,17,6,0.006846891816160883,73.79380298058061
High,architectureA,17,7,0.0049785356322805336,149.66438191493717
High,architectureA,17,8,0.0017967703888348999,159.4885365217463
High,architectureA,17,9,0.0004605838625463543,170.11038982489583
High,architectureA,17,10,0.0003859663483639359,209.0136529139196
High,architectureB,17,1,0.0035625259948759837,10.586148535411422
High,architectureB,17,2,0.006192573642957517,6.744828472641346
High,architectureB,17,3,0.007330180125219116,9.940789968786296
High,architectureB,17,4,0.007704367129867066,15.170379206923572
High,architectureB,17,5,0.00862631021414635,48.49633814056827
High,architectureB,17,6,0.0068452673753202666,103.56804191124694
High,architectureB,17,7,0.00497374356757105,89.80034837102671
High,architectureB,17,8,0.0018433738842593501,133.3830689898986
High,architectureB,17,9,0.0004724588122006904,125.57212637457643
High,architectureB,17,10,0.0003859663483639359,232.7055260835397
High,architectureC,17,1,0.0035553969675549833,15.86504056199883
High,architectureC,17,2,0.0061625821945263,11.999082831239228
High,architectureC,17,3,0.007334765143180266,17.036265512139682
High,architectureC,17,4,0.007729764932234134,37.795991083347054
High,architectureC,17,5,0.00863566437309525,76.16177758473445
High,architectureC,17,6,0.006855623453944283,95.23875557084453
High,architectureC,17,7,0.004984259602479534,132.60131266199718
High,architectureC,17,8,0.0018327138682356,117.63668817485332
High,architectureC,17,9,0.000458001131208167,160.77066428791215
High,architectureC,17,10,0.0003859663483639359,195.1397565039772
High,architectureD,17,1,0.0035595847838578165,11.762121167743787
High,architectureD,17,2,0.00618190496796905,4.61099306637911
High,architectureD,17,3,0.00731188020929375,15.08307925245584
High,architectureD,17,4,0.007716690909139717,12.900095288733395
High,architectureD,17,5,0.008627847366251334,77.59867301802592
High,architectureD,17,6,0.0068403061514943,76.9714053499831
High,architectureD,17,7,0.0049988185602371496,157.8785840774061
High,architectureD,17,8,0.0018020736879084335,170.52516756795674
High,architectureD,17,9,0.00045627306210843004,223.62058713225431
High,architectureD,17,10,0.0003859663483639359,263.13808743059207
High,architectureE,17,1,0.0035604203604697165,7.0803114306812605
High,architectureE,17,2,0.006183377294811517,7.796632680682639
High,architectureE,17,3,0.007307812818504,6.996798655435112
High,architectureE,17,4,0.00774938500137835,20.25501462306013
High,architectureE,17,5,0.008623934256149683,38.50338625972069
High,architectureE,17,6,0.006838538477140666,65.33953557415809
High,architectureE,17,7,0.0049929843564846,120.55916448848733
High,architectureE,17,8,0.0018880772619075167,181.7005647463012
High,architectureE,17,9,0.00046225592662780174,220.0350796970521
High,architectureE,17,10,0.0003859663483639359,244.23443438002425
High,control,17,1,0.00355637332320325,14.28624526568995
High,control,17,2,0.006177144520472601,7.085749914367544
High,control,17,3,0.007335544218099834,13.240046866790484
High,control,17,4,0.007766560195112383,37.561405063591216
High,control,17,5,0.008623457518291867,73.137396821502
High,control,17,6,0.0068400300285267335,84.31767331630756
High,control,17,7,0.0049856046457279835,96.71657060028419
High,control,17,8,0.0018137101646799167,169.18810535906005
High,control,17,9,0.00048342883694889663,166.15185389447694
High,control,17,10,0.0003859663483639359,215.98270015803408
High,architectureA,18,1,0.0035671222326352833,13.513707541368424
High,architectureA,18,2,0.006167086789221733,6.813404444064704
High,architectureA,18,3,0.007321159098568716,20.42432425105717
High,architectureA,18,4,0.0077305887200276495,30.511053061176344
High,architectureA,18,5,0.008649758525421783,48.96608066768821
High,architectureA,18,6,0.006845666492081033,91.89206786466211
High,architectureA,18,7,0.004994553922581266,165.11108379049094
High,architectureA,18,8,0.0018149306133566833,174.65046987543087
High,architectureA,18,9,0.0004699458507740005,170.59822218817536
High,architectureA,18,10,0.0003859663483639359,217.82007613814287
High,architectureB,18,1,0.0035582030013216665,15.65191957549512
High,architectureB,18,2,0.006149071918332083,7.105835009375777
High,architectureB,18,3,0.007313904038466701,14.24092473394464
High,architectureB,18,4,0.00773768901083175,34.37521163161582
High,architectureB,18,5,0.008634326491354417,48.80947406226016
High,architectureB,18,6,0.0068524292550691335,85.50098729456653
High,architectureB,18,7,0.0049500296059195,125.34212291592875
