density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
Low,architectureC,15,3,0.00729970170141925,32.825656828981145
Low,architectureC,15,4,0.007727546212348234,62.63365976319138
Low,architectureC,15,5,0.008610522600837634,106.93871868640446
Low,architectureC,15,6,0.0067711534568414,120.54188133161001
Low,architectureC,15,7,0.004988469029267517,139.65293959812888
Low,architectureC,15,8,0.0018379606572049665,154.3664624700285
Low,architectureC,15,9,0.00046683780891416704,177.1343909555264
Low,architectureC,15,10,0.0003395580214571616,156.25382995012356
Low,architectureD,15,1,0.0035613886505258,63.09930529564742
Low,architectureD,15,2,0.006139400108999716,22.16834137567798
Low,architectureD,15,3,0.007290876275290683,36.58572516339755
Low,architectureD,15,4,0.00775267251086845,76.03374299641419
Low,architectureD,15,5,0.008608999911254116,121.62450851306342
Low,architectureD,15,6,0.006783368148015184,97.74787190257831
Low,architectureD,15,7,0.00501660030372535,135.97466756085248
Low,architectureD,15,8,0.00183885119290485,220.29634805980572
Low,architectureD,15,9,0.00046097648375242385,222.4677034012119
Low,architectureD,15,10,0.0003384591213662429,242.9413164203738
Low,architectureE,15,1,0.0035617107799674505,12.386598302115871
Low,architectureE,15,2,0.006125686924876317,14.7687478824945
Low,architectureE,15,3,0.007307728756456084,20.89400651364881
Low,architectureE,15,4,0.007757874064108383,26.87001828835075
Low,architectureE,15,5,0.008621968421963265,91.15360928326267
Low,architectureE,15,6,0.006773930935467683,109.90495031833126
Low,architectureE,15,7,0.004973697900088233,165.87767973118812
Low,architectureE,15,8,0.0018242171089143666,181.92778541550615
Low,architectureE,15,9,0.000467729198879192,232.51101854203674
Low,architectureE,15,10,0.00033926777255104216,233.5507243085846
Low,control,15,1,0.0035602521630108998,42.881650497466374
Low,control,15,2,0.0061333181578025996,23.799783594556086
Low,control,15,3,0.0073207251284510165,34.39406920789339
Low,control,15,4,0.007719634787123467,48.01754198118568
Low,control,15,5,0.0086240494948761,113.16012391359611
Low,control,15,6,0.006791394095457333,120.60133984838542
Low,control,15,7,0.005016091317380867,138.9911178311646
Low,control,15,8,0.0018352127460852501,181.30964724549543
Low,control,15,9,0.0004562584437083883,215.09636484392047
Low,control,15,10,0.0003392491923996683,236.39922258206252
Low,architectureA,16,1,0.0035643437026820165,51.03842258397728
Low,architectureA,16,2,0.006147379667899434,33.485035676026115
Low,architectureA,16,3,0.007298430817965651,43.00059867683737
Low,architectureA,16,4,0.007726661792262633,57.63175158698962
Low,architectureA,16,5,0.00860942873233345,110.30747666781211
Low,architectureA,16,6,0.006801910638060483,115.59398050989643
Low,architectureA,16,7,0.005015423104176833,181.94484958245184
Low,architectureA,16,8,0.0018254934335193334,190.4515016892997
Low,architectureA,16,9,0.0004684037547907171,201.48451590542672
Low,architectureA,16,10,0.00034003363622881036,186.1490272179124
Low,architectureB,16,1,0.0035579929836946334,56.78903013426265
Low,architectureB,16,2,0.006147551368529383,26.69587527396455
Low,architectureB,16,3,0.0072957734490957495,43.17166853634777
Low,architectureB,16,4,0.0077544958078337,56.70680474312318
Low,architectureB,16,5,0.008605385744342933,91.87968086667344
Low,architectureB,16,6,0.006783157785524667,115.85977950169848
Low,architectureB,16,7,0.0050102937289349505,166.30804447245941
Low,architectureB,16,8,0.0018283356096220667,160.71035080941363
Low,architectureB,16,9,0.00047082776136771047,179.45640548641583
Low,architectureB,16,10,0.00033872622707311695,195.2949742357106
Low,architectureC,16,1,0.0035580647030541497,51.574872992639314
Low,architectureC,16,2,0.006138312895981951,27.322860769486933
Low,architectureC,16,3,0.007298232300782067,26.611948352683413
Low,architectureC,16,4,0.007742769310956116,65.78762164363594
Low,architectureC,16,5,0.008615912142009,101.36878127785951
Low,architectureC,16,6,0.0067914221504310835,117.3895943900178
Low,architectureC,16,7,0.005020011145409417,133.34134684092126
Low,architectureC,16,8,0.0018403084625912669,171.0897983282773
Low,architectureC,16,9,0.0004622268892379828,178.4463728364192
Low,architectureC,16,10,0.0003393446125737651,147.34996415246204
Low,architectureD,16,1,0.0035580861943843496,56.95975105672608
Low,architectureD,16,2,0.006144393255612217,28.34041111652951
Low,architectureD,16,3,0.00729035464018185,44.46716109498738
Low,architectureD,16,4,0.0077540454940664,37.02901398405527
Low,architectureD,16,5,0.008618514946129517,84.50562897345817
Low,architectureD,16,6,0.006826076856724133,98.96803803272094
Low,architectureD,16,7,0.004998208024246349,193.27909037361619
Low,architectureD,16,8,0.0018363817641893166,165.11408144181527
Low,architectureD,16,9,0.00047108532710684074,217.04360962808445
Low,architectureD,16,10,0.0003390995154228231,244.53949725286384
Low,architectureE,16,1,0.0035606216140995836,9.562386148682382
Low,architectureE,16,2,0.0061347323906572335,16.600166128952775
Low,architectureE,16,3,0.007300158077735133,24.229155845534233
Low,architectureE,16,4,0.007749380114786216,38.14763239172605
Low,architectureE,16,5,0.00862638987318275,43.41879888203971
Low,architectureE,16,6,0.006783941967777232,132.67589524007565
Low,architectureE,16,7,0.004981195425772467,161.9577394796303
Low,architectureE,16,8,0.0018258186335632666,198.03479552770355
Low,architectureE,16,9,0.00045690867285472795,224.45890330581645
