density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
High,control,11,7,0.005704629321751434,118.89349587985963
High,control,11,8,0.0023206076843035,144.9009379510886
High,control,11,9,0.0005475799659510243,167.89612432408217
High,control,11,10,0.0004906193280079513,215.8808154671849
High,architecture_A,12,1,0.0035918606563813166,16.316268839496136
High,architecture_A,12,2,0.006359330890662834,13.270425050961313
High,architecture_A,12,3,0.007026291638598767,13.107480805546595
High,architecture_A,12,4,0.007533652852491617,34.77536304574083
High,architecture_A,12,5,0.009340530200923167,50.29588393660605
High,architecture_A,12,6,0.007126492291181167,80.94484946009474
High,architecture_A,12,7,0.005696362345906733,141.05209919855724
High,architecture_A,12,8,0.002303000798466317,136.57237478175085
High,architecture_A,12,9,0.0005480166370997233,183.8043572380458
High,architecture_A,12,10,0.0004906193280079513,194.07638297803487
High,architecture_B,12,1,0.0036000598770892004,12.572575021561557
High,architecture_B,12,2,0.006371975053314167,12.212783523754204
High,architecture_B,12,3,0.007020192091386334,11.856654567741826
High,architecture_B,12,4,0.0075430929716927666,12.864582080753777
High,architecture_B,12,5,0.009359255101609282,36.86735730924503
High,architecture_B,12,6,0.0071213244057453835,73.57188777109826
High,architecture_B,12,7,0.005704387907630383,99.28951284678429
High,architecture_B,12,8,0.0023209251014101834,124.12246087548971
High,architecture_B,12,9,0.0005428962349036449,158.77917031126745
High,architecture_B,12,10,0.0004906193280079513,218.53844698715724
High,architecture_C,12,1,0.0035968713791574166,8.144957588360638
High,architecture_C,12,2,0.006359059244197316,6.397326805514285
High,architecture_C,12,3,0.0070196137548552496,6.220237931552682
High,architecture_C,12,4,0.007560160659100133,8.740853494618955
High,architecture_C,12,5,0.009359228046805867,66.04398832552995
High,architecture_C,12,6,0.00714404004167945,67.91017014526328
High,architecture_C,12,7,0.005718194532571417,131.45797159610848
High,architecture_C,12,8,0.0022927947935885333,191.56132027136823
High,architecture_C,12,9,0.00056632020227831,165.03610147058808
High,architecture_C,12,10,0.0004906193280079513,257.8118189765533
High,architecture_D,12,1,0.003601077182446917,6.511938909503063
High,architecture_D,12,2,0.006338446182644584,4.933908690174241
High,architecture_D,12,3,0.007009799690005817,11.29018431852407
High,architecture_D,12,4,0.007580260240500367,21.870278706643035
High,architecture_D,12,5,0.009349021897547216,55.84988247088945
High,architecture_D,12,6,0.007134344065514283,67.43438671512506
High,architecture_D,12,7,0.0057129740077768,146.48784175482027
High,architecture_D,12,8,0.0022904221714686833,125.88850417340241
High,architecture_D,12,9,0.0005370492639456761,195.88547745358497
High,architecture_D,12,10,0.0004906193280079513,258.3651253912277
High,architecture_E,12,1,0.0035966192590048997,8.791119867228337
High,architecture_E,12,2,0.00633818946917115,5.356366519904241
High,architecture_E,12,3,0.007003134076830966,14.740818102250548
High,architecture_E,12,4,0.007557647459022633,15.645319092118397
High,architecture_E,12,5,0.009358922250119917,47.72893856900283
High,architecture_E,12,6,0.007131814119090933,95.64305518390319
High,architecture_E,12,7,0.005706056731825383,117.83680422626246
High,architecture_E,12,8,0.002335185866583517,132.10501831967727
High,architecture_E,12,9,0.0005428128381761669,161.2013623474297
High,architecture_E,12,10,0.0004906193280079513,244.20482192194245
High,architecture_F,12,1,0.00359623251449155,15.656639737493913
High,architecture_F,12,2,0.006327071720428283,11.465914105470901
High,architecture_F,12,3,0.007022451327821317,14.506405103510884
High,architecture_F,12,4,0.007581012898250417,40.37612513997245
High,architecture_F,12,5,0.009367341076874517,52.956994397708506
High,architecture_F,12,6,0.00715249092718125,86.16100467458335
High,architecture_F,12,7,0.005700119014888201,140.2396212065907
High,architecture_F,12,8,0.00235628512696495,149.94251279545435
High,architecture_F,12,9,0.0005446672530527457,187.37769267352385
High,architecture_F,12,10,0.0004906193280079513,227.33796934490942
High,architecture_G,12,1,0.003593167703475617,16.264109179545787
High,architecture_G,12,2,0.006354088991503234,10.005230706864563
High,architecture_G,12,3,0.0070180907715593835,15.006183059272225
High,architecture_G,12,4,0.007561923768531133,43.05054091912933
High,architecture_G,12,5,0.0093490736943743,50.72658372027581
High,architecture_G,12,6,0.0071327680484739335,81.7315498736723
High,architecture_G,12,7,0.0057015888123334675,109.07378118775125
High,architecture_G,12,8,0.00231247576632625,105.84011641385082
High,architecture_G,12,9,0.0005529539782978952,108.14869067055356
High,architecture_G,12,10,0.0004906193280079513,197.19977340209292
High,architecture_H,12,1,0.0035936088820627495,28.815583055860113
High,architecture_H,12,2,0.0063612493049872995,17.648545961048907
High,architecture_H,12,3,0.0070248790999305,29.340712488013626
High,architecture_H,12,4,0.00758645127172635,48.22272313482417
High,architecture_H,12,5,0.009371743089740966,65.48983853101242
High,architecture_H,12,6,0.007127407732626333,80.94373821386846
High,architecture_H,12,7,0.005727577580121417,120.13041684453151
High,architecture_H,12,8,0.002282446743331367,117.34266556708542
High,architecture_H,12,9,0.0005461336095532898,118.69804393132434
High,architecture_H,12,10,0.0004906193280079513,171.9933580889169
High,architecture_I,12,1,0.0035989640684432997,25.23384834238898
High,architecture_I,12,2,0.0063591314673260005,21.413101131249245
High,architecture_I,12,3,0.0070108298186681165,24.03281319963544
High,architecture_I,12,4,0.0075378595665456,40.48123751008729
High,architecture_I,12,5,0.009363532517005283,63.84257192646348
High,architecture_I,12,6,0.007136188486906301,86.15807480230607
High,architecture_I,12,7,0.005734901664982433,110.57347181733526
High,architecture_I,12,8,0.0023164878004815668,110.1877481430406
High,architecture_I,12,9,0.0005427499082013863,122.1084694446317
High,architecture_I,12,10,0.0004906193280079513,118.55060724872827
High,control,12,1,0.0036006001431564,13.346684243825324
High,control,12,2,0.006367141805647317,6.1307544049746925
High,control,12,3,0.007013855878473234,16.8746638245896
High,control,12,4,0.00756179667279305,25.97900395453713
High,control,12,5,0.009343003588307882,48.90020330066642
High,control,12,6,0.0071234046067307,75.96778513652164
High,control,12,7,0.0057182827262981,101.22245427203087
