density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2]
High,architecture_D,20,899.9115165034731,0.0500786496603303
High,architecture_D,21,815.8485551988564,0.0500852424138946
High,architecture_D,22,896.7692575073571,0.0501143120451691
High,architecture_D,23,861.9008675102764,0.0500996139987699
High,architecture_D,24,898.7954898574637,0.050035329111116494
High,architecture_D,25,910.5829433467756,0.05005021043682
High,architecture_D,26,929.6870819498853,0.0501847626222422
High,architecture_D,27,929.256769761565,0.0500911001027093
High,architecture_D,28,934.3812462472874,0.0501042993352896
High,architecture_D,29,932.5701013618942,0.0500319727373494
High,architecture_D,30,928.9977147403396,0.0501540664198488
High,architecture_D,31,935.4929547273978,0.050187432728309604
High,architecture_D,32,873.6976269533245,0.0500915598368853
High,architecture_D,33,853.58786772855,0.0500361345541156
High,architecture_D,34,948.1441311988391,0.0501282096758524
High,architecture_D,35,856.0383779959911,0.0501396969725193
High,architecture_D,36,886.4228205217921,0.0500468772033432
High,architecture_D,37,906.7766817445147,0.0500638547686842
High,architecture_D,38,921.7997598827692,0.0501040231057111
High,architecture_D,39,892.361687153697,0.0500956641935629
High,architecture_D,40,870.7520860283374,0.050121722694969104
High,architecture_D,41,930.830612631463,0.0500534622467255
High,architecture_D,42,791.0606481434456,0.0499812317672763
High,architecture_D,43,928.5434153755893,0.050156821907014204
High,architecture_D,44,816.0669063726175,0.050017300850843396
High,architecture_D,45,921.9858166594797,0.0500876792483876
High,architecture_D,46,846.9973033020981,0.0500749576192525
High,architecture_D,47,902.2668096270204,0.0501268703777361
High,architecture_D,48,869.3433767734781,0.05007438621122
High,architecture_D,49,817.9746143795019,0.0500870647610725
High,architecture_D,50,957.2324460506345,0.0500841724902661
High,architecture_D,51,892.1264824346931,0.0500521954645115
High,architecture_D,52,904.2394023669005,0.0500836839934039
High,architecture_D,53,910.3213534795427,0.0501588695594311
High,architecture_D,54,910.2802492945754,0.050122571508347404
High,architecture_D,55,872.6379329312563,0.0500966304902361
High,architecture_D,56,900.4090216320915,0.0500973226474307
High,architecture_D,57,933.4486352096891,0.0501200044030182
High,architecture_D,58,1015.5661166987607,0.050113194455657
High,architecture_D,59,941.4162745741996,0.0500479794711423
High,architecture_D,60,898.1375272413514,0.050111270344680096
High,architecture_D,61,905.5549344358591,0.0500512741756417
High,architecture_D,62,942.6063816077489,0.0500655017995743
High,architecture_D,63,909.7188575406001,0.0500744810620235
High,architecture_D,64,800.6668092965087,0.0500744540376591
High,architecture_D,65,949.0537793761458,0.0501204010225315
High,architecture_D,66,934.7075926939411,0.0501167846159443
High,architecture_D,67,882.2071481369521,0.0500284452675585
High,architecture_D,68,947.5504688643331,0.0501218164823266
High,architecture_D,69,922.298961630675,0.0500172062016989
High,architecture_D,70,929.9071848970899,0.050095107940235
High,architecture_D,71,843.0380142558836,0.0500715050663999
High,architecture_D,72,905.1645968254145,0.0500485030805453
High,architecture_D,73,859.8440265262728,0.0501663974216937
High,architecture_D,74,842.9319531323299,0.0500995485516523
High,architecture_D,75,846.8754134828725,0.0501202284826724
High,architecture_D,76,966.3347278082879,0.0500985746189637
High,architecture_D,77,870.4603763440175,0.0500318440983842
High,architecture_D,78,853.9585394569935,0.0501257344850689
High,architecture_D,79,999.4821900023697,0.0501157295811472
High,architecture_D,80,989.7435918868266,0.050015960993541005
High,architecture_D,81,959.0465035909981,0.050045632823471096
High,architecture_D,82,887.1329228053255,0.0501232242288
High,architecture_D,83,749.6096676848517,0.0500708259405343
High,architecture_D,84,950.5892256243282,0.0500217609669846
High,architecture_D,85,938.1029388379923,0.0500856639649495
High,architecture_D,86,826.6864214563598,0.0501088686123482
High,architecture_D,87,908.7847848511154,0.0501243171406166
High,architecture_D,88,868.114823520438,0.0501137966449603
High,architecture_D,89,704.9582030354507,0.0501216024822236
High,architecture_D,90,904.9532302122011,0.0500950639788285
High,architecture_D,91,845.5499593888353,0.0501564616710453
High,architecture_D,92,863.6506076909384,0.050112152910975
High,architecture_D,93,928.7298071538462,0.0501166931654734
High,architecture_D,94,873.7027204342304,0.0500580485221359
High,architecture_D,95,994.6269059168164,0.0500130921639655
High,architecture_D,96,846.5872020406036,0.0500904581860964
High,architecture_D,97,797.8428165400234,0.0501389942444181
High,architecture_D,98,969.0194225496708,0.0500774540967054
High,architecture_D,99,922.942950759792,0.0500756133258172
High,architecture_D,100,849.7055461565027,0.0500825749706372
High,architecture_E,1,779.0362474424335,0.0501276894469337
High,architecture_E,2,779.1974272368343,0.050038160569569
High,architecture_E,3,853.2588374534266,0.0500293343269838
High,architecture_E,4,802.3719986112085,0.0501313023777862
High,architecture_E,5,876.4730743685591,0.0501407997560383
High,architecture_E,6,738.1541813591721,0.0500700551665637
High,architecture_E,7,786.4755658788149,0.0500519991859432
High,architecture_E,8,811.2928917179873,0.0501397512639559
High,architecture_E,9,755.5786721325449,0.0500447984115387
High,architecture_E,10,851.9797335560881,0.0500938867201279
High,architecture_E,11,783.5405099870728,0.0501280794221163
High,architecture_E,12,737.0465591330085,0.0500667508628827
High,architecture_E,13,752.7377009076306,0.050116626498775
High,architecture_E,14,843.5191966085963,0.0500385815909566
High,architecture_E,15,754.3968025940467,0.0500570217194104
High,architecture_E,16,806.9375956745558,0.0500921464239137
High,architecture_E,17,798.1817388301909,0.0500850762529224
High,architecture_E,18,705.8451443459801,0.0501591517554309
High,architecture_E,19,816.2353022308135,0.050097320086298
High,architecture_E,20,887.7641291938978,0.050080319879716
High,architecture_E,21,893.6191076434255,0.0500876125074558
High,architecture_E,22,795.4801864715207,0.050123840325956
High,architecture_E,23,826.0527555176618,0.0500609794415892
High,architecture_E,24,777.3873102901462,0.0501172842672113
High,architecture_E,25,821.2577032286747,0.0500805016937295
High,architecture_E,26,881.5402748707163,0.05005216753905
High,architecture_E,27,872.0219876711362,0.050115773794381
High,architecture_E,28,788.2142583108111,0.0501157624780786
High,architecture_E,29,838.6671041035655,0.0500212347858429
High,architecture_E,30,792.0867218421569,0.0500892972547406
High,architecture_E,31,879.7035612433197,0.050135422641152
High,architecture_E,32,895.0892482318402,0.0501017653882503
High,architecture_E,33,776.0356982910764,0.0500972084604786
High,architecture_E,34,857.9336289629033,0.0500996655670068
High,architecture_E,35,855.7716743728282,0.0500617975510941
High,architecture_E,36,884.1061559205768,0.0500650100132725
High,architecture_E,37,799.2081620200477,0.050041223909494004
High,architecture_E,38,749.8719735235968,0.0501563512651881
High,architecture_E,39,786.2572978284319,0.050085271282195
High,architecture_E,40,749.493689029804,0.050151711377893496
High,architecture_E,41,765.69218088162,0.0501332014536813
High,architecture_E,42,849.2714437334259,0.0500638297623451
High,architecture_E,43,838.3357656563123,0.0500531100438591
High,architecture_E,44,830.5750018432137,0.0500871238322229
High,architecture_E,45,764.9747027021951,0.0501207992163067
High,architecture_E,46,863.0274810242342,0.050068087612673395
High,architecture_E,47,914.0050930841716,0.0501146928086248
High,architecture_E,48,780.8027810030868,0.0500778040257602
High,architecture_E,49,864.5665369121157,0.0501436737500656
High,architecture_E,50,713.6633727155552,0.0500909576220031
High,architecture_E,51,789.5732790567303,0.0501512237257391
High,architecture_E,52,836.052089378161,0.0501371735370238
High,architecture_E,53,731.285977438908,0.0501361723457053
High,architecture_E,54,756.0829905020418,0.0501360258376377
High,architecture_E,55,746.1268151614299,0.0500345222686987
High,architecture_E,56,757.619364851989,0.050122245798487404
High,architecture_E,57,761.5722137061143,0.050051686265481996
High,architecture_E,58,808.8109418723482,0.050177966280551
High,architecture_E,59,810.1546532517084,0.0500530361410282
High,architecture_E,60,839.4367995246796,0.0502011894936517
High,architecture_E,61,824.7098438400227,0.049975482181384
High,architecture_E,62,850.0993902357529,0.0500310993194894
High,architecture_E,63,861.5993311178315,0.0500581014144353
High,architecture_E,64,934.1693240430213,0.0500178981275405
High,architecture_E,65,805.426411822736,0.0502099843690501
High,architecture_E,66,830.8641297171707,0.0501088680360628
High,architecture_E,67,888.6730500713251,0.0501357824313366
High,architecture_E,68,816.0151748816489,0.0500293925100462
High,architecture_E,69,885.7206952657026,0.0500165010797809
High,architecture_E,70,789.9402158834024,0.0501034827309821
High,architecture_E,71,772.6469168940986,0.050057312026348104
High,architecture_E,72,911.7417918756386,0.0500364019524212
High,architecture_E,73,818.4605889185885,0.0500392037579892
High,architecture_E,74,775.6357658069564,0.0500965596017833
High,architecture_E,75,862.0857815078421,0.0500519730919137
High,architecture_E,76,823.025398243326,0.0500657713844246
High,architecture_E,77,832.2106483567177,0.0500920540733361
High,architecture_E,78,746.6774435800314,0.050035811998035
High,architecture_E,79,848.3912858251417,0.050088165377925396
High,architecture_E,80,828.982380400321,0.0500988695189537
High,architecture_E,81,867.9893371763443,0.0501086775210803
High,architecture_E,82,785.3379306567281,0.0500490583492765
High,architecture_E,83,829.7026912453694,0.0500564869629658
High,architecture_E,84,832.4458340192773,0.0500331456061281
High,architecture_E,85,839.6193508952305,0.0500476476363851
High,architecture_E,86,825.4858254052784,0.0501016486594584
High,architecture_E,87,817.1422699959718,0.0500387964845838
High,architecture_E,88,845.462499407305,0.0500630807721352
High,architecture_E,89,853.381900633823,0.0500953940645392
High,architecture_E,90,796.6975526982603,0.05006549370107
High,architecture_E,91,896.11513860289,0.0500470698573283
High,architecture_E,92,850.5269399232775,0.050061614819431596
High,architecture_E,93,731.6614745730308,0.0501101547871496
High,architecture_E,94,851.6099719220545,0.050120927306656404
High,architecture_E,95,881.5023495259311,0.0500621311293828
High,architecture_E,96,747.6683594751745,0.0501268032867613
High,architecture_E,97,749.7449936200136,0.0500608775083572
High,architecture_E,98,802.0484263794492,0.0500407405240123
High,architecture_E,99,822.558681664285,0.0500965628266858
High,architecture_E,100,861.1381319478879,0.0500506273505085
High,architecture_F,1,792.8214113663205,0.0500998480330242
High,architecture_F,2,745.1610468635304,0.0501143841810983
High,architecture_F,3,741.7376414876811,0.0500544396304759
High,architecture_F,4,748.8376641212708,0.0500868233613741
High,architecture_F,5,779.3551413716586,0.0501641213713964
High,architecture_F,6,768.6136597462976,0.050097369351274096
High,architecture_F,7,714.5964590450524,0.0501415403409678
High,architecture_F,8,737.6776489329179,0.0501042229937191
High,architecture_F,9,767.8698810781344,0.0501336978265975
High,architecture_F,10,717.5455370199152,0.0501485429786203
High,architecture_F,11,691.1451406156841,0.0500814915393882
High,architecture_F,12,722.5819435658664,0.0500912646265675
High,architecture_F,13,706.5217283591435,0.050012485881920296
High,architecture_F,14,719.2008979062248,0.050063234222748804
High,architecture_F,15,786.797243194964,0.0501038563165127
High,architecture_F,16,709.4701294147128,0.0501143568527275
High,architecture_F,17,712.7678219179647,0.0500410248460124
