density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
Low,architecture_A,72,1,0.0035854172574199,65.75113517577839
Low,architecture_A,73,1,0.003601771461767,48.0835977672983
Low,architecture_A,74,1,0.0035963072950404,54.05099719262379
Low,architecture_A,75,1,0.0035946861041142,42.10790811720458
Low,architecture_A,76,1,0.0035992707034853,60.0139723216564
Low,architecture_A,77,1,0.0035980903902808,43.86232007361252
Low,architecture_A,78,1,0.0035976833129868,44.2624244127849
Low,architecture_A,79,1,0.0036001719654387,65.98926150763525
Low,architecture_A,7,1,0.003605074445215,55.22838257986877
Low,architecture_A,80,1,0.0035932109184334,53.709717590898265
Low,architecture_A,81,1,0.0035887408517951,51.91088456242256
Low,architecture_A,82,1,0.0035903533301123,55.31803692813538
Low,architecture_A,83,1,0.0036018221016653,57.3781734238688
Low,architecture_A,84,1,0.003593744256737,55.2772847755508
Low,architecture_A,85,1,0.0035932734687788,53.50209352894823
Low,architecture_A,86,1,0.0035957000496643,46.033006559164924
Low,architecture_A,87,1,0.0035924275384476,53.12750051265712
Low,architecture_A,88,1,0.0035908634151921,39.48194323431035
Low,architecture_A,89,1,0.003594479185298,33.473398880712914
Low,architecture_A,8,1,0.003591731141085,47.7895121490616
Low,architecture_A,90,1,0.0035926860247364,57.07110083307631
Low,architecture_A,91,1,0.0035868685202801,51.04988115613085
Low,architecture_A,92,1,0.0035988797367747,38.93721701215624
Low,architecture_A,93,1,0.0035920746791381,51.96522561540499
Low,architecture_A,94,1,0.0035877557724777,55.31941062411477
Low,architecture_A,95,1,0.0036037697991683,46.9080211995722
Low,architecture_A,97,1,0.0035929320286042,60.6765990691895
Low,architecture_A,98,1,0.0035932902548308,42.439087504376815
Low,architecture_A,99,1,0.0035963409976621,54.50160156376967
Low,architecture_A,9,1,0.0035874375068844,50.97561265263488
Low,architecture_B,100,1,0.0036038938614587,61.76445155680084
Low,architecture_B,10,1,0.0035959221416098,51.10525358020586
Low,architecture_B,11,1,0.0035960297874658,50.333092204750265
Low,architecture_B,12,1,0.0035962614511389,61.74584084505771
Low,architecture_B,13,1,0.0035932143356346,61.2020647738791
Low,architecture_B,14,1,0.0035974866587385,58.99912598109861
Low,architecture_B,15,1,0.003603626317002,60.33313592142665
Low,architecture_B,16,1,0.0036003582100144,67.81087402206985
Low,architecture_B,17,1,0.0035839810920636,55.99241504532183
Low,architecture_B,18,1,0.0035914477333259,52.626739245807805
Low,architecture_B,19,1,0.0035950944399853,50.19570669489019
Low,architecture_B,1,1,0.0036004611785865,59.65790328051577
Low,architecture_B,20,1,0.003605506368931,58.06814027603004
Low,architecture_B,21,1,0.0035958150795865,43.85170992513985
Low,architecture_B,22,1,0.0035940171739055,52.28632965327406
Low,architecture_B,23,1,0.0036013946728353,58.986729546300296
Low,architecture_B,24,1,0.0035956175425198,59.81910000418058
Low,architecture_B,25,1,0.003597026650532,51.37658459225546
Low,architecture_B,26,1,0.003595240309494,57.97955598778531
Low,architecture_B,27,1,0.0035955033335899,42.674332931946914
Low,architecture_B,28,1,0.0035927325182483,64.81595597790465
Low,architecture_B,29,1,0.0035933196928014,54.76325656978855
Low,architecture_B,2,1,0.0035937029581937,49.80340744127125
Low,architecture_B,30,1,0.0036023078730474,65.9320331875577
Low,architecture_B,31,1,0.0035912395232779,47.82859192212235
Low,architecture_B,32,1,0.0035991620065247,50.55538841038742
Low,architecture_B,33,1,0.003598702580445,64.97298362695527
Low,architecture_B,34,1,0.0035931594750943,64.29928206560704
Low,architecture_B,35,1,0.0035911849275923,53.725473311920446
Low,architecture_B,36,1,0.0035976070297649,53.31756833082769
Low,architecture_B,37,1,0.0035986709658078,49.055031953580006
Low,architecture_B,38,1,0.0035965614371159,45.834120467115575
Low,architecture_B,39,1,0.0036021579391482,52.26041236946427
Low,architecture_B,3,1,0.0035976669006627,57.08772020735893
Low,architecture_B,40,1,0.0035947764346516,42.821458413789536
Low,architecture_B,41,1,0.0035922682214201,67.4732722348216
Low,architecture_B,42,1,0.0035984154864348,53.10666089261118
Low,architecture_B,43,1,0.0036005501999477,44.53137665690949
Low,architecture_B,44,1,0.0035896580775749,46.03009106252778
Low,architecture_B,45,1,0.0035995073180257,58.72019580039159
Low,architecture_B,46,1,0.0035994076642915,61.81151452072172
Low,architecture_B,47,1,0.0036013302401428,48.31874419193067
Low,architecture_B,48,1,0.0035981574427999,63.294072005835226
Low,architecture_B,49,1,0.0035906120833246,58.763689120763225
Low,architecture_B,4,1,0.003594577530105,57.23371232025852
Low,architecture_B,50,1,0.0035937450928731,57.67686048145041
Low,architecture_B,51,1,0.0036002451131763,56.95278952694337
Low,architecture_B,52,1,0.0035993444814231,57.29934882306386
Low,architecture_B,53,1,0.0035949259110112,38.6471241936207
Low,architecture_B,54,1,0.0035969673106308,65.29894348076027
Low,architecture_B,55,1,0.0035926639575828,47.75314882292935
Low,architecture_B,56,1,0.0035894693298014,57.060508041246464
Low,architecture_B,57,1,0.0036009451300721,46.46943491330685
Low,architecture_B,58,1,0.0035955931784006,52.04836907614754
Low,architecture_B,59,1,0.0035921049850313,60.31593244144205
Low,architecture_B,5,1,0.0035906283767484,59.16515880918015
Low,architecture_B,60,1,0.0035929593643848,57.516977766820766
Low,architecture_B,61,1,0.003595453719778,50.20331087645449
Low,architecture_B,62,1,0.0035945986439596,51.67483502199614
Low,architecture_B,63,1,0.0035909832495316,50.228369068910894
Low,architecture_B,64,1,0.003602623260296,48.32113135018321
Low,architecture_B,65,1,0.0035944105304812,44.2912508255024
Low,architecture_B,66,1,0.0035904210700678,64.90135764450154
Low,architecture_B,67,1,0.0036068878560094,49.20828438194644
Low,architecture_B,68,1,0.0035884810869122,51.66746550672491
Low,architecture_B,69,1,0.0036023133819059,62.78108720804615
Low,architecture_B,6,1,0.0035970332861745,56.40971439761552
Low,architecture_B,70,1,0.0035913337668314,53.233564655207125
Low,architecture_B,71,1,0.0035965116303785,64.77129601528938
Low,architecture_B,72,1,0.0035992766104379,56.66310974115742
Low,architecture_B,73,1,0.0035877462239663,50.71099391307999
Low,architecture_B,74,1,0.0035981041663139,45.90877272689922
Low,architecture_B,75,1,0.0035908511125841,60.257350992637896
Low,architecture_B,76,1,0.0035919425246404,54.22489156859604
Low,architecture_B,77,1,0.0036056218641112,51.33276152083079
Low,architecture_B,78,1,0.00359450938945,54.21331685562493
Low,architecture_B,79,1,0.0035941892333143,57.48469295908935
Low,architecture_B,7,1,0.0035929460412171,71.95267528206072
Low,architecture_B,80,1,0.0035951371372414,46.06064326891386
Low,architecture_B,81,1,0.0036052869288503,58.90001324958181
Low,architecture_B,82,1,0.0035920044369464,44.35945729007123
Low,architecture_B,83,1,0.0035928139023609,53.3270433150204
Low,architecture_B,84,1,0.0035884271004139,55.00048731613833
Low,architecture_B,85,1,0.0036002454447114,63.04804105443248
Low,architecture_B,86,1,0.0035964987509733,60.44587110580102
Low,architecture_B,87,1,0.0036001401977103,55.45522353028241
Low,architecture_B,88,1,0.0035939405436869,41.867734292414745
Low,architecture_B,89,1,0.0035937043277071,60.89861373898717
Low,architecture_B,8,1,0.0036056104051511,49.00814260586176
Low,architecture_B,90,1,0.0035939482064548,62.807437350731874
Low,architecture_B,91,1,0.0035993681841898,46.04084755471794
Low,architecture_B,92,1,0.0035980616090321,58.326260680721816
Low,architecture_B,93,1,0.0035860341572703,59.76430352892444
Low,architecture_B,94,1,0.0035876403064718,48.50981998181272
Low,architecture_B,95,1,0.0035969681627134,59.30508000075281
Low,architecture_B,96,1,0.0035979653067557,48.07661112722226
Low,architecture_B,97,1,0.0036042726261223,55.89525221130236
Low,architecture_B,98,1,0.0035964819199411,61.86495172986155
Low,architecture_B,99,1,0.0035881997206854,52.45355943673396
Low,architecture_B,9,1,0.0036005341252767,58.48585255519439
Low,architecture_C,100,1,0.0035844230429868,46.40273614614426
Low,architecture_C,10,1,0.0035946756670705,58.19977397365286
Low,architecture_C,11,1,0.0035962956550082,55.56941544822482
Low,architecture_C,12,1,0.003601881265637,51.16190984529616
Low,architecture_C,13,1,0.0035956138513523,39.68229331848224
Low,architecture_C,14,1,0.0035935971793795,55.83839126567932
Low,architecture_C,15,1,0.003592297075425,49.60750289909453
Low,architecture_C,16,1,0.0035985408152106,63.225245627940495
Low,architecture_C,17,1,0.0035985400978386,44.17590627439079
Low,architecture_C,18,1,0.0035932803191051,42.97033147886634
Low,architecture_C,19,1,0.0036015514870705,51.33891904221563
Low,architecture_C,1,1,0.0035877232689599,38.73833751730229
Low,architecture_C,20,1,0.0035928106099461,45.92504295099593
Low,architecture_C,21,1,0.0036021058880894,46.31871098035929
Low,architecture_C,22,1,0.003599397722341,54.09232462433653
Low,architecture_C,23,1,0.0035961922535069,39.71765616335446
