density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
High,F-Uniform30,91,8,0.0022945374131446,92.041338802765
High,F-Uniform30,92,8,0.0023296226253163,116.21418201059458
High,F-Uniform30,93,8,0.002282355782998,102.92250704562112
High,F-Uniform30,94,8,0.0023250820034416,96.1496844108072
High,F-Uniform30,95,8,0.0023294701302671,82.45896935030018
High,F-Uniform30,96,8,0.0023135145149628,94.77526330661016
High,F-Uniform30,97,8,0.002326564913188,116.100034255748
High,F-Uniform30,98,8,0.0023439829877596,109.23304913087028
High,F-Uniform30,99,8,0.0022935751001529,87.99628546230645
High,F-Uniform30,9,8,0.0023245645964332,120.71687605382282
High,control,100,8,0.0022761521593508,130.6046704567823
High,control,10,8,0.0023438503311066,129.83400302025197
High,control,11,8,0.0023206076843035,144.9009379510886
High,control,12,8,0.0022762354191993,122.9246395255089
High,control,13,8,0.0023002919949276,128.773598647928
High,control,14,8,0.0023211799906362,147.47622082433787
High,control,15,8,0.0023153734876398,153.77040359003294
High,control,16,8,0.0022902837716124,136.3691537286567
High,control,17,8,0.0023151479527943,114.5852330679802
High,control,18,8,0.0022612344724231,155.72421120223655
High,control,19,8,0.0022848916707481,124.94804897310188
High,control,1,8,0.0023070459106783,119.72018735654753
High,control,20,8,0.0023317036802771,133.22744455524546
High,control,21,8,0.0023166145271941,126.45493566175558
High,control,22,8,0.0023180980995114,127.04217168997808
High,control,23,8,0.0022931611786959,92.15634012042231
High,control,24,8,0.0023372944687247,143.1550381915187
High,control,25,8,0.0023529449286336,162.04466501337808
High,control,26,8,0.0023236398162155,107.81511181153952
High,control,27,8,0.0022844554542646,107.44929290775733
High,control,28,8,0.0023075091099813,133.99128109820927
High,control,29,8,0.0022996684430932,153.6922415432793
High,control,2,8,0.0023217755893099,147.101363486352
High,control,30,8,0.0022995630023352,131.09115350532986
High,control,31,8,0.0023244290737116,115.7929561304311
High,control,32,8,0.0023101239688511,148.04088489084114
High,control,33,8,0.0023677214423132,136.85242299034874
High,control,34,8,0.0022911387799332,100.78909563993228
High,control,35,8,0.0022836370678557,138.15213901038484
High,control,36,8,0.00229144316694,161.7138684889909
High,control,37,8,0.0023262837189291,166.0957685530381
High,control,38,8,0.0023049107282398,133.85034033766772
High,control,39,8,0.002294335992975,153.33065432500558
High,control,3,8,0.0023199321275698,173.9568212334747
High,control,40,8,0.0022992549414489,134.1023583741269
High,control,41,8,0.0023016758842142,115.78753275085836
High,control,42,8,0.0022932065717186,127.163808755335
High,control,43,8,0.0023437272893395,117.42545500283047
High,control,44,8,0.0023084149592067,146.45367598513252
High,control,45,8,0.0023066102903702,150.71817358946095
High,control,46,8,0.0023150167063523,142.11405124831546
High,control,47,8,0.0022989130929049,159.25200133339447
High,control,48,8,0.0023318362774509,118.23579737804026
High,control,49,8,0.0023300496764663,157.357128127891
High,control,4,8,0.0023392928807611,108.68806947696127
High,control,50,8,0.0023332190172668,139.6192358688027
High,control,51,8,0.0022866954010578,125.5178355400191
High,control,52,8,0.0023155113259015,124.46882529192916
High,control,53,8,0.0023124233208657,128.83891766688035
High,control,54,8,0.0023073298631133,111.1316014600612
High,control,55,8,0.002323882841411,189.6694151656507
High,control,56,8,0.0023384070663517,141.25501535098098
High,control,57,8,0.0022655303483545,135.03874014365348
High,control,58,8,0.0023164638109887,140.0356815155274
High,control,59,8,0.0023281577599068,144.86399811886054
High,control,5,8,0.0023217851875968,134.39815204993738
High,control,60,8,0.0023129776478737,127.43359619384326
High,control,61,8,0.0022976412873758,109.1704551747464
High,control,62,8,0.0022959120817681,177.55355669967
High,control,63,8,0.0023276374342666,144.20689432153944
High,control,64,8,0.0022523143357614,98.03484986129284
High,control,65,8,0.0023373429650414,151.47318871403775
High,control,66,8,0.0022759924645489,123.54098330955117
High,control,67,8,0.0023379813403434,125.33186517110607
High,control,68,8,0.0023149700248436,161.26600862488917
High,control,69,8,0.0023135801627363,126.81216723802568
High,control,6,8,0.0023402074941811,100.13494231726578
High,control,70,8,0.0023288821642994,142.30091103016505
High,control,71,8,0.0022969933227777,139.1467697529268
High,control,72,8,0.0023301230143502,110.76804528655109
High,control,73,8,0.0023405604203849,110.2705927837027
High,control,74,8,0.002323531187786,157.48207214822463
High,control,75,8,0.0022974025080286,122.0691390428841
High,control,76,8,0.0023087544597046,114.50061214919884
High,control,77,8,0.0023239348387025,157.2710156873145
High,control,78,8,0.0023149084541635,129.00679465292703
High,control,79,8,0.0023139161871577,153.11011761213484
High,control,7,8,0.0023003180302291,170.80700688225377
High,control,80,8,0.0023137458227511,154.84162712646173
High,control,81,8,0.0023426734004737,102.6747297835974
High,control,82,8,0.0023123078039121,150.32916595317616
High,control,83,8,0.002340636376738,166.67388411652345
High,control,84,8,0.0023282822727473,155.05994737393695
High,control,85,8,0.0023388803093441,164.14475541799365
High,control,86,8,0.0022925032831422,127.18107932024516
High,control,87,8,0.0023158486989796,111.15494086440708
High,control,88,8,0.0023369241801203,162.314825501943
High,control,89,8,0.0022989478557452,144.3356781117676
High,control,8,8,0.0022995461040108,117.48909808599628
High,control,90,8,0.0022988498574981,139.03638305028178
