density,architecture,repetition,absorbedPAR_umol_m2_s1,absorbedPAR_umol_m2_s1_crop,absorbedPAR_umol_m2_s1_crop%
High,E-Uniform50,59,6.901835668964243,266.1501643310358,97.4723365260228
High,F-Uniform30,59,14.787909405575094,258.26409059442494,94.58421494602673
High,control,59,4.274445002721698,268.77755499727834,98.43456740740896
High,A-Gradient45-90,5,4.701221502738595,268.35077849726144,98.27826879028954
High,B-Gradient90-45,5,4.572812888686027,268.479187111314,98.32529595509793
High,C-Uniform90,5,1.6275438783839768,271.42445612161606,99.40394361572741
High,D-Uniform70,5,5.279615558323903,267.77238444167614,98.0664431835973
High,E-Uniform50,5,13.055867569246875,259.99613243075316,95.21854168098133
High,F-Uniform30,5,16.16724264868783,256.8847573513122,94.07906089364377
High,control,5,5.250687584289809,267.8013124157102,98.0770374931186
High,A-Gradient45-90,60,2.572664525256284,270.4793354747437,99.05781150650562
High,B-Gradient90-45,60,4.475471460791142,268.5765285392089,98.36094536542814
High,C-Uniform90,60,2.5783395956666006,270.47366040433343,99.0557331220183
High,D-Uniform70,60,3.646181765829698,269.40581823417034,98.66465663469607
High,E-Uniform50,60,7.367892951931986,265.68410704806803,97.30165208387706
High,F-Uniform30,60,18.436218643089862,254.61578135691016,93.24809243547388
High,control,60,7.548131897322782,265.50386810267725,97.23564306530523
High,A-Gradient45-90,61,3.0236976205601382,270.0283023794399,98.89262938174409
High,B-Gradient90-45,61,6.807090661923839,266.2449093380762,97.50703504756463
High,C-Uniform90,61,3.6605979394491546,269.3914020605509,98.65937699066511
High,D-Uniform70,61,4.772707716523442,268.2792922834766,98.25208835074513
High,E-Uniform50,61,9.140750968323948,263.91124903167605,96.65237721447784
High,F-Uniform30,61,17.997953742753246,255.05404625724677,93.40859845642835
High,control,61,6.469220745883077,266.58277925411693,97.6307733523713
High,A-Gradient45-90,62,1.8569509750859754,271.19504902491406,99.31992771520225
High,B-Gradient90-45,62,5.656841715206904,267.3951582847931,97.92829141877485
High,C-Uniform90,62,1.6852601146728536,271.36673988532715,99.3828061634147
High,D-Uniform70,62,2.6493650348463875,270.40263496515365,99.02972143223768
High,E-Uniform50,62,9.883180681745495,263.1688193182545,96.38047672906791
High,F-Uniform30,62,16.603009470182435,256.4489905298176,93.91946974562265
High,control,62,4.658617489468688,268.39338251053135,98.29387168397643
High,A-Gradient45-90,63,4.032244223485758,269.0197557765143,98.52326874606824
High,B-Gradient90-45,63,4.56653768969318,268.48546231030684,98.32759412504095
High,C-Uniform90,63,1.6299981764251734,271.4220018235749,99.40304477666336
High,D-Uniform70,63,3.1419085413677332,269.9100914586323,98.84933692433393
High,E-Uniform50,63,13.208598741818866,259.84340125818113,95.16260685077609
High,F-Uniform30,63,21.594135567156215,251.4578644328438,92.09156660007756
High,control,63,3.8334441129584613,269.21855588704153,98.59607543143485
High,A-Gradient45-90,64,2.686984869152921,270.3650151308471,99.01594389744336
High,B-Gradient90-45,64,9.703766463027746,263.34823353697226,96.44618370748877
High,C-Uniform90,64,3.012343075561491,270.03965692443853,98.89678776366353
High,D-Uniform70,64,3.0493959532423296,270.0026040467577,98.88321786573901
High,E-Uniform50,64,8.670468244621134,264.3815317553789,96.82460914235342
High,F-Uniform30,64,20.72110533253336,252.33089466746665,92.41129699378384
High,control,64,6.4269615173405015,266.62503848265953,97.64624997533785
High,A-Gradient45-90,65,7.222724451499171,265.82927554850085,97.354817232066
High,B-Gradient90-45,65,6.080465689503514,266.9715343104965,97.77314735306699
High,C-Uniform90,65,2.3636249433757506,270.6883750566243,99.13436819969247
High,D-Uniform70,65,3.557535828655076,269.49446417134493,98.69712149017217
High,E-Uniform50,65,6.5979377024293475,266.45406229757066,97.58363326310396
High,F-Uniform30,65,23.174262472798972,249.87773752720105,91.51287576256576
High,control,65,6.402598109655178,266.64940189034485,97.65517260094957
High,A-Gradient45-90,66,5.349078240064379,267.70292175993563,98.04100382342396
High,B-Gradient90-45,66,5.337730305265567,267.71426969473447,98.0451597844859
High,C-Uniform90,66,3.8349668987101215,269.21703310128987,98.59551774068304
High,D-Uniform70,66,8.446418293665731,264.6055817063343,96.90666309213421
High,E-Uniform50,66,7.495051902620469,265.5569480973796,97.25508258404244
High,F-Uniform30,66,15.564195138945236,257.48780486105477,94.29991534984353
High,control,66,2.120164691323638,270.9318353086764,99.22353079584708
High,A-Gradient45-90,67,3.1526627911950746,269.8993372088049,98.8453983888801
High,B-Gradient90-45,67,3.611954057393346,269.4400459426067,98.67719186917022
High,C-Uniform90,67,1.699863351253099,271.3521366487469,99.37745801120185
High,D-Uniform70,67,19.2181701779829,253.83382982201712,92.96171784935365
High,E-Uniform50,67,11.952707465264869,261.0992925347351,95.6225526766825
High,F-Uniform30,67,14.856703846382459,258.19529615361756,94.55902031613668
High,control,67,10.592941428436736,262.4590585715633,96.12054061920927
High,A-Gradient45-90,68,3.526530407689782,269.52546959231023,98.70847662434635
High,B-Gradient90-45,68,6.314352874916658,266.73764712508336,97.68749070692884
High,C-Uniform90,68,3.6718839208254144,269.3801160791746,98.65524371884278
High,D-Uniform70,68,3.4137928443877907,269.63820715561224,98.74976457070895
High,E-Uniform50,68,9.418087753269537,263.63391224673046,96.55080799508168
High,F-Uniform30,68,16.363580140796792,256.68841985920324,94.00715609451797
High,control,68,3.934894417382153,269.11710558261785,98.55892122475493
High,A-Gradient45-90,69,7.573461625433637,265.47853837456637,97.22636654357645
High,B-Gradient90-45,69,5.995325879464103,267.05667412053594,97.80432815747034
High,C-Uniform90,69,1.5367315771846288,271.5152684228154,99.43720186001764
High,D-Uniform70,69,4.864426892288193,268.18757310771184,98.21849798123135
High,E-Uniform50,69,10.303402109393426,262.7485978906066,96.22657878008826
High,F-Uniform30,69,24.169125262939733,248.8828747370603,91.14852655796707
High,control,69,5.851864707129771,267.20013529287024,97.85686802985154
High,A-Gradient45-90,6,8.86477807672089,264.18722192327914,96.7534469343858
High,B-Gradient90-45,6,5.117869999175069,267.93413000082495,98.12567935808012
High,C-Uniform90,6,1.7908363242378262,271.2611636757622,99.34414092398598
High,D-Uniform70,6,5.618980328051378,267.43301967194867,97.94215741761593
High,E-Uniform50,6,4.458688981346513,268.5933110186535,98.36709162308038
High,F-Uniform30,6,18.01295865162308,255.03904134837694,93.40310319952863
High,control,6,4.2726679663478,268.7793320336522,98.43521821252077
High,A-Gradient45-90,70,2.7376560863823856,270.3143439136176,98.99738654674479
High,B-Gradient90-45,70,9.10786811689731,263.9441318831027,96.66441992115155
High,C-Uniform90,70,6.236375954962624,266.8156240450374,97.71604824174054
High,D-Uniform70,70,4.029636375631732,269.02236362436827,98.52422381977361
High,E-Uniform50,70,5.9877277758309235,267.0642722241691,97.80711081558422
High,F-Uniform30,70,15.711907084444885,257.34009291555515,94.24581871422116
High,control,70,2.453022672476368,270.59897732752364,99.10162801500213
High,A-Gradient45-90,71,3.2337497493461034,269.81825025065393,98.81570186288835
High,B-Gradient90-45,71,6.528194907516507,266.5238050924835,97.60917520929475
High,C-Uniform90,71,0.9390651121301563,272.11293488786987,99.65608561294913
High,D-Uniform70,71,6.34747524929433,266.7045247507057,97.67536027961914
High,E-Uniform50,71,6.704652534001227,266.3473474659988,97.54455102544524
High,F-Uniform30,71,18.718835559802805,254.3331644401972,93.14458947020977
High,control,71,5.295916621746827,267.7560833782532,98.06047323522743
High,A-Gradient45-90,72,4.421732739452914,268.6302672605471,98.38062613002178
High,B-Gradient90-45,72,4.0260008834151435,269.0259991165849,98.52555524829882
High,C-Uniform90,72,1.9538975662894578,271.09810243371055,99.28442290615361
High,D-Uniform70,72,9.937891226294909,263.1141087737051,96.36044005306867
High,E-Uniform50,72,8.740299406128328,264.3117005938717,96.79903483361106
High,F-Uniform30,72,15.181631675537375,257.8703683244627,94.44002179968015
High,control,72,12.738037274563222,260.3139627254368,95.33494086307252
High,A-Gradient45-90,73,2.5504410621764935,270.5015589378235,99.06595041890317
High,B-Gradient90-45,73,5.575082307000145,267.47691769299985,97.95823421655942
High,C-Uniform90,73,3.860410908203856,269.1915890917962,98.58619936561394
High,D-Uniform70,73,3.3202776133899023,269.7317223866101,98.78401271062292
High,E-Uniform50,73,6.1348054554589515,266.9171945445411,97.7532464675377
High,F-Uniform30,73,16.602268709270668,256.44973129072935,93.91974103494182
High,control,73,7.705939375711869,265.34606062428816,97.17784913653375
High,A-Gradient45-90,74,6.753143676343273,266.29885632365676,97.52679208489839
High,B-Gradient90-45,74,5.4116496332610975,267.6403503667389,98.01808826404454
High,C-Uniform90,74,3.539909100736471,269.51209089926357,98.70357693745643
High,D-Uniform70,74,6.447109303546404,266.6048906964536,97.638871239344
High,E-Uniform50,74,6.488856735921559,266.56314326407846,97.62358205179909
High,F-Uniform30,74,17.65173823955336,255.40026176044665,93.53539317069519
High,control,74,8.031622728282034,265.02037727171796,97.0585739242774
High,A-Gradient45-90,75,3.166725826883017,269.885274173117,98.84024807476854
High,B-Gradient90-45,75,5.891728849497891,267.1602711505021,97.8422685607511
High,C-Uniform90,75,1.3784768591845817,271.67352314081546,99.49515958162381
High,D-Uniform70,75,3.278139287279548,269.7738607127205,98.79944505541818
High,E-Uniform50,75,5.176619990196459,267.87538000980356,98.10416331314312
High,F-Uniform30,75,19.634748508087977,253.41725149191205,92.80915411420244
High,control,75,4.19828950946411,268.8537104905359,98.46245788001401
High,A-Gradient45-90,76,4.462489469854948,268.58951053014505,98.3656997678629
High,B-Gradient90-45,76,6.96420406292385,266.0877959370762,97.44949531117742
High,C-Uniform90,76,1.7535791543589858,271.29842084564103,99.3577856399664
High,D-Uniform70,76,4.045619314315772,269.00638068568423,98.5183703784203
High,E-Uniform50,76,7.030449466621532,266.0215505333785,97.4252342166981
High,F-Uniform30,76,16.751333981318677,256.30066601868134,93.86514876971468
High,control,76,8.13969175948515,264.91230824051485,97.01899573726426
High,A-Gradient45-90,77,3.313974559854306,269.7380254401457,98.78632108175208
High,B-Gradient90-45,77,7.930112101218261,265.1218878987818,97.0957502229545
High,C-Uniform90,77,5.414062052886827,267.6379379471132,98.01720476213805
High,D-Uniform70,77,3.2799980863948797,269.77200191360515,98.79876430628785
High,E-Uniform50,77,10.584415311807629,262.4675846881924,96.12366314408698
High,F-Uniform30,77,16.796358403401435,256.2556415965986,93.84865944823645
High,control,77,3.9378900189005233,269.1141099810995,98.55782414378926
High,A-Gradient45-90,78,3.985518798963882,269.06648120103614,98.54038102670411
High,B-Gradient90-45,78,7.075790135726927,265.9762098642731,97.40862907588044
High,C-Uniform90,78,2.793057120146013,270.25894287985403,98.97709699246077
High,D-Uniform70,78,9.12233677175203,263.929663228248,96.65912105688585
High,E-Uniform50,78,8.002762096975527,265.0492379030245,97.06914357083065
High,F-Uniform30,78,14.87437385540538,258.1776261445946,94.55254901798727
High,control,78,3.1378655666271937,269.91413443337285,98.85081758543166
High,A-Gradient45-90,79,3.0589926696947125,269.9930073303053,98.87970325443699
High,B-Gradient90-45,79,2.824554045976586,270.22744595402344,98.9655618541609
High,C-Uniform90,79,7.370688450701892,265.68131154929813,97.30062828666264
High,D-Uniform70,79,8.345966247268558,264.70603375273146,96.94345170617005
High,E-Uniform50,79,7.294972617792571,265.75702738220747,97.32835774219103
High,F-Uniform30,79,20.55986717790038,252.49213282209965,92.47034734120227
High,control,79,3.394935920761913,269.6570640792381,98.75667055331516
High,A-Gradient45-90,7,3.0368903236840894,270.01510967631594,98.88779781005667
High,B-Gradient90-45,7,3.843256887068649,269.20874311293136,98.59248169320544
High,C-Uniform90,7,2.439036578266942,270.61296342173307,99.10675015078925
High,D-Uniform70,7,4.694062359111999,268.357937640888,98.28089068781331
High,E-Uniform50,7,5.600868408868208,267.4511315911318,97.94879055679203
High,F-Uniform30,7,13.018127924279991,260.03387207572,95.2323630941066
High,control,7,6.218209387386207,266.8337906126138,97.72270139483095
High,A-Gradient45-90,80,3.085765391556657,269.96623460844336,98.86989826422928
High,B-Gradient90-45,80,5.063898894317827,267.9881011056822,98.14544522863123
High,C-Uniform90,80,2.191260632101365,270.86073936789865,99.19749328622338
High,D-Uniform70,80,7.427025238438597,265.6249747615614,97.27999603063205
High,E-Uniform50,80,6.893262554431843,266.1587374455682,97.47547626297121
High,F-Uniform30,80,16.687360223215677,256.3646397767843,93.8885779180465
High,control,80,4.349643287629162,268.7023567123709,98.40702749380003
High,A-Gradient45-90,81,2.4936691686461674,270.5583308313538,99.08674202399315
High,B-Gradient90-45,81,5.456627703161711,267.5953722968383,98.00161591815416
High,C-Uniform90,81,3.0951266289996764,269.95687337100037,98.86646989254807
High,D-Uniform70,81,2.625458696853801,270.4265413031462,99.03847666493789
High,E-Uniform50,81,6.968590809460708,266.0834091905393,97.44788875032569
High,F-Uniform30,81,17.59218331247629,255.45981668752373,93.55720400785334
High,control,81,2.5449147374416605,270.50708526255835,99.06797432817132
High,A-Gradient45-90,82,9.3081890211688,263.7438109788312,96.5910562745672
High,B-Gradient90-45,82,6.722719144846621,266.3292808551534,97.53793447956923
High,C-Uniform90,82,2.1459097706116674,270.9060902293883,99.21410215980411
High,D-Uniform70,82,3.872593164002906,269.1794068359971,98.58173785066474
High,E-Uniform50,82,7.532665063252456,265.51933493674755,97.24130749335201
High,F-Uniform30,82,12.102752779896779,260.94924722010325,95.56760148986392
High,control,82,6.113678754242093,266.93832124575795,97.76098371217128
High,A-Gradient45-90,83,3.1842949178513007,269.86770508214875,98.83381373589965
High,B-Gradient90-45,83,3.4141656877290973,269.6378343122709,98.74962802406534
High,C-Uniform90,83,0.8538523978531655,272.19814760214683,99.68729311711571
High,D-Uniform70,83,3.5704470059712876,269.48155299402873,98.69239302185251
High,E-Uniform50,83,5.767423660262752,267.28457633973727,97.88779292579335
High,F-Uniform30,83,21.23374518264485,251.81825481735518,92.2235525897467
High,control,83,5.182447844002457,267.86955215599755,98.10202897469989
High,A-Gradient45-90,84,7.844358365476265,265.2076416345238,97.12715586574123
High,B-Gradient90-45,84,4.91805593221717,268.13394406778286,98.1988573853269
High,C-Uniform90,84,1.9123351264799548,271.1396648735201,99.29964434375871
High,D-Uniform70,84,2.0919469078912574,270.96005309210875,99.23386501183245
High,E-Uniform50,84,5.956023727804122,267.0959762721959,97.81872180837199
High,F-Uniform30,84,17.3068885608729,255.74511143912713,93.66168767821775
High,control,84,11.05073190605137,262.0012680939486,95.95288373421495
High,A-Gradient45-90,85,3.1228551072579247,269.9291448927421,98.85631487509416
High,B-Gradient90-45,85,9.003229437612562,264.04877056238746,96.70274180829566
High,C-Uniform90,85,1.3594936871115166,271.6925063128885,99.50211180027559
High,D-Uniform70,85,3.3027634574515483,269.7492365425485,98.79042693060241
High,E-Uniform50,85,5.150435756768597,267.9015642432314,98.11375278087374
High,F-Uniform30,85,12.274040114361906,260.7779598856381,95.50487082520475
High,control,85,4.462472049992659,268.5895279500074,98.36570614754969
High,A-Gradient45-90,86,6.139249418820618,266.9127505811794,97.75161895213344
High,B-Gradient90-45,86,3.8165680392988985,269.23543196070113,98.60225596615338
High,C-Uniform90,86,7.531560286900119,265.5204397130999,97.24171209626734
High,D-Uniform70,86,3.3909914288694316,269.6610085711306,98.75811514697955
High,E-Uniform50,86,10.202759235725617,262.8492407642744,96.26343728091146
High,F-Uniform30,86,17.982644435545758,255.06935556445427,93.41420519331638
High,control,86,5.170599470882731,267.8814005291173,98.1063682115924
High,A-Gradient45-90,87,7.565064455608897,265.48693554439114,97.2294418441876
High,B-Gradient90-45,87,3.9971817677228083,269.0548182322772,98.5361096905634
High,C-Uniform90,87,7.032368671844769,266.01963132815524,97.42453134500212
High,D-Uniform70,87,2.614402995260717,270.4375970047393,99.04252560125516
High,E-Uniform50,87,9.79051949450096,263.26148050549904,96.41441209201874
High,F-Uniform30,87,17.392870018342453,255.65912998165757,93.63019863676426
High,control,87,3.6891587692876744,269.3628412307123,98.6489171405858
High,A-Gradient45-90,88,5.572969567911512,267.4790304320885,97.9590079662806
High,B-Gradient90-45,88,5.108240751051039,267.943759248949,98.12920588347603
High,C-Uniform90,88,3.221244394312399,269.8307556056876,98.82028170666672
High,D-Uniform70,88,2.366753645368866,270.68524635463115,99.13322237325899
High,E-Uniform50,88,9.77254035734727,263.27945964265274,96.42099660235147
High,F-Uniform30,88,18.42270580253643,254.6292941974636,93.25304125128679
High,control,88,3.3591932318646167,269.6928067681354,98.76976062000476
High,A-Gradient45-90,89,5.410715882498012,267.641284117502,98.0184302321543
High,B-Gradient90-45,89,4.187544494887184,268.86445550511286,98.46639303323647
High,C-Uniform90,89,3.7941141465831763,269.25788585341684,98.61047926893663
High,D-Uniform70,89,3.5382387579085406,269.5137612420915,98.70418866812602
High,E-Uniform50,89,6.604944596430885,266.44705540356915,97.58106712405298
High,F-Uniform30,89,27.10272985426753,245.9492701457325,90.07415076459154
High,control,89,3.4335871565950398,269.618412843405,98.74251528771258
High,A-Gradient45-90,8,3.55822316445628,269.4937768355437,98.69686976676373
High,B-Gradient90-45,8,2.0391116661075985,271.0128883338924,99.25321489455942
High,C-Uniform90,8,0.625911645599621,272.4260883544004,99.77077199742187
High,D-Uniform70,8,5.86061266907869,267.1913873309213,97.85366425842744
High,E-Uniform50,8,8.793817502444169,264.2581824975559,96.77943486865354
High,F-Uniform30,8,16.735127568440266,256.3168724315598,93.87108405415809
High,control,8,4.3762202840747815,268.6757797159252,98.39729418423055
High,A-Gradient45-90,90,2.56486835775956,270.48713164224046,99.06066670166871
High,B-Gradient90-45,90,5.066925682016102,267.9850743179839,98.14433672633194
High,C-Uniform90,90,2.277494665884716,270.7745053341153,99.1659117435929
High,D-Uniform70,90,2.390753233084072,270.66124676691595,99.12443298965616
High,E-Uniform50,90,6.726648381863104,266.3253516181369,97.53649547270736
High,F-Uniform30,90,14.625194484387128,258.4268055156129,94.6438061305586
High,control,90,8.594665870396343,264.4573341296037,96.85237029196038
High,A-Gradient45-90,91,3.928210150838181,269.1237898491618,98.56136920775596
High,B-Gradient90-45,91,10.60024830269187,262.45175169730817,96.11786461820758
High,C-Uniform90,91,1.2746055744122584,271.7773944255878,99.53320042540898
High,D-Uniform70,91,4.837461821370105,268.21453817862994,98.22837341555085
High,E-Uniform50,91,7.781509086702644,265.27049091329735,97.15017319532446
High,F-Uniform30,91,16.26427797425031,256.7877220257497,94.04352358735687
High,control,91,3.7423116090102653,269.3096883909898,98.62945094377253
High,A-Gradient45-90,92,15.99511645922025,257.0568835407798,94.14209877268057
High,B-Gradient90-45,92,12.72511711794207,260.32688288205793,95.33967261988849
High,C-Uniform90,92,5.155224131065997,267.896775868934,98.11199913164306
High,D-Uniform70,92,4.139338394108979,268.91266160589106,98.48404758283809
High,E-Uniform50,92,5.805571164271173,267.24642883572886,97.87382214220327
High,F-Uniform30,92,24.434850121932016,248.617149878068,91.0512099812739
High,control,92,5.151002597338843,267.9009974026612,98.11354518650703
High,A-Gradient45-90,93,3.585999037206262,269.46600096279377,98.6866973919963
High,B-Gradient90-45,93,9.457819625291094,263.5941803747089,96.53625696743072
High,C-Uniform90,93,2.2121738657842047,270.8398261342158,99.18983421993458
High,D-Uniform70,93,5.8500227091423875,267.20197729085766,97.85754262589457
High,E-Uniform50,93,10.117084692566515,262.9349153074335,96.2948139209504
High,F-Uniform30,93,16.930332552616495,256.1216674473835,93.79959401410116
High,control,93,3.839674217804363,269.21232578219565,98.59379377634869
High,A-Gradient45-90,94,2.687155718452556,270.36484428154745,99.01588132720047
High,B-Gradient90-45,94,4.658537485524824,268.3934625144752,98.29390098386943
High,C-Uniform90,94,2.0747434251185095,270.9772565748815,99.24016545378956
High,D-Uniform70,94,2.536509108280543,270.5154908917195,99.07105272685037
High,E-Uniform50,94,11.670923006226866,261.38107699377315,95.7257507704661
High,F-Uniform30,94,14.79509363797107,258.25690636202893,94.5815838602277
High,control,94,4.24146562860712,268.8105343713929,98.44664546364534
High,A-Gradient45-90,95,3.1786948923800833,269.87330510761996,98.83586463663329
High,B-Gradient90-45,95,8.6265618181541,264.42543818184595,96.84068901961749
High,C-Uniform90,95,5.542507739861523,267.5094922601385,97.97016402009085
High,D-Uniform70,95,4.720569287525683,268.33143071247434,98.27118303930179
High,E-Uniform50,95,3.863218956561645,269.1887810434384,98.58517097235632
High,F-Uniform30,95,22.640452707858774,250.41154729214125,91.70837323738381
High,control,95,4.465403378260605,268.58659662173943,98.36463260541561
High,A-Gradient45-90,96,2.881484901089176,270.17051509891087,98.94471203247399
High,B-Gradient90-45,96,7.945134540797007,265.106865459203,97.0902485457726
High,C-Uniform90,96,3.095585355463517,269.9564146445365,98.86630189287625
High,D-Uniform70,96,8.098229580849685,264.9537704191503,97.03418045615865
High,E-Uniform50,96,6.505110406742517,266.5468895932575,97.61762946005065
High,F-Uniform30,96,19.236608318159234,253.8153916818408,92.95496523806483
High,control,96,3.9343299787242865,269.1176700212757,98.55912793946783
High,A-Gradient45-90,97,2.8953003795760885,270.1566996204239,98.93965238138665
High,B-Gradient90-45,97,7.304420208378007,265.747579791622,97.32489774534594
High,C-Uniform90,97,2.765144756501528,270.2868552434985,98.98731935437151
High,D-Uniform70,97,2.641031835095498,270.41096816490455,99.03277330504979
High,E-Uniform50,97,4.775005065471115,268.2769949345289,98.25124699124301
High,F-Uniform30,97,17.81440136270631,255.2375986372937,93.47582095618918
High,control,97,2.447279548148567,270.60472045185145,99.10373132291703
High,A-Gradient45-90,98,3.22158840462719,269.8304115953728,98.82015571955995
High,B-Gradient90-45,98,5.201300605956709,267.8506993940433,98.09512451622521
High,C-Uniform90,98,3.0333743066630166,270.018625693337,98.88908548310835
High,D-Uniform70,98,4.13282742877005,268.91917257123,98.4864320976334
High,E-Uniform50,98,7.68002169493091,265.3719783050691,97.18734098452641
High,F-Uniform30,98,15.756324819853816,257.2956751801462,94.22955157997237
High,control,98,3.5506479655508456,269.50135203444916,98.69964403646526
High,A-Gradient45-90,99,3.8902886418075275,269.1617113581925,98.57525722506793
High,B-Gradient90-45,99,4.401037282130203,268.65096271786985,98.38820543994177
High,C-Uniform90,99,5.472572827696477,267.57942717230355,97.99577632549973
High,D-Uniform70,99,5.239657342412671,267.81234265758735,98.08107710530864
High,E-Uniform50,99,8.401411906103275,264.6505880938968,96.92314580881911
High,F-Uniform30,99,19.43361140162822,253.6183885983718,92.88281667901052
High,control,99,5.235713188634481,267.81628681136556,98.08252157514522
High,A-Gradient45-90,9,3.6134138955175747,269.43858610448245,98.67665723176627
High,B-Gradient90-45,9,4.666322572758301,268.3856774272417,98.29104984663789
High,C-Uniform90,9,1.9817667505712815,271.0702332494287,99.27421635784711
High,D-Uniform70,9,2.732623588739311,270.3193764112607,98.99922960141683
High,E-Uniform50,9,5.175366066764433,267.8766339332356,98.10462253828413
High,F-Uniform30,9,18.23153135746921,254.8204686425308,93.32305518455487
High,control,9,4.575856949540713,268.4761430504593,98.32418112684005
