density,architecture,repetition,rank,area_m2[m^2],absorbedPAR_umol_m2_s1
Low,architecture_F,10,2,0.00603958991724655,41.5103116533517
Low,architecture_F,10,3,0.0076757879511008,35.02586831654862
Low,architecture_F,10,4,0.00790407992886955,71.22103776895318
Low,architecture_F,10,5,0.007945062458840134,84.24554462374734
Low,architecture_F,10,6,0.006432189688733833,105.60128453740542
Low,architecture_F,10,7,0.0043122512706961,123.77171296841637
Low,architecture_F,10,8,0.0013978075545984668,130.2548925500606
Low,architecture_F,10,9,0.0003220148380670513,143.8912541416583
Low,architecture_F,10,10,0.0002297326304358057,129.22196766317128
Low,control,10,1,0.0035945578770189,43.081354783210564
Low,control,10,2,0.006038039425412266,27.378590607376207
Low,control,10,3,0.007674414822695816,34.7328016899767
Low,control,10,4,0.0078991350737101,56.24475386342035
Low,control,10,5,0.0079426115272188,106.6426844014078
Low,control,10,6,0.006436887293778199,130.43425132977163
Low,control,10,7,0.004335389655817866,147.38586520379656
Low,control,10,8,0.0013898245162759833,174.04879118955125
Low,control,10,9,0.00031915759349121254,222.4956416541376
Low,control,10,10,0.0002278164968903674,181.57724308212914
Low,architecture_A,11,1,0.0035925134447857333,50.25031402746893
Low,architecture_A,11,2,0.00604343263963585,29.391031996621212
Low,architecture_A,11,3,0.0076505026096625834,36.67920695312114
Low,architecture_A,11,4,0.007908206680203983,70.64442846023125
Low,architecture_A,11,5,0.007960078842399349,112.78333492424906
Low,architecture_A,11,6,0.006444040638856101,158.5366696474617
Low,architecture_A,11,7,0.0043327587860801835,178.73020512554868
Low,architecture_A,11,8,0.0014029714762887333,188.68409332439012
Low,architecture_A,11,9,0.0003164899341287013,225.63782444287426
Low,architecture_A,11,10,0.00023091130211925026,165.56114626192172
Low,architecture_B,11,1,0.0035960297874658835,50.333092204750265
Low,architecture_B,11,2,0.00605050557692005,33.66587314266877
Low,architecture_B,11,3,0.007667842132100983,42.67719973434908
Low,architecture_B,11,4,0.007909544445623867,78.61149132317904
Low,architecture_B,11,5,0.0079402625293172,104.55171124830407
Low,architecture_B,11,6,0.006445868686211817,108.85823556333092
Low,architecture_B,11,7,0.004331631597686267,144.99308962078342
Low,architecture_B,11,8,0.0014078292442101668,209.99644049733294
Low,architecture_B,11,9,0.0003285198096300084,231.19928950897622
Low,architecture_B,11,10,0.00022915894733633953,228.79358065665988
Low,architecture_C,11,1,0.003596295655008267,55.569415448224824
Low,architecture_C,11,2,0.0060341501918397,20.479684356234742
Low,architecture_C,11,3,0.007657784752531,30.876284962625856
Low,architecture_C,11,4,0.007910677729798718,53.789084219647236
Low,architecture_C,11,5,0.007965410482444183,70.03875516018364
Low,architecture_C,11,6,0.006431113765547651,120.28215714735067
Low,architecture_C,11,7,0.004315310584824134,178.62663987857422
Low,architecture_C,11,8,0.0014038870261148166,218.9907422812023
Low,architecture_C,11,9,0.00032171885207771814,261.1107745834138
Low,architecture_C,11,10,0.00022747088492874358,236.5222559984163
Low,architecture_D,11,1,0.0035941471121944666,52.48403761039619
Low,architecture_D,11,2,0.006055912496619933,34.04288497147909
Low,architecture_D,11,3,0.007667645544067451,27.07071338616609
Low,architecture_D,11,4,0.0079066128001483,68.28646383998263
Low,architecture_D,11,5,0.007928484737713,101.89912433436113
Low,architecture_D,11,6,0.00645087881605575,118.93200479931646
Low,architecture_D,11,7,0.00433973615442515,181.87619440489576
Low,architecture_D,11,8,0.0013856207775410332,200.11824257856753
Low,architecture_D,11,9,0.00033069556018737803,244.5644954127121
Low,architecture_D,11,10,0.00022986170712626687,237.02271229610093
Low,architecture_E,11,1,0.003600895737176,45.61923928573458
Low,architecture_E,11,2,0.006035292825386167,40.92752328871689
Low,architecture_E,11,3,0.0076655731458309005,41.64296290252167
Low,architecture_E,11,4,0.00788989863382445,66.22377319194725
Low,architecture_E,11,5,0.007937675074045166,90.1660020783429
Low,architecture_E,11,6,0.006428097646055783,116.25945282761495
Low,architecture_E,11,7,0.004350261493294967,165.38957245447088
Low,architecture_E,11,8,0.0013950428047343833,162.89493400723015
Low,architecture_E,11,9,0.0003182377758476127,155.2004044983697
Low,architecture_E,11,10,0.0002280692379541566,187.300893781652
