density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2]
Low,architecture_C,47,1219.7232086032177,0.0458459142990829
Low,architecture_C,48,1276.2507244325557,0.0458393865549647
Low,architecture_C,49,1297.1285506181418,0.045845754796261
Low,architecture_C,50,1269.2681379614646,0.0458390165196684
Low,architecture_C,51,1217.3995100969137,0.045875466798718
Low,architecture_C,52,1305.5172984987162,0.0458490906216551
Low,architecture_C,53,1343.3355819708893,0.0458699056062121
Low,architecture_C,54,1265.0370732907331,0.045830749386287
Low,architecture_C,55,1212.452550227482,0.0458705153945845
Low,architecture_C,56,1233.1332319708642,0.0458790754503438
Low,architecture_C,57,1248.4448058641833,0.0458568807614105
Low,architecture_C,58,1266.947632802096,0.0458754192540345
Low,architecture_C,59,1252.7292583104106,0.0458824358572764
Low,architecture_C,60,1229.2942378603414,0.0459237090797746
Low,architecture_C,61,1317.53162474625,0.0458377467735898
Low,architecture_C,62,1278.0118615960096,0.0458690741075874
Low,architecture_C,63,1295.5546622899772,0.0458841951435311
Low,architecture_C,64,1266.714990375073,0.0458773328118363
Low,architecture_C,65,1321.0802128106598,0.04586017006097
Low,architecture_C,66,1257.2502241298205,0.04586695284609
Low,architecture_C,67,1282.069585140594,0.045825136953811
Low,architecture_C,68,1269.3661218219172,0.0459049137669304
Low,architecture_C,69,1274.2296334790346,0.045855322911468
Low,architecture_C,70,1278.4005021307487,0.0458289190925738
Low,architecture_C,71,1207.0211515342028,0.0457926292246761
Low,architecture_C,72,1263.3370160281868,0.0458031826417707
Low,architecture_C,73,1328.7181770720422,0.0458578646256333
Low,architecture_C,74,1263.921424331767,0.045801198328304
Low,architecture_C,75,1279.29850122759,0.0459062585384175
Low,architecture_C,76,1344.422086746953,0.0459085305112586
Low,architecture_C,77,1269.7277313254356,0.0458521814905824
Low,architecture_C,78,1292.2850472215634,0.0458343975502483
Low,architecture_C,79,1264.6918253258275,0.0458338381515344
Low,architecture_C,80,1258.3048325840466,0.0459206887146599
Low,architecture_C,81,1253.3633636188886,0.045874140908106
Low,architecture_C,82,1162.6378005189397,0.0458571683170071
Low,architecture_C,83,1257.711246638375,0.0458653725573917
Low,architecture_C,84,1320.4983980720924,0.0458747529087623
Low,architecture_C,85,1233.6345927861985,0.045874184499596
Low,architecture_C,86,1270.2339309386266,0.045822819366359
Low,architecture_C,87,1313.3799473155373,0.0458336562999057
Low,architecture_C,88,1287.6354831853334,0.0458287786147942
Low,architecture_C,89,1239.1086685248267,0.0458771777387816
Low,architecture_C,90,1263.4542300213564,0.0459146250558527
Low,architecture_C,91,1249.2352301274834,0.0459060362662906
Low,architecture_C,92,1275.4540467598829,0.0459008624397138
Low,architecture_C,93,1259.5732300804657,0.045794000146358
Low,architecture_C,94,1300.409553745931,0.0458555673466301
Low,architecture_C,95,1344.6656986498506,0.0458065101354818
Low,architecture_C,96,1283.836822186661,0.0458348278802655
Low,architecture_C,97,1182.2791479585844,0.0458822500757018
Low,architecture_C,98,1255.5416879590202,0.0459058853872169
Low,architecture_C,99,1283.605384958394,0.0458071187570982
Low,architecture_C,100,1273.5216839098637,0.0458597058139513
Low,architecture_D,1,1263.293731759812,0.0458201275009751
Low,architecture_D,2,1253.2831125428634,0.0458609131667088
Low,architecture_D,3,1304.7803301763815,0.0458963507801562
Low,architecture_D,4,1184.2140141208376,0.045822854513546
Low,architecture_D,5,1258.531224348953,0.0458799099649429
Low,architecture_D,6,1302.7716222058575,0.0458516000636987
Low,architecture_D,7,1188.9428322623396,0.0458322875849666
Low,architecture_D,8,1220.2735485847184,0.0458260618447894
Low,architecture_D,9,1235.9092974391438,0.0458384872583536
Low,architecture_D,10,1233.268186357861,0.0458620891781118
Low,architecture_D,11,1266.2968736339778,0.0458895957060783
Low,architecture_D,12,1244.6464610335631,0.0458679487906755
Low,architecture_D,13,1204.0137770916797,0.0457922644108335
Low,architecture_D,14,1290.7043664697374,0.0459139479254764
Low,architecture_D,15,1287.3369517072674,0.0458931479343267
Low,architecture_D,16,1224.538048269572,0.0458789712839962
Low,architecture_D,17,1229.946588160075,0.0458777996422994
Low,architecture_D,18,1329.602187866288,0.0458644697664717
Low,architecture_D,19,1221.7175227340083,0.0458207487317805
Low,architecture_D,20,1348.6503245929302,0.0458793795314882
Low,architecture_D,21,1230.5419340702354,0.0459193694758177
Low,architecture_D,22,1355.0251386218606,0.0458587120018092
Low,architecture_D,23,1274.1119653816572,0.0458395801255894
Low,architecture_D,24,1282.6022597829915,0.0458166538041198
Low,architecture_D,25,1306.5721028552132,0.045821955458404
Low,architecture_D,26,1266.6932157481567,0.0459182368110836
Low,architecture_D,27,1258.3636456828972,0.0458228347892759
Low,architecture_D,28,1215.9009171111425,0.045881227447631
Low,architecture_D,29,1247.6112883057854,0.045817272724249
Low,architecture_D,30,1298.513712578951,0.0458287554765796
Low,architecture_D,31,1214.0785850741167,0.0458496336437192
Low,architecture_D,32,1222.217735469033,0.0459206396198703
Low,architecture_D,33,1249.2809786602495,0.0458440618095889
Low,architecture_D,34,1289.8778086727566,0.0458664829481466
Low,architecture_D,35,1330.318376840699,0.0459060333591851
Low,architecture_D,36,1263.891605467788,0.0458750053924184
Low,architecture_D,37,1240.0044590395853,0.0458867377574627
Low,architecture_D,38,1276.0120835261946,0.0458178848838523
Low,architecture_D,39,1317.5551991079728,0.0458228643287232
Low,architecture_D,40,1208.6345351332411,0.0458315495179601
Low,architecture_D,41,1253.427786189407,0.0458245446561758
Low,architecture_D,42,1150.2808405792011,0.0459027784899216
Low,architecture_D,43,1279.8289925177849,0.0458816789212286
Low,architecture_D,44,1315.3088330336338,0.0458778757499228
Low,architecture_D,45,1258.139991958824,0.045834614999549
Low,architecture_D,46,1266.2204327998686,0.0458649171306612
Low,architecture_D,47,1245.311209894441,0.0458593613266365
Low,architecture_D,48,1265.7829720302148,0.045854889695424
Low,architecture_D,49,1257.9442711477104,0.045857221366294
Low,architecture_D,50,1204.3054030761982,0.0459044208788788
Low,architecture_D,51,1248.8023860335843,0.0458854401954854
Low,architecture_D,52,1209.7216401679505,0.0458888738860801
Low,architecture_D,53,1278.758419702271,0.0458577249637764
Low,architecture_D,54,1166.8422998335368,0.0457774373454431
Low,architecture_D,55,1267.3432099135264,0.0458672996809444
Low,architecture_D,56,1289.7556881404903,0.0459364430280719
Low,architecture_D,57,1339.4011621951026,0.0458427503558237
Low,architecture_D,58,1288.5999414369098,0.0458717335388457
Low,architecture_D,59,1292.848173456667,0.0458431081338378
Low,architecture_D,60,1319.465386176375,0.0458383547694049
Low,architecture_D,61,1277.9841837673002,0.0458808481831004
Low,architecture_D,62,1263.4069757669558,0.0458438653108006
Low,architecture_D,63,1362.5403654554786,0.0458668027996458
Low,architecture_D,64,1322.565372934025,0.0459028297706928
Low,architecture_D,65,1165.8187762738328,0.0458306422906297
Low,architecture_D,66,1266.1907453388894,0.0458659464590985
Low,architecture_D,67,1223.8699498370845,0.0458821300621246
Low,architecture_D,68,1216.4568075027926,0.0458712619397064
Low,architecture_D,69,1195.2489986873195,0.0458174137901867
Low,architecture_D,70,1212.5162703127617,0.0458108513758212
Low,architecture_D,71,1240.1084193769957,0.0458221639338927
Low,architecture_D,72,1284.4298692209104,0.0458883196738996
Low,architecture_D,73,1216.3898917807958,0.0458878668189987
Low,architecture_D,74,1214.6382963346732,0.0458867818643346
Low,architecture_D,75,1305.508286657979,0.0458333701378627
Low,architecture_D,76,1266.571770218374,0.0458475853002254
Low,architecture_D,77,1222.647538484826,0.0458505524977071
Low,architecture_D,78,1244.366442897812,0.0458921657720286
Low,architecture_D,79,1231.4326625779613,0.045873061123396
Low,architecture_D,80,1326.4637373715,0.0458369315438292
Low,architecture_D,81,1322.8380828132872,0.0458064377492464
Low,architecture_D,82,1237.0556043088266,0.0458499965674921
Low,architecture_D,83,1245.420070651332,0.0458359139382029
Low,architecture_D,84,1218.19898409526,0.0458584073081221
Low,architecture_D,85,1216.1480388763578,0.0459024873279446
Low,architecture_D,86,1258.920065647194,0.0458393803716604
Low,architecture_D,87,1184.5756848350277,0.0458236264654291
Low,architecture_D,88,1209.298400129023,0.045824545557529
Low,architecture_D,89,1194.88230859009,0.0458504930822672
Low,architecture_D,90,1263.2971299495969,0.0458309260534101
Low,architecture_D,91,1281.7265590146365,0.0458292699418558
Low,architecture_D,92,1279.021022491935,0.0458976599661061
Low,architecture_D,93,1159.7419857494808,0.045839109071228
Low,architecture_D,94,1197.2883225676062,0.045877202379506
Low,architecture_D,95,1288.6833911331896,0.0458297007427194
Low,architecture_D,96,1201.0977461185305,0.0459024484195553
Low,architecture_D,97,1285.898762826839,0.0458843984789202
Low,architecture_D,98,1178.027906068378,0.0458534827030198
Low,architecture_D,100,1202.6161778787157,0.0458900406999941
Low,architecture_E,1,1090.7399749427834,0.0458376480394292
Low,architecture_E,2,1124.921512121818,0.0459154880004798
Low,architecture_E,3,1080.6904534884102,0.0459120510496599
Low,architecture_E,4,1165.3226455307336,0.0458703299799944
Low,architecture_E,5,1085.7393311729425,0.0458149715187338
Low,architecture_E,6,1146.9100919445884,0.0458284071020336
Low,architecture_E,7,1039.1098879961175,0.0458417370422924
Low,architecture_E,8,1172.5272178687771,0.045916778187556
Low,architecture_E,9,1210.844475296437,0.0458354300532156
Low,architecture_E,10,1098.4452563541345,0.045838438681222
Low,architecture_E,11,1071.624758316601,0.0458490443741491
Low,architecture_E,12,1197.1730802255563,0.045846279408528
Low,architecture_E,13,1165.861739123298,0.0458248098591977
Low,architecture_E,14,1179.1770678561402,0.0459100192254881
Low,architecture_E,15,1148.095020414352,0.0458136356500072
Low,architecture_E,16,1134.905741467221,0.0458478828305151
Low,architecture_E,17,1154.5258870465475,0.0458881869245689
Low,architecture_E,18,1156.6069879637676,0.0458562032287521
Low,architecture_E,19,1063.0453903883622,0.0458819032619461
Low,architecture_E,20,1086.0223130711097,0.0458927756242327
Low,architecture_E,21,1112.1245356556774,0.045861426405948
Low,architecture_E,22,1207.267668108558,0.045826704263269
Low,architecture_E,23,1154.0525300283678,0.0458048156455821
Low,architecture_E,24,1148.8268104025717,0.0458543369305083
Low,architecture_E,25,1168.5504255760488,0.0458137794697611
Low,architecture_E,26,1126.4889119379106,0.0458595436352481
Low,architecture_E,27,1144.603111765557,0.0458891973360189
Low,architecture_E,28,1119.2616041812412,0.0458418732244955
Low,architecture_E,29,1148.1664916222269,0.0458564080611086
Low,architecture_E,30,1116.798091491488,0.0458871571338796
Low,architecture_E,31,1153.1572443377004,0.0458424816384452
Low,architecture_E,32,1130.6829663862588,0.0458830879110812
Low,architecture_E,33,1231.241114433678,0.0458162127623254
Low,architecture_E,34,1206.7076908634992,0.0457976772633883
Low,architecture_E,35,1103.7954343759895,0.0458117395676275
Low,architecture_E,36,1182.8551222421652,0.0458476474289285
Low,architecture_E,37,1148.55215346131,0.0458596347796285
Low,architecture_E,38,1168.6975875629485,0.0458686705687959
Low,architecture_E,39,1124.446725122843,0.0458879721521783
Low,architecture_E,40,1154.3698738469643,0.0458833149042996
Low,architecture_E,41,1117.5792111388748,0.0458722666906081
Low,architecture_E,42,1130.5376267898223,0.045847896015347
Low,architecture_E,43,1167.6314079539054,0.0459018236233279
Low,architecture_E,44,1106.07069842774,0.0458448077877682
Low,architecture_E,45,1186.8373393183624,0.0458821964722319
Low,architecture_E,46,1170.4350959521628,0.0458974962760653
Low,architecture_E,47,1097.1631846587238,0.0458756517084012
Low,architecture_E,48,1151.197341785055,0.0458335265918899
Low,architecture_E,49,1135.5604804879931,0.0458338711287235
Low,architecture_E,50,1159.4451366839214,0.0458387560698639
Low,architecture_E,51,1158.3001285737405,0.0458360914551963
Low,architecture_E,52,1145.555871001388,0.0458376737034759
Low,architecture_E,53,1116.4644494213471,0.0458542250576921
Low,architecture_E,54,1086.920602243724,0.0459185671122336
Low,architecture_E,55,1102.73253925587,0.0459219509617809
Low,architecture_E,56,1165.2260382468269,0.0458374258932557
Low,architecture_E,57,1163.3067836785997,0.0458136643350369
Low,architecture_E,58,1111.2588283524556,0.0458391996650338
Low,architecture_E,59,1123.250493596565,0.0459035019578369
Low,architecture_E,60,1162.4755686378996,0.045852109574892
Low,architecture_E,61,1166.8828170462464,0.0458991292139168
Low,architecture_E,62,1129.7953584705335,0.0458201495364481
Low,architecture_E,63,1111.4653360222285,0.0458812645468756
Low,architecture_E,64,1151.488743647872,0.0458358836439368
Low,architecture_E,65,1090.558820284392,0.0458712869325322
Low,architecture_E,66,1136.7359680848847,0.0458446697934512
Low,architecture_E,67,1169.8020473263352,0.0458781625093218
Low,architecture_E,68,1159.7118303872628,0.045866577209029
Low,architecture_E,69,1239.6750479330783,0.0458012373565928
Low,architecture_E,70,1121.0120221356503,0.0458481684031033
Low,architecture_E,71,1086.3491847146452,0.0458489171269731
Low,architecture_E,72,1100.3861849078237,0.0458969524118692
Low,architecture_E,73,1205.8962826141064,0.0458418034565688
Low,architecture_E,74,1208.0503927922246,0.0458552344416125
Low,architecture_E,75,1170.3828305591412,0.0458526748347698
Low,architecture_E,76,1177.8494472334542,0.0458533533367973
Low,architecture_E,77,1186.114158552742,0.0458300485754348
Low,architecture_E,78,1236.7000107150552,0.0458480766944113
Low,architecture_E,79,1118.0217163560235,0.0458273480495812
Low,architecture_E,80,1079.1546962815207,0.045818794155675
Low,architecture_E,81,1062.4906409141956,0.0458458196476591
Low,architecture_E,82,1089.4736142452443,0.0458859329542627
Low,architecture_E,83,1184.456776376374,0.0458265949367826
Low,architecture_E,84,1156.0831303603482,0.0458547651943308
Low,architecture_E,85,1160.3895996398592,0.0458848153490974
Low,architecture_E,86,1210.2301548422338,0.0458474993498072
Low,architecture_E,87,1120.448890391581,0.0458180934171631
Low,architecture_E,88,1192.2942364835358,0.0459160621661103
Low,architecture_E,89,1076.6255694819129,0.0458878035482041
Low,architecture_E,90,1110.4397363154774,0.0458514486468961
