density,architecture,repetition,absorbedPAR_umol_m2_s1,absorbedPAR_%,absorbedPAR_umol_m2_s1_crop,absorbedPAR_umol_m2_s1_crop%
High,D-Uniform70,19,2.616807963940853,0.9583551718869856,270.4351920360592,99.04164482811302
High,D-Uniform70,1,1.7978039640995154,0.6584108389975226,271.2541960359005,99.34158916100247
High,D-Uniform70,20,3.116593263005289,1.141391845877448,269.9354067369947,98.85860815412254
High,D-Uniform70,21,2.957548357228503,1.0831447333213098,270.0944516427715,98.91685526667868
High,D-Uniform70,22,3.485785058195308,1.276601181531469,269.5662149418048,98.72339881846854
High,D-Uniform70,23,3.0243022291966453,1.107592044444518,270.0276977708034,98.8924079555555
High,D-Uniform70,24,7.488526139585637,2.7425274817930787,265.5634738604144,97.25747251820692
High,D-Uniform70,25,4.208096474322691,1.541133730689645,268.8439035256773,98.45886626931036
High,D-Uniform70,26,4.439589024377103,1.6259133880642158,268.61241097562294,98.3740866119358
High,D-Uniform70,27,5.619988626805492,2.058211852249934,267.43201137319454,97.94178814775007
High,D-Uniform70,28,3.2585492254128616,1.1933804643118753,269.79345077458714,98.80661953568811
High,D-Uniform70,29,2.7665303632971003,1.0131880972478138,270.28546963670294,98.9868119027522
High,D-Uniform70,2,3.64881357510259,1.3363072144143202,269.40318642489746,98.66369278558568
High,D-Uniform70,30,3.476295307354862,1.2731257443105568,269.5757046926452,98.72687425568944
High,D-Uniform70,31,7.642844730395443,2.799043673144838,265.4091552696046,97.20095632685516
High,D-Uniform70,32,2.368766357125009,0.8675147433913719,270.683233642875,99.13248525660865
High,D-Uniform70,33,3.4962034511553024,1.2804167159205215,269.55579654884474,98.71958328407948
High,D-Uniform70,34,4.916989401001471,1.8007520182974197,268.1350105989986,98.19924798170258
High,D-Uniform70,35,3.269559464242678,1.197412750773727,269.78244053575736,98.80258724922628
High,D-Uniform70,36,5.176581125410481,1.895822453382682,267.8754188745895,98.10417754661732
High,D-Uniform70,37,1.8688258848451027,0.6844212402198492,271.18317411515494,99.31557875978017
High,D-Uniform70,38,4.908716066094458,1.797722069823498,268.14328393390554,98.20227793017648
High,D-Uniform70,39,4.791996394940943,1.7549757536809631,268.26000360505907,98.24502424631903
High,D-Uniform70,3,2.498962119737719,0.9151964167036752,270.5530378802623,99.08480358329632
High,D-Uniform70,40,3.382642432393187,1.2388271949640313,269.6693575676068,98.76117280503595
High,D-Uniform70,41,2.4737459405466504,0.9059614800648412,270.57825405945334,99.09403851993514
High,D-Uniform70,42,2.562134553861247,0.938332095667216,270.4898654461388,99.06166790433278
High,D-Uniform70,43,4.186694841378875,1.5332957976425277,268.86530515862114,98.46670420235746
High,D-Uniform70,44,3.431617688077292,1.2567634326345505,269.62038231192275,98.74323656736546
High,D-Uniform70,45,6.290150799351516,2.3036457522199125,266.7618492006485,97.69635424778008
High,D-Uniform70,46,3.177287077267211,1.1636197783818505,269.8747129227328,98.83638022161814
High,D-Uniform70,47,3.959464796616628,1.4500772001730908,269.0925352033834,98.54992279982692
High,D-Uniform70,48,7.722520571460003,2.828223404867938,265.32947942854,97.17177659513206
High,D-Uniform70,49,3.70276537473627,1.356066014801675,269.34923462526376,98.64393398519832
High,D-Uniform70,4,3.362509444885068,1.2314538787062783,269.68949055511496,98.76854612129372
High,D-Uniform70,50,4.102127246583395,1.5023245559759293,268.9498727534166,98.49767544402408
High,D-Uniform70,51,6.895900377641415,2.52548978862686,266.1560996223586,97.47451021137314
High,D-Uniform70,52,3.0940153427564105,1.1331231204153092,269.9579846572436,98.8668768795847
High,D-Uniform70,53,2.707301017568134,0.9914964979447628,270.3446989824319,99.00850350205523
High,D-Uniform70,54,3.442999253885918,1.2609317104016515,269.6090007461141,98.73906828959834
High,D-Uniform70,55,4.599499101318274,1.6844773527819883,268.45250089868176,98.31552264721802
High,D-Uniform70,56,2.727016967890547,0.9987170824203986,270.32498303210946,99.0012829175796
High,D-Uniform70,57,5.018439333768576,1.837906088865336,268.03356066623144,98.16209391113466
High,D-Uniform70,59,4.113989486606175,1.5066688713527734,268.93801051339386,98.49333112864724
High,D-Uniform70,5,5.279615558323903,1.9335568164027008,267.77238444167614,98.0664431835973
High,D-Uniform70,60,3.646181765829698,1.3353433653039342,269.40581823417034,98.66465663469609
High,D-Uniform70,61,4.772707716523442,1.7479116492548823,268.2792922834766,98.25208835074513
High,D-Uniform70,62,2.6493650348463875,0.9702785677623263,270.40263496515365,99.02972143223768
High,D-Uniform70,63,3.141908541367733,1.1506630756660756,269.9100914586323,98.84933692433393
High,D-Uniform70,64,3.0493959532423296,1.116782134260994,270.0026040467577,98.883217865739
High,D-Uniform70,65,3.557535828655076,1.302878509827826,269.49446417134493,98.69712149017217
High,D-Uniform70,68,3.4137928443877907,1.2502354292910471,269.63820715561224,98.74976457070896
High,D-Uniform70,69,4.864426892288193,1.7815020187686563,268.18757310771184,98.21849798123137
High,D-Uniform70,6,5.618980328051378,2.05784258238408,267.43301967194867,97.94215741761592
High,D-Uniform70,70,4.029636375631732,1.475776180226379,269.02236362436827,98.5242238197736
High,D-Uniform70,71,6.34747524929433,2.324639720380854,266.7045247507057,97.67536027961914
High,D-Uniform70,73,3.3202776133899023,1.2159872893770791,269.7317223866101,98.78401271062292
High,D-Uniform70,74,6.447109303546404,2.3611287606559936,266.6048906964536,97.638871239344
High,D-Uniform70,75,3.278139287279548,1.2005549445818189,269.7738607127205,98.79944505541818
High,D-Uniform70,76,4.045619314315772,1.4816296215796887,269.00638068568423,98.5183703784203
High,D-Uniform70,77,3.27999808639488,1.201235693712143,269.77200191360515,98.79876430628784
High,D-Uniform70,7,4.694062359111999,1.7191093121866892,268.357937640888,98.28089068781333
High,D-Uniform70,80,7.427025238438597,2.720003969367958,265.6249747615614,97.27999603063203
High,D-Uniform70,81,2.625458696853801,0.9615233350621132,270.4265413031462,99.03847666493787
High,D-Uniform70,82,3.872593164002906,1.418262149335257,269.1794068359971,98.58173785066474
High,D-Uniform70,83,3.570447005971288,1.307606978147491,269.48155299402873,98.69239302185252
High,D-Uniform70,84,2.0919469078912574,0.7661349881675495,270.96005309210875,99.23386501183244
High,D-Uniform70,85,3.3027634574515483,1.209573069397605,269.7492365425485,98.7904269306024
High,D-Uniform70,86,3.390991428869432,1.2418848530204618,269.6610085711306,98.75811514697956
High,D-Uniform70,87,2.614402995260717,0.957474398744824,270.4375970047393,99.04252560125516
High,D-Uniform70,88,2.366753645368866,0.8667776267410112,270.68524635463115,99.133222373259
High,D-Uniform70,89,3.5382387579085406,1.29581133187398,269.5137612420915,98.70418866812602
High,D-Uniform70,8,5.86061266907869,2.1463357415725537,267.1913873309213,97.85366425842744
High,D-Uniform70,90,2.390753233084072,0.8755670103438437,270.66124676691595,99.12443298965616
High,D-Uniform70,91,4.837461821370105,1.771626584449154,268.21453817862994,98.22837341555083
High,D-Uniform70,92,4.139338394108979,1.5159524171619243,268.91266160589106,98.48404758283807
High,D-Uniform70,93,5.850022709142388,2.14245737410544,267.20197729085766,97.85754262589457
High,D-Uniform70,94,2.536509108280543,0.9289472731496354,270.5154908917195,99.07105272685035
High,D-Uniform70,95,4.720569287525683,1.728816960698212,268.33143071247434,98.2711830393018
High,D-Uniform70,97,2.641031835095498,0.9672266949502284,270.41096816490455,99.0327733050498
High,D-Uniform70,98,4.13282742877005,1.5135679023666009,268.91917257123,98.4864320976334
High,D-Uniform70,99,5.239657342412671,1.9189228946913668,267.8123426575873,98.08107710530864
High,D-Uniform70,9,2.732623588739311,1.0007703985831675,270.3193764112607,98.99922960141684
High,E-Uniform50,100,5.173897473793338,1.894839618019036,267.8781025262067,98.10516038198097
High,E-Uniform50,10,6.114117202500824,2.239176861001136,266.9378827974992,97.76082313899886
High,E-Uniform50,11,8.516244649915887,3.118909456775957,264.5357553500841,96.88109054322403
High,E-Uniform50,12,7.925830001487017,2.902681541057021,265.126169998513,97.09731845894296
High,E-Uniform50,13,10.973966816442225,4.019002540337454,262.0780331835578,95.98099745966256
High,E-Uniform50,14,8.433408887812607,3.0885724652493325,264.6185911121874,96.91142753475066
High,E-Uniform50,15,7.131268161177014,2.611688675115734,265.92073183882303,97.38831132488428
High,E-Uniform50,16,8.575378729316697,3.140566166633717,264.4766212706833,96.85943383336628
High,E-Uniform50,17,8.747984278084495,3.203779601718535,264.3040157219155,96.79622039828143
High,E-Uniform50,18,3.210809501041351,1.1758967160252811,269.84119049895867,98.82410328397472
High,E-Uniform50,19,9.241878247527252,3.3846586904791947,263.81012175247275,96.6153413095208
High,E-Uniform50,1,5.561175598282013,2.036672721050208,267.490824401718,97.9633272789498
High,E-Uniform50,20,12.532253744736463,4.589694909664263,260.5197462552636,95.41030509033574
High,E-Uniform50,21,4.7149811342029855,1.7267704079087447,268.33701886579706,98.27322959209124
High,E-Uniform50,22,13.041351636003531,4.776142139959983,260.0106483639965,95.22385786004
High,E-Uniform50,23,9.701028468124338,3.552813554972803,263.3509715318757,96.4471864450272
High,E-Uniform50,24,6.543248945082858,2.396338040037377,266.5087510549172,97.60366195996262
High,E-Uniform50,25,7.940186917066759,2.907939482980076,265.1118130829333,97.09206051701992
High,E-Uniform50,26,8.376848517715606,3.067858326514952,264.67515148228443,96.93214167348503
High,E-Uniform50,27,8.350350166267072,3.058153819150591,264.701649833733,96.94184618084942
High,E-Uniform50,28,11.551925843846266,4.230668826394337,261.50007415615374,95.76933117360564
High,E-Uniform50,29,4.19079802088948,1.5347985075697963,268.86120197911055,98.4652014924302
High,E-Uniform50,2,7.307005595948568,2.6760491027161737,265.74499440405145,97.32395089728382
High,E-Uniform50,30,10.153167035052409,3.718400537279495,262.8988329649476,96.2815994627205
High,E-Uniform50,31,7.744156188173464,2.836147029933296,265.30784381182656,97.1638529700667
High,E-Uniform50,32,9.2745296030374,3.3966166162626164,263.7774703969626,96.60338338373737
High,E-Uniform50,33,5.5502273907263335,2.0326631523396035,267.5017726092737,97.9673368476604
High,E-Uniform50,34,6.927372661120492,2.5370159021433616,266.1246273388795,97.46298409785663
High,E-Uniform50,35,10.23966168014945,3.750077523749853,262.8123383198506,96.24992247625016
High,E-Uniform50,36,5.587712944270602,2.0463915094086844,267.4642870557294,97.95360849059132
High,E-Uniform50,37,7.089974653025615,2.5965657285153063,265.96202534697443,97.4034342714847
High,E-Uniform50,38,10.112945727603565,3.703670263394358,262.93905427239645,96.29632973660564
High,E-Uniform50,39,6.282686757078591,2.3009121914794948,266.76931324292144,97.69908780852052
High,E-Uniform50,3,7.165731776992489,2.624310306092791,265.8862682230075,97.3756896939072
High,E-Uniform50,40,6.5053710630016734,2.382466000249649,266.5466289369984,97.61753399975036
High,E-Uniform50,41,8.642173404781655,3.1650284212463755,264.4098265952184,96.83497157875362
High,E-Uniform50,42,9.108532868798727,3.3358235313415494,263.9434671312013,96.66417646865844
High,E-Uniform50,43,7.356073965980034,2.694019441710749,265.69592603402,97.30598055828924
High,E-Uniform50,44,10.224835862657503,3.7446478555943568,262.8271641373425,96.25535214440563
High,E-Uniform50,45,9.243481781277412,3.385245953619608,263.8085182187226,96.6147540463804
High,E-Uniform50,46,7.366705088250192,2.69791288408442,265.68529491174985,97.3020871159156
High,E-Uniform50,47,9.416501880098098,3.4486112096223787,263.6354981199019,96.55138879037762
High,E-Uniform50,48,7.58831098450551,2.77907174622618,265.46368901549454,97.22092825377383
High,E-Uniform50,49,12.05770720013116,4.4159014400667855,260.99429279986884,95.5840985599332
High,E-Uniform50,4,5.049850001501364,1.849409636809605,268.0021499984987,98.1505903631904
High,E-Uniform50,50,10.529874578164318,3.856362369865197,262.5221254218357,96.1436376301348
High,E-Uniform50,51,5.378977612739629,1.9699462420123743,267.6730223872604,98.03005375798764
High,E-Uniform50,52,7.647610467174936,2.800789031823585,265.40438953282506,97.1992109681764
High,E-Uniform50,53,7.060752196923721,2.585863570647247,265.9912478030763,97.41413642935277
High,E-Uniform50,54,8.046348204820758,2.9468189959497666,265.0056517951793,97.05318100405024
High,E-Uniform50,55,4.607205095636962,1.6872995237672537,268.44479490436305,98.31270047623272
High,E-Uniform50,56,5.233991554592256,1.9168479097725912,267.81800844540777,98.0831520902274
High,E-Uniform50,57,9.698471989847562,3.551877294378932,263.35352801015244,96.44812270562106
High,E-Uniform50,58,11.025959791256646,4.038043959120111,262.0260402087434,95.9619560408799
High,E-Uniform50,59,6.901835668964243,2.527663473977207,266.1501643310358,97.4723365260228
High,E-Uniform50,5,13.055867569246876,4.781458319018675,259.9961324307532,95.21854168098132
High,E-Uniform50,60,7.367892951931986,2.698347916122931,265.68410704806803,97.30165208387706
High,E-Uniform50,61,9.140750968323948,3.347622785522152,263.91124903167605,96.65237721447784
High,E-Uniform50,62,9.883180681745497,3.619523270932092,263.1688193182545,96.38047672906792
High,E-Uniform50,63,13.208598741818866,4.837393149223908,259.84340125818113,95.16260685077609
High,E-Uniform50,64,8.670468244621134,3.175390857646577,264.3815317553789,96.82460914235342
High,E-Uniform50,65,6.597937702429348,2.416366736896029,266.45406229757066,97.58363326310396
High,E-Uniform50,66,7.495051902620469,2.7449174159575715,265.5569480973796,97.25508258404244
High,E-Uniform50,67,11.952707465264869,4.377447323317488,261.0992925347351,95.6225526766825
High,E-Uniform50,68,9.418087753269536,3.449192004918308,263.63391224673046,96.55080799508168
High,E-Uniform50,69,10.303402109393426,3.7734212199117474,262.7485978906066,96.22657878008826
High,E-Uniform50,6,4.458688981346513,1.6329083769196024,268.5933110186535,98.36709162308038
High,E-Uniform50,70,5.987727775830924,2.1928891844157605,267.0642722241691,97.80711081558422
High,E-Uniform50,71,6.704652534001227,2.4554489745547463,266.3473474659988,97.54455102544524
High,E-Uniform50,72,8.740299406128328,3.20096516638894,264.3117005938717,96.79903483361106
High,E-Uniform50,73,6.134805455458952,2.246753532462297,266.9171945445411,97.7532464675377
High,E-Uniform50,74,6.488856735921559,2.376417948200914,266.56314326407846,97.62358205179908
High,E-Uniform50,75,5.176619990196459,1.895836686856884,267.8753800098036,98.10416331314312
High,E-Uniform50,76,7.030449466621532,2.5747657833019097,266.0215505333785,97.4252342166981
High,E-Uniform50,77,10.584415311807629,3.876336855913023,262.4675846881924,96.12366314408698
High,E-Uniform50,78,8.002762096975527,2.9308564291693617,265.0492379030245,97.06914357083063
High,E-Uniform50,79,7.294972617792571,2.671642257808978,265.75702738220747,97.32835774219105
High,E-Uniform50,7,5.600868408868208,2.051209443207963,267.4511315911318,97.94879055679203
High,E-Uniform50,80,6.893262554431843,2.5245237370287867,266.1587374455682,97.4754762629712
High,E-Uniform50,81,6.968590809460708,2.5521112496743137,266.0834091905393,97.44788875032567
High,E-Uniform50,82,7.532665063252456,2.758692506647985,265.51933493674755,97.241307493352
High,E-Uniform50,83,5.767423660262752,2.112207074206653,267.28457633973727,97.88779292579336
High,E-Uniform50,84,5.956023727804122,2.181278191628013,267.0959762721959,97.818721808372
High,E-Uniform50,85,5.150435756768597,1.8862472191262456,267.9015642432314,98.11375278087374
High,E-Uniform50,86,10.202759235725615,3.736562719088531,262.8492407642744,96.26343728091146
High,E-Uniform50,87,9.79051949450096,3.585587907981249,263.26148050549904,96.41441209201874
High,E-Uniform50,88,9.77254035734727,3.579003397648532,263.27945964265274,96.42099660235148
High,E-Uniform50,89,6.604944596430885,2.41893287594703,266.44705540356915,97.58106712405298
High,E-Uniform50,8,8.793817502444169,3.220565131346472,264.2581824975559,96.77943486865354
High,E-Uniform50,90,6.726648381863104,2.463504527292641,266.3253516181369,97.53649547270736
High,E-Uniform50,91,7.781509086702644,2.849826804675536,265.2704909132973,97.15017319532446
High,E-Uniform50,92,5.805571164271173,2.1261778577967467,267.24642883572886,97.87382214220328
High,E-Uniform50,93,10.117084692566516,3.7051860790496,262.9349153074335,96.2948139209504
High,E-Uniform50,94,11.670923006226866,4.274249229533885,261.38107699377315,95.7257507704661
High,E-Uniform50,95,3.863218956561645,1.4148290276436886,269.1887810434384,98.58517097235632
High,E-Uniform50,96,6.505110406742517,2.382370539949356,266.5468895932575,97.61762946005064
High,E-Uniform50,97,4.775005065471115,1.748753008756982,268.2769949345289,98.251246991243
High,E-Uniform50,98,7.68002169493091,2.812659015473576,265.3719783050691,97.1873409845264
High,E-Uniform50,99,8.401411906103275,3.0768541911809013,264.6505880938968,96.92314580881911
High,E-Uniform50,9,5.175366066764433,1.8953774617158756,267.8766339332356,98.10462253828412
High,F-Uniform30,100,19.662193899197923,7.200897228073012,253.3898061008021,92.79910277192698
High,F-Uniform30,10,15.86761170827394,5.811205084846088,257.18438829172607,94.1887949151539
High,F-Uniform30,11,17.328902646313495,6.346374553679699,255.7230973536865,93.6536254463203
High,F-Uniform30,12,15.21878738501412,5.573585758395514,257.8332126149859,94.42641424160448
High,F-Uniform30,13,14.51673864835101,5.316474022659057,258.535261351649,94.68352597734096
High,F-Uniform30,14,23.764613531144477,8.703328864518287,249.28738646885557,91.29667113548172
High,F-Uniform30,15,14.75485109454811,5.403678088623452,258.29714890545193,94.59632191137656
High,F-Uniform30,16,15.849016283734734,5.804394871209415,257.2029837162653,94.1956051287906
High,F-Uniform30,17,18.774790567763503,6.875902966381313,254.27720943223653,93.1240970336187
High,F-Uniform30,18,12.424135652447486,4.550098754979815,260.62786434755253,95.4499012450202
High,F-Uniform30,19,23.5884192423628,8.638801122995913,249.46358075763723,91.36119887700409
High,F-Uniform30,1,13.744003801327194,5.033474869741732,259.3079961986728,94.96652513025826
High,F-Uniform30,20,18.531492243199057,6.786799673028968,254.52050775680092,93.21320032697102
High,F-Uniform30,21,21.40514352874204,7.839218730769977,251.646856471258,92.16078126923004
High,F-Uniform30,22,18.59715600237813,6.81084775148255,254.45484399762188,93.18915224851744
High,F-Uniform30,23,18.520105866513248,6.78262963337139,254.5318941334868,93.2173703666286
High,F-Uniform30,24,13.963267972630726,5.113776120530421,259.0887320273693,94.88622387946958
High,F-Uniform30,25,16.828976603848,6.163286335147884,256.22302339615203,93.83671366485213
High,F-Uniform30,26,19.73485707152769,7.227508705861039,253.31714292847232,92.77249129413896
High,F-Uniform30,27,24.025257505406834,8.798784665707203,249.0267424945932,91.2012153342928
High,F-Uniform30,28,11.934755750095238,4.370872855754668,261.1172442499048,95.62912714424532
High,F-Uniform30,2,19.06180953018772,6.981018095523093,253.9901904698123,93.0189819044769
High,F-Uniform30,30,17.764964558192194,6.506073772831619,255.28703544180783,93.49392622716836
High,F-Uniform30,31,20.24106815158201,7.412898697530876,252.810931848418,92.58710130246914
High,F-Uniform30,32,16.36677737962071,5.99401483220072,256.6852226203793,94.00598516779928
High,F-Uniform30,33,16.102518130990678,5.897235006881721,256.94948186900933,94.10276499311829
High,F-Uniform30,34,23.05218093021652,8.442414239857799,249.9998190697835,91.5575857601422
High,F-Uniform30,35,18.77916614552813,6.877505436886794,254.27283385447188,93.1224945631132
High,F-Uniform30,36,12.66092861192126,4.636819584519161,260.3910713880788,95.36318041548084
High,F-Uniform30,38,16.41735104452414,6.012536456251607,256.6346489554759,93.9874635437484
High,F-Uniform30,39,11.43108639385937,4.18641372114446,261.6209136061407,95.81358627885554
High,F-Uniform30,40,15.151493585998567,5.54894070946141,257.9005064140014,94.45105929053858
High,F-Uniform30,41,16.093257256848098,5.8938433913130455,256.9587427431519,94.10615660868694
High,F-Uniform30,42,16.67717229073481,6.10769094924586,256.3748277092652,93.89230905075414
High,F-Uniform30,43,16.28135843923853,5.96273180172221,256.7706415607615,94.0372681982778
High,F-Uniform30,44,18.52690132241559,6.785118337318748,254.5250986775844,93.21488166268124
High,F-Uniform30,45,15.510689113534054,5.680489105933688,257.541310886466,94.31951089406633
High,F-Uniform30,46,24.9793806386988,9.14821376100479,248.07261936130124,90.85178623899522
High,F-Uniform30,47,15.550100625300884,5.694922807853772,257.5018993746991,94.30507719214624
High,F-Uniform30,48,11.599046304820575,4.247925781470407,261.4529536951794,95.7520742185296
High,F-Uniform30,49,22.304900176567,8.168737155035302,250.74709982343305,91.83126284496468
High,F-Uniform30,4,23.343921338549755,8.5492585070059,249.70807866145023,91.4507414929941
High,F-Uniform30,50,19.862762926953625,7.274351745071864,253.1892370730464,92.72564825492816
High,F-Uniform30,51,18.86915858097192,6.91046342124281,254.1828414190281,93.0895365787572
High,F-Uniform30,52,20.12479448147572,7.370315720623075,252.92720551852432,92.62968427937692
High,F-Uniform30,53,14.695407697948818,5.38190809734,258.3565923020512,94.61809190266
High,F-Uniform30,54,19.081466808063936,6.988217192353082,253.97053319193608,93.01178280764692
High,F-Uniform30,55,18.4252858749088,6.747903650187069,254.6267141250912,93.25209634981292
High,F-Uniform30,57,19.936990746283985,7.301536244482362,253.11500925371604,92.69846375551764
High,F-Uniform30,58,16.510459206368182,6.046635514981828,256.54154079363184,93.95336448501816
High,F-Uniform30,59,14.787909405575094,5.41578505397327,258.26409059442494,94.58421494602672
High,F-Uniform30,5,16.16724264868783,5.920939106356235,256.8847573513122,94.07906089364376
High,F-Uniform30,60,18.436218643089862,6.75190756452612,254.61578135691016,93.24809243547388
High,F-Uniform30,61,17.997953742753246,6.591401543571644,255.0540462572468,93.40859845642836
High,F-Uniform30,62,16.603009470182435,6.080530254377347,256.4489905298176,93.91946974562264
High,F-Uniform30,63,21.59413556715621,7.908433399922438,251.4578644328438,92.09156660007756
High,F-Uniform30,64,20.72110533253336,7.588703006216163,252.33089466746665,92.41129699378384
High,F-Uniform30,65,23.17426247279897,8.48712423743425,249.87773752720105,91.51287576256576
High,F-Uniform30,66,15.564195138945236,5.700084650156467,257.4878048610548,94.29991534984352
High,F-Uniform30,67,14.85670384638246,5.440979683863315,258.1952961536176,94.55902031613668
High,F-Uniform30,68,16.363580140796792,5.9928439054820295,256.68841985920324,94.00715609451797
High,F-Uniform30,69,24.169125262939733,8.85147344203292,248.8828747370603,91.14852655796707
High,F-Uniform30,6,18.01295865162308,6.596896800471368,255.0390413483769,93.40310319952864
High,F-Uniform30,70,15.711907084444883,5.754181285778857,257.34009291555515,94.24581871422116
High,F-Uniform30,71,18.718835559802805,6.855410529790225,254.3331644401972,93.14458947020977
High,F-Uniform30,72,15.181631675537377,5.559978200319856,257.8703683244627,94.44002179968015
High,F-Uniform30,73,16.602268709270668,6.0802589650581815,256.44973129072935,93.91974103494182
High,F-Uniform30,74,17.65173823955336,6.464606829304806,255.40026176044665,93.5353931706952
High,F-Uniform30,75,19.634748508087977,7.190845885797568,253.41725149191203,92.80915411420244
High,F-Uniform30,76,16.751333981318677,6.134851230285322,256.30066601868134,93.86514876971468
High,F-Uniform30,77,16.796358403401435,6.151340551763559,256.2556415965986,93.84865944823645
High,F-Uniform30,78,14.87437385540538,5.447450982012723,258.1776261445946,94.55254901798727
High,F-Uniform30,79,20.55986717790038,7.52965265879773,252.49213282209965,92.47034734120228
High,F-Uniform30,7,13.018127924279993,4.767636905893379,260.03387207572,95.2323630941066
High,F-Uniform30,80,16.687360223215677,6.111422081953502,256.3646397767843,93.8885779180465
High,F-Uniform30,81,17.59218331247629,6.442795992146657,255.45981668752373,93.55720400785334
High,F-Uniform30,82,12.10275277989678,4.432398510136084,260.94924722010325,95.56760148986392
High,F-Uniform30,83,21.23374518264485,7.7764474102533026,251.8182548173552,92.2235525897467
High,F-Uniform30,84,17.3068885608729,6.338312321782261,255.74511143912716,93.66168767821776
High,F-Uniform30,85,12.274040114361906,4.495129174795243,260.7779598856381,95.50487082520476
High,F-Uniform30,86,17.982644435545758,6.5857948066836185,255.06935556445427,93.41420519331638
High,F-Uniform30,87,17.392870018342453,6.36980136323574,255.6591299816576,93.63019863676426
High,F-Uniform30,88,18.42270580253643,6.746958748713223,254.6292941974636,93.2530412512868
High,F-Uniform30,8,16.735127568440266,6.128915945841914,256.3168724315598,93.87108405415808
High,F-Uniform30,90,14.625194484387128,5.356193869441398,258.4268055156129,94.6438061305586
High,F-Uniform30,91,16.26427797425031,5.956476412643125,256.7877220257497,94.04352358735687
High,F-Uniform30,92,24.434850121932016,8.94879001872611,248.617149878068,91.0512099812739
High,F-Uniform30,93,16.930332552616495,6.200405985898837,256.1216674473835,93.79959401410116
High,F-Uniform30,94,14.79509363797107,5.418416139772303,258.25690636202893,94.5815838602277
High,F-Uniform30,95,22.64045270785877,8.291626762616195,250.41154729214125,91.7083732373838
High,F-Uniform30,96,19.236608318159234,7.045034761935175,253.8153916818408,92.95496523806484
High,F-Uniform30,97,17.81440136270631,6.524179043810816,255.2375986372937,93.47582095618918
High,F-Uniform30,98,15.756324819853816,5.770448420027619,257.2956751801462,94.22955157997237
High,F-Uniform30,99,19.43361140162822,7.117183320989488,253.6183885983718,92.88281667901052
High,F-Uniform30,9,18.23153135746921,6.67694481544512,254.8204686425308,93.32305518455487
High,control,100,4.330009030734145,1.5857818403579331,268.7219909692659,98.41421815964208
High,control,10,3.324826667559611,1.2176532922518828,269.72717333244043,98.78234670774812
High,control,11,3.417896956977592,1.2517384809404772,269.63410304302244,98.74826151905953
High,control,12,4.473067732496294,1.6381743156967516,268.5789322675037,98.36182568430326
High,control,13,6.246491976501585,2.2876565549791192,266.8055080234984,97.71234344502088
High,control,14,4.885357376416689,1.7891674026986393,268.16664262358336,98.21083259730136
High,control,15,6.046701207612538,2.2144870601982545,267.00529879238746,97.78551293980176
High,control,16,2.755179885988586,1.0090312050410126,270.29682011401144,98.990968794959
High,control,17,3.5440489371882955,1.2979391973647123,269.50795106281174,98.70206080263527
High,control,18,4.4655067025985575,1.635405235119522,268.5864932974015,98.36459476488048
High,control,19,6.618930173447659,2.4240548223223626,266.4330698265524,97.57594517767764
High,control,1,4.877712243831155,1.7863675211429155,268.17428775616884,98.21363247885706
High,control,20,3.473932398301995,1.2722603746912655,269.578067601698,98.72773962530871
High,control,21,6.06515248335108,2.221244482132004,266.98684751664894,97.778755517868
High,control,22,4.198400784322852,1.537582872245159,268.85359921567715,98.46241712775485
High,control,23,1.615592693564188,0.5916794945886453,271.43640730643585,99.40832050541135
High,control,24,5.219306644862791,1.9114698463526327,267.8326933551372,98.08853015364735
High,control,25,7.57158386127567,2.7729457617141318,265.4804161387244,97.22705423828587
High,control,26,8.650352487051926,3.168023851519829,264.4016475129481,96.83197614848017
High,control,27,6.874171397061319,2.517531970855851,266.1778286029387,97.48246802914414
High,control,29,4.101353962806171,1.502041355787971,268.95064603719385,98.49795864421202
High,control,2,6.307004230740522,2.3098179946459,266.7449957692595,97.6901820053541
High,control,30,5.3928096242169445,1.97501194798681,267.65919037578306,98.0249880520132
High,control,31,3.4927185398507943,1.279140434734334,269.55928146014924,98.72085956526568
High,control,32,4.749639780043995,1.739463464850649,268.30236021995603,98.26053653514936
High,control,33,4.085208222610242,1.496128291537964,268.9667917773898,98.50387170846204
High,control,34,4.8771057424703965,1.7861454017807583,268.1748942575296,98.21385459821924
High,control,35,2.665610405979155,0.9762281199109164,270.38638959402084,99.02377188008909
High,control,36,4.111259003779895,1.5056688849669275,268.94074099622014,98.49433111503308
High,control,37,3.17036900030898,1.161086166850629,269.881630999691,98.83891383314936
High,control,38,3.5100604704353837,1.2854915805177705,269.5419395295646,98.7145084194822
High,control,39,4.884519439545112,1.788860524568621,268.1674805604549,98.21113947543138
High,control,3,4.104360743727764,1.503142530993277,268.9476392562723,98.49685746900671
High,control,40,3.867012969613321,1.4162185113507026,269.1849870303867,98.58378148864932
High,control,41,5.937767255819814,2.1745921127916343,267.1142327441802,97.82540788720836
High,control,42,2.6455411407397493,0.9688781406983832,270.4064588592603,99.03112185930162
High,control,43,4.58874427527844,1.6805386063015249,268.4632557247216,98.31946139369848
High,control,44,6.057754724104041,2.2185351962644626,266.994245275896,97.78146480373556
High,control,45,4.757006368297873,1.7421613349464102,268.29499363170214,98.25783866505358
High,control,46,3.013991563941248,1.1038159632382285,270.0380084360588,98.89618403676177
High,control,47,5.630787512056747,2.0621667345621884,267.42121248794325,97.9378332654378
